P384bM3_X	P384bM3_Y
0.213	0.013616999999999999
0.214	0.013628999999999999
0.215	0.013640999999999999
0.216	0.013651
0.217	0.013663
0.218	0.013673999999999999
0.219	0.013685
0.22	0.013694999999999999
0.221	0.013708
0.222	0.013718
0.223	0.013729
0.22399999999999998	0.013739999999999999
0.22499999999999998	0.01375
0.22599999999999998	0.013762
0.22699999999999998	0.013772
0.22799999999999998	0.013781999999999999
0.22899999999999998	0.013793
0.22999999999999998	0.013803
0.23099999999999998	0.013812999999999999
0.23199999999999998	0.013823
0.23299999999999998	0.013833999999999999
0.23399999999999999	0.013843999999999999
0.235	0.013854
0.236	0.013862999999999999
0.237	0.013874
0.238	0.013883999999999999
0.239	0.013892999999999999
0.24	0.013904
0.241	0.013913
0.242	0.013921999999999999
0.243	0.013933
0.244	0.013942
0.245	0.013951
0.246	0.013961
0.247	0.01397
0.248	0.013979
0.249	0.013989
0.25	0.013998
0.251	0.014006999999999999
0.252	0.014015999999999999
0.253	0.014025
0.254	0.014034
0.255	0.014043
0.256	0.014051999999999999
0.257	0.014060999999999999
0.258	0.01407
0.259	0.014077999999999999
0.26	0.014086999999999999
0.261	0.014096
0.262	0.014104
0.263	0.014112999999999999
0.264	0.014121
0.265	0.014129
0.266	0.014138
0.267	0.014145999999999999
