R36E1S1S2_X	R36E1S1S2_Y
1.218	0.646127
1.2189999999999999	0.646438
1.22	0.646748
1.2209999999999999	0.647056
1.222	0.647362
1.2229999999999999	0.6476689999999999
1.224	0.647979
1.2249999999999999	0.648285
1.226	0.6485909999999999
1.2269999999999999	0.648899
1.228	0.649207
1.2289999999999999	0.649513
1.23	0.64982
1.2309999999999999	0.650129
1.232	0.650434
1.2329999999999999	0.650739
1.234	0.651045
1.2349999999999999	0.6513519999999999
1.236	0.6516569999999999
1.2369999999999999	0.65196
1.238	0.652265
1.2389999999999999	0.652571
1.24	0.6528769999999999
1.2409999999999999	0.653181
1.242	0.653484
1.2429999999999999	0.65379
1.244	0.654094
1.2449999999999999	0.6543979999999999
1.246	0.654701
1.2469999999999999	0.655005
1.248	0.655308
1.2489999999999999	0.655609
1.25	0.655913
1.251	0.656215
1.252	0.6565179999999999
1.253	0.65682
1.254	0.657123
1.255	0.657426
1.256	0.657727
1.257	0.6580269999999999
1.258	0.65833
1.259	0.658631
1.26	0.658933
1.261	0.659235
1.262	0.659535
1.263	0.6598339999999999
1.264	0.660134
1.265	0.660435
1.266	0.660735
1.267	0.661036
1.268	0.661335
1.269	0.661636
1.27	0.661936
1.271	0.662234
1.272	0.662531
1.273	0.6628299999999999
1.274	0.663127
1.275	0.663426
1.276	0.663725
1.277	0.6640229999999999
1.278	0.6643209999999999
1.279	0.664619
1.28	0.6649149999999999
1.281	0.6652119999999999
1.282	0.665509
1.283	0.6658069999999999
1.284	0.666105
1.285	0.6664
1.286	0.6666949999999999
1.287	0.66699
1.288	0.667289
1.289	0.6675829999999999
1.29	0.6678799999999999
1.291	0.668177
1.292	0.66847
1.293	0.668764
1.294	0.669061
1.295	0.669353
1.296	0.6696489999999999
1.297	0.6699419999999999
1.298	0.6702359999999999
1.299	0.670532
1.3	0.670827
1.301	0.671119
1.302	0.6714129999999999
1.303	0.671705
1.304	0.6719999999999999
1.305	0.6722929999999999
1.306	0.672585
1.307	0.672879
1.308	0.673168
1.309	0.6734629999999999
1.3099999999999998	0.673755
1.311	0.674047
1.3119999999999998	0.674337
1.313	0.674628
1.3139999999999998	0.6749189999999999
1.315	0.675211
1.3159999999999998	0.6755019999999999
1.317	0.675792
1.3179999999999998	0.6760809999999999
1.319	0.676373
1.3199999999999998	0.676665
1.321	0.676954
1.3219999999999998	0.677246
1.323	0.6775359999999999
1.3239999999999998	0.677827
1.325	0.678114
1.3259999999999998	0.678404
1.327	0.6786949999999999
1.3279999999999998	0.678981
1.329	0.6792699999999999
1.3299999999999998	0.679559
1.331	0.679847
1.3319999999999999	0.680136
1.333	0.680426
1.3339999999999999	0.680712
1.335	0.680998
1.3359999999999999	0.6812849999999999
1.337	0.681573
1.3379999999999999	0.6818609999999999
1.339	0.682148
1.3399999999999999	0.682437
1.341	0.68272
1.3419999999999999	0.68301
1.343	0.683295
1.3439999999999999	0.68358
1.345	0.683867
1.3459999999999999	0.684152
1.347	0.684439
1.3479999999999999	0.684723
1.349	0.68501
1.3499999999999999	0.685296
1.351	0.68558
1.3519999999999999	0.685866
1.353	0.686151
1.3539999999999999	0.686434
1.355	0.686717
1.3559999999999999	0.6870029999999999
1.357	0.687287
1.3579999999999999	0.687574
1.359	0.6878569999999999
1.3599999999999999	0.68814
1.361	0.6884199999999999
1.3619999999999999	0.688704
1.363	0.68899
1.3639999999999999	0.689272
1.365	0.6895549999999999
1.3659999999999999	0.689835
1.367	0.6901189999999999
1.3679999999999999	0.6904
1.369	0.6906829999999999
1.3699999999999999	0.6909649999999999
1.371	0.691245
1.3719999999999999	0.691527
1.373	0.6918099999999999
1.3739999999999999	0.69209
1.375	0.692372
1.376	0.692653
1.377	0.6929339999999999
1.378	0.693214
1.379	0.6934939999999999
1.38	0.6937719999999999
1.381	0.694052
1.382	0.694333
1.383	0.6946129999999999
1.384	0.694892
1.385	0.6951729999999999
1.386	0.6954509999999999
1.387	0.695731
1.388	0.69601
1.389	0.6962889999999999
1.39	0.696568
1.391	0.696847
1.392	0.697126
1.393	0.697402
1.394	0.6976789999999999
1.395	0.697959
1.396	0.698237
1.397	0.6985129999999999
1.398	0.698793
1.399	0.6990689999999999
1.4	0.699344
1.401	0.6996209999999999
1.402	0.699898
1.403	0.700174
1.404	0.7004509999999999
1.405	0.700728
1.406	0.701004
1.407	0.701279
1.408	0.701554
1.409	0.701832
1.41	0.702105
1.411	0.7023809999999999
1.412	0.702654
1.413	0.7029289999999999
1.414	0.703205
1.415	0.703481
1.416	0.703755
1.417	0.7040299999999999
1.418	0.704305
1.419	0.7045779999999999
1.42	0.704851
1.421	0.705125
1.422	0.705398
1.423	0.70567
1.424	0.705944
1.425	0.706218
1.426	0.70649
1.427	0.706762
1.428	0.7070369999999999
1.4289999999999998	0.707306
1.43	0.7075819999999999
1.4309999999999998	0.707854
1.432	0.708125
1.4329999999999998	0.7083959999999999
1.434	0.70867
1.4349999999999998	0.708942
1.436	0.70921
1.4369999999999998	0.7094809999999999
1.438	0.709754
1.4389999999999998	0.710025
1.44	0.710295
1.4409999999999998	0.710567
1.442	0.710838
1.4429999999999998	0.7111069999999999
1.444	0.711376
1.4449999999999998	0.7116469999999999
1.446	0.711917
1.4469999999999998	0.7121879999999999
1.448	0.712459
1.4489999999999998	0.712727
1.45	0.7129949999999999
1.4509999999999998	0.7132649999999999
1.452	0.7135319999999999
1.4529999999999998	0.713801
1.454	0.714069
1.4549999999999998	0.71434
1.456	0.714606
1.4569999999999999	0.714874
1.458	0.715144
1.4589999999999999	0.715409
1.46	0.715677
1.4609999999999999	0.7159449999999999
1.462	0.7162109999999999
1.4629999999999999	0.7164809999999999
1.464	0.716747
1.4649999999999999	0.717012
1.466	0.717282
1.4669999999999999	0.717548
1.468	0.7178169999999999
1.4689999999999999	0.7180799999999999
1.47	0.7183459999999999
1.4709999999999999	0.7186159999999999
1.472	0.71888
1.4729999999999999	0.719144
1.474	0.71941
1.4749999999999999	0.7196739999999999
1.476	0.719938
1.4769999999999999	0.720204
1.478	0.7204699999999999
1.4789999999999999	0.720735
1.48	0.7209979999999999
1.4809999999999999	0.721264
1.482	0.7215269999999999
1.4829999999999999	0.721792
1.484	0.722057
1.4849999999999999	0.7223189999999999
1.486	0.722583
1.4869999999999999	0.722847
1.488	0.723111
1.4889999999999999	0.723375
1.49	0.723637
1.4909999999999999	0.7239019999999999
1.492	0.7241639999999999
1.4929999999999999	0.724426
1.494	0.72469
1.4949999999999999	0.724951
1.496	0.725212
1.4969999999999999	0.725475
1.498	0.725737
1.4989999999999999	0.726001
1.5	0.7262609999999999
1.501	0.7265229999999999
1.502	0.726783
1.503	0.7270449999999999
1.504	0.7273069999999999
1.505	0.727568
1.506	0.727829
1.507	0.72809
1.508	0.728351
1.509	0.728611
1.51	0.7288709999999999
1.511	0.729128
1.512	0.72939
1.513	0.72965
1.514	0.729911
1.515	0.730171
1.516	0.730428
1.517	0.73069
1.518	0.730945
1.519	0.7312069999999999
1.52	0.731466
1.521	0.731726
1.522	0.7319829999999999
1.523	0.732242
1.524	0.732499
1.525	0.7327589999999999
1.526	0.733016
1.527	0.733275
1.528	0.7335309999999999
1.529	0.7337889999999999
1.53	0.734047
1.531	0.734304
1.532	0.73456
1.533	0.734818
1.534	0.735073
1.535	0.735331
1.536	0.7355889999999999
1.537	0.7358439999999999
1.538	0.736101
1.539	0.736356
1.54	0.736614
1.541	0.7368699999999999
1.542	0.737126
1.543	0.737379
1.544	0.7376349999999999
1.545	0.737891
1.546	0.738146
1.547	0.738401
1.5479999999999998	0.738655
1.549	0.738911
1.5499999999999998	0.739165
1.551	0.7394189999999999
1.5519999999999998	0.739675
1.553	0.739929
1.5539999999999998	0.740184
1.555	0.740436
1.5559999999999998	0.740692
1.557	0.7409439999999999
1.5579999999999998	0.741197
1.559	0.741451
1.5599999999999998	0.7417039999999999
1.561	0.741957
1.5619999999999998	0.742208
1.563	0.742462
1.5639999999999998	0.742715
1.565	0.7429669999999999
1.5659999999999998	0.743221
1.567	0.743471
1.5679999999999998	0.743726
1.569	0.743977
1.5699999999999998	0.744228
1.571	0.744479
1.5719999999999998	0.74473
1.573	0.744983
1.5739999999999998	0.745231
1.575	0.7454839999999999
1.5759999999999998	0.745734
1.577	0.745983
1.5779999999999998	0.7462369999999999
1.579	0.746489
1.5799999999999998	0.746737
1.581	0.746991
1.5819999999999999	0.7472409999999999
1.583	0.747489
1.5839999999999999	0.747738
1.585	0.747988
1.5859999999999999	0.748238
1.587	0.748487
1.5879999999999999	0.748736
1.589	0.7489859999999999
1.5899999999999999	0.749236
1.591	0.7494839999999999
1.5919999999999999	0.74973
1.593	0.749981
1.5939999999999999	0.750232
1.595	0.750478
1.5959999999999999	0.750728
1.597	0.750975
1.5979999999999999	0.751224
1.599	0.751473
1.5999999999999999	0.751718
1.601	0.7519669999999999
1.6019999999999999	0.752213
1.603	0.75246
1.6039999999999999	0.752707
1.605	0.752956
1.6059999999999999	0.753203
1.607	0.7534489999999999
1.6079999999999999	0.753697
1.609	0.753946
1.6099999999999999	0.754191
1.611	0.7544369999999999
1.6119999999999999	0.754683
1.613	0.7549279999999999
1.6139999999999999	0.755176
1.615	0.75542
1.6159999999999999	0.755666
1.617	0.7559119999999999
1.6179999999999999	0.756158
1.619	0.756404
1.6199999999999999	0.756648
1.621	0.756892
1.6219999999999999	0.7571359999999999
1.623	0.7573799999999999
1.6239999999999999	0.7576269999999999
1.625	0.757873
1.626	0.758116
1.627	0.7583599999999999
1.628	0.758604
1.629	0.758848
1.63	0.759093
1.631	0.759336
1.632	0.759579
1.633	0.7598229999999999
1.634	0.760066
1.635	0.760309
1.636	0.760552
1.637	0.760794
1.638	0.761037
1.639	0.7612789999999999
1.64	0.7615219999999999
1.641	0.761764
1.642	0.762008
1.643	0.7622519999999999
1.644	0.7624909999999999
1.645	0.7627339999999999
1.646	0.762976
1.647	0.7632169999999999
1.648	0.763461
1.649	0.7636999999999999
1.65	0.76394
1.651	0.764184
1.652	0.764424
1.653	0.764664
1.654	0.764905
1.655	0.7651469999999999
1.656	0.7653869999999999
1.657	0.765628
1.658	0.765868
1.659	0.766108
1.66	0.766347
1.661	0.766587
1.662	0.766828
1.663	0.767068
1.664	0.767309
1.665	0.7675449999999999
1.666	0.7677849999999999
1.6669999999999998	0.768023
1.668	0.768262
1.6689999999999998	0.768502
1.67	0.768741
1.6709999999999998	0.76898
1.672	0.7692169999999999
1.6729999999999998	0.7694559999999999
1.674	0.769694
1.6749999999999998	0.769932
1.676	0.7701699999999999
1.6769999999999998	0.770409
1.678	0.7706449999999999
1.6789999999999998	0.770884
1.68	0.771119
1.6809999999999998	0.771358
1.682	0.7715949999999999
1.6829999999999998	0.771832
1.684	0.7720699999999999
1.6849999999999998	0.772307
1.686	0.772543
1.6869999999999998	0.7727799999999999
1.688	0.773014
1.6889999999999998	0.773253
1.69	0.773489
1.6909999999999998	0.773725
1.692	0.7739579999999999
1.6929999999999998	0.774196
1.694	0.774432
1.6949999999999998	0.774666
1.696	0.774901
1.6969999999999998	0.7751399999999999
1.698	0.775373
1.6989999999999998	0.775608
1.7	0.775843
1.7009999999999998	0.7760779999999999
1.702	0.7763129999999999
1.7029999999999998	0.776547
1.704	0.776783
1.7049999999999998	0.777015
1.706	0.777249
1.7069999999999999	0.777484
1.708	0.777717
1.7089999999999999	0.7779539999999999
1.71	0.778189
1.7109999999999999	0.778422
1.712	0.778655
1.7129999999999999	0.77889
1.714	0.779122
1.7149999999999999	0.779354
1.716	0.779588
1.7169999999999999	0.7798229999999999
1.718	0.7800539999999999
1.7189999999999999	0.780287
1.72	0.7805209999999999
1.7209999999999999	0.780751
1.722	0.780984
1.7229999999999999	0.7812159999999999
1.724	0.78145
1.7249999999999999	0.781682
1.726	0.7819149999999999
1.7269999999999999	0.782146
1.728	0.782376
1.7289999999999999	0.782608
1.73	0.782839
1.7309999999999999	0.7830699999999999
1.732	0.7833009999999999
1.7329999999999999	0.783535
1.734	0.7837649999999999
1.7349999999999999	0.783995
1.736	0.7842239999999999
1.7369999999999999	0.7844559999999999
1.738	0.784686
1.7389999999999999	0.784917
1.74	0.7851469999999999
1.7409999999999999	0.785376
1.742	0.785608
1.7429999999999999	0.785837
1.744	0.7860659999999999
1.7449999999999999	0.786295
1.746	0.7865249999999999
1.7469999999999999	0.786754
1.748	0.786983
1.7489999999999999	0.787215
1.75	0.7874399999999999
1.751	0.787671
1.752	0.7878999999999999
1.753	0.788129
1.754	0.7883549999999999
1.755	0.788585
1.756	0.788813
1.757	0.7890429999999999
1.758	0.789268
1.759	0.7894979999999999
1.76	0.789725
1.761	0.789953
1.762	0.79018
1.763	0.7904089999999999
1.764	0.790635
1.765	0.790864
1.766	0.791092
1.767	0.791318
1.768	0.7915439999999999
1.769	0.7917719999999999
1.77	0.791998
1.771	0.792225
1.772	0.792451
1.773	0.7926789999999999
1.774	0.7929029999999999
1.775	0.793132
1.776	0.793358
1.777	0.793582
1.778	0.793808
1.779	0.7940349999999999
1.78	0.7942589999999999
1.781	0.794484
1.782	0.794709
1.783	0.794932
1.784	0.7951579999999999
1.785	0.7953859999999999
1.7859999999999998	0.795611
1.787	0.7958339999999999
1.7879999999999998	0.7960579999999999
1.789	0.796283
1.7899999999999998	0.796508
1.791	0.796732
1.7919999999999998	0.796955
1.793	0.7971809999999999
1.7939999999999998	0.797404
1.795	0.79763
1.7959999999999998	0.797852
1.797	0.798074
1.7979999999999998	0.798299
1.799	0.798524
1.7999999999999998	0.798744
1.801	0.798971
1.8019999999999998	0.799192
1.803	0.7994129999999999
1.8039999999999998	0.799638
1.805	0.79986
1.8059999999999998	0.800083
1.807	0.800307
1.8079999999999998	0.800528
1.809	0.800751
1.8099999999999998	0.800972
1.811	0.801195
1.8119999999999998	0.801418
1.813	0.801639
1.8139999999999998	0.80186
1.815	0.802083
1.8159999999999998	0.802303
1.817	0.802524
1.8179999999999998	0.8027449999999999
1.819	0.802966
1.8199999999999998	0.803188
1.821	0.8034089999999999
1.8219999999999998	0.80363
1.823	0.80385
1.8239999999999998	0.80407
1.825	0.804291
1.8259999999999998	0.804511
1.827	0.804731
1.8279999999999998	0.804952
1.829	0.8051699999999999
1.8299999999999998	0.8053899999999999
1.831	0.8056129999999999
1.8319999999999999	0.805831
1.833	0.806051
1.8339999999999999	0.806272
1.835	0.806492
1.8359999999999999	0.8067099999999999
1.837	0.806932
1.8379999999999999	0.8071499999999999
1.839	0.807367
1.8399999999999999	0.8075869999999999
1.841	0.8078069999999999
1.8419999999999999	0.808025
1.843	0.808244
1.8439999999999999	0.8084629999999999
1.845	0.808681
1.8459999999999999	0.808897
1.847	0.809118
1.8479999999999999	0.809334
1.849	0.8095519999999999
1.8499999999999999	0.80977
1.851	0.8099879999999999
1.8519999999999999	0.810205
1.853	0.810422
1.8539999999999999	0.810639
1.855	0.8108569999999999
1.8559999999999999	0.811074
1.857	0.8112929999999999
1.8579999999999999	0.8115089999999999
1.859	0.8117249999999999
1.8599999999999999	0.8119409999999999
1.861	0.81216
1.8619999999999999	0.8123739999999999
1.863	0.8125899999999999
1.8639999999999999	0.812807
1.865	0.8130229999999999
1.8659999999999999	0.81324
1.867	0.813456
1.8679999999999999	0.813672
1.869	0.813886
1.8699999999999999	0.814102
1.871	0.814319
1.8719999999999999	0.814534
1.873	0.8147479999999999
1.8739999999999999	0.8149639999999999
1.875	0.815179
1.876	0.8153929999999999
1.877	0.815607
1.878	0.815823
1.879	0.816039
1.88	0.816253
1.881	0.8164669999999999
1.882	0.8166819999999999
1.883	0.8168949999999999
1.884	0.81711
1.885	0.8173239999999999
1.886	0.817537
1.887	0.8177519999999999
1.888	0.817966
1.889	0.818178
1.89	0.8183929999999999
1.891	0.818604
1.892	0.818819
1.893	0.819033
1.894	0.819248
1.895	0.8194579999999999
1.896	0.819672
1.897	0.819886
1.898	0.8200989999999999
1.899	0.820309
1.9	0.820522
1.901	0.820735
1.902	0.820948
1.903	0.821159
1.904	0.8213699999999999
1.9049999999999998	0.821583
1.906	0.8217939999999999
1.9069999999999998	0.822006
1.908	0.8222149999999999
1.9089999999999998	0.8224279999999999
1.91	0.822642
1.9109999999999998	0.8228519999999999
1.912	0.823063
1.9129999999999998	0.823276
1.914	0.8234859999999999
1.9149999999999998	0.823695
1.916	0.823908
1.9169999999999998	0.824118
1.918	0.82433
1.9189999999999998	0.8245399999999999
1.92	0.824751
1.9209999999999998	0.824959
1.922	0.825171
1.9229999999999998	0.82538
1.924	0.825589
1.9249999999999998	0.825799
1.926	0.826009
1.9269999999999998	0.82622
1.928	0.826429
1.9289999999999998	0.826639
1.93	0.826849
1.9309999999999998	0.827059
1.932	0.827266
1.9329999999999998	0.8274769999999999
1.934	0.827684
1.9349999999999998	0.8278939999999999
1.936	0.8281029999999999
1.9369999999999998	0.82831
1.938	0.828519
1.9389999999999998	0.8287279999999999
1.94	0.828936
1.9409999999999998	0.829143
1.942	0.829352
1.9429999999999998	0.8295589999999999
1.944	0.829769
1.9449999999999998	0.8299759999999999
1.946	0.8301839999999999
1.9469999999999998	0.830391
1.948	0.830598
1.9489999999999998	0.830811
1.95	0.831015
1.9509999999999998	0.8312229999999999
1.952	0.831429
1.9529999999999998	0.831637
1.954	0.831843
1.9549999999999998	0.83205
1.956	0.83226
1.9569999999999999	0.832464
1.958	0.832673
1.9589999999999999	0.832878
1.96	0.8330839999999999
1.9609999999999999	0.83329
1.962	0.833495
1.9629999999999999	0.833703
1.964	0.833907
1.9649999999999999	0.8341149999999999
1.966	0.834321
1.9669999999999999	0.834526
1.968	0.834733
1.9689999999999999	0.834939
1.97	0.8351419999999999
1.9709999999999999	0.835348
1.972	0.8355539999999999
1.9729999999999999	0.83576
1.974	0.835963
1.9749999999999999	0.8361679999999999
1.976	0.8363729999999999
1.9769999999999999	0.8365779999999999
1.978	0.8367819999999999
1.9789999999999999	0.836988
1.98	0.8371919999999999
1.9809999999999999	0.837397
1.982	0.837599
1.9829999999999999	0.8378019999999999
1.984	0.838008
1.9849999999999999	0.838212
1.986	0.8384149999999999
1.9869999999999999	0.838619
1.988	0.838824
1.9889999999999999	0.839028
1.99	0.839229
1.9909999999999999	0.8394349999999999
1.992	0.839637
1.9929999999999999	0.8398399999999999
1.994	0.840044
1.9949999999999999	0.840247
1.996	0.840449
1.9969999999999999	0.8406509999999999
1.998	0.8408549999999999
1.9989999999999999	0.841058
2.0	0.84126
2.001	0.841464
2.002	0.841665
2.003	0.841866
2.004	0.842069
2.005	0.842271
2.006	0.842472
2.007	0.842673
2.008	0.8428749999999999
2.009	0.843078
2.01	0.843278
2.011	0.843479
2.012	0.8436819999999999
2.013	0.843885
2.014	0.844084
2.015	0.844287
2.016	0.844486
2.017	0.8446849999999999
2.018	0.844889
2.019	0.845088
2.02	0.8452879999999999
2.021	0.84549
2.022	0.8456889999999999
2.0229999999999997	0.845888
2.024	0.8460909999999999
2.025	0.8462919999999999
2.026	0.846491
2.0269999999999997	0.8466899999999999
2.028	0.8468899999999999
2.029	0.847088
2.03	0.8472879999999999
2.0309999999999997	0.8474879999999999
2.032	0.8476889999999999
2.033	0.847888
2.034	0.848086
2.0349999999999997	0.8482839999999999
2.036	0.8484849999999999
2.037	0.848684
2.038	0.8488829999999999
2.0389999999999997	0.849081
2.04	0.849282
2.041	0.849479
2.042	0.8496779999999999
2.0429999999999997	0.8498749999999999
2.044	0.850073
2.045	0.850273
2.046	0.850471
2.0469999999999997	0.850668
2.048	0.850868
2.049	0.851063
2.05	0.851263
2.0509999999999997	0.8514609999999999
2.052	0.85166
2.053	0.8518549999999999
2.054	0.852053
2.0549999999999997	0.85225
2.056	0.852447
2.057	0.852646
2.058	0.8528429999999999
2.0589999999999997	0.853038
2.06	0.8532339999999999
2.061	0.853432
2.062	0.8536279999999999
2.0629999999999997	0.853825
2.064	0.854022
2.065	0.854217
2.066	0.854413
2.0669999999999997	0.85461
2.068	0.854806
2.069	0.8550019999999999
2.07	0.855198
2.0709999999999997	0.8553959999999999
2.072	0.85559
2.073	0.855787
2.074	0.8559829999999999
2.0749999999999997	0.856177
2.076	0.8563729999999999
2.077	0.8565659999999999
2.078	0.8567629999999999
2.0789999999999997	0.8569589999999999
2.08	0.8571529999999999
2.081	0.85735
2.082	0.8575419999999999
2.0829999999999997	0.857738
2.084	0.857934
2.085	0.8581259999999999
2.086	0.858321
2.0869999999999997	0.858516
2.088	0.858709
2.089	0.858903
2.09	0.859097
2.0909999999999997	0.8592909999999999
2.092	0.859487
2.093	0.85968
2.094	0.8598739999999999
2.0949999999999998	0.8600669999999999
2.096	0.860262
2.097	0.860455
2.098	0.8606469999999999
2.0989999999999998	0.860841
2.1	0.861035
2.101	0.861228
2.102	0.8614189999999999
2.1029999999999998	0.8616159999999999
2.104	0.861807
2.105	0.861999
2.106	0.8621909999999999
2.1069999999999998	0.862385
2.108	0.862578
2.109	0.862769
2.11	0.862962
2.1109999999999998	0.863154
2.112	0.863347
2.113	0.863539
2.114	0.863729
2.1149999999999998	0.863922
2.116	0.8641129999999999
2.117	0.8643059999999999
2.118	0.8644959999999999
2.1189999999999998	0.8646889999999999
2.12	0.8648819999999999
2.121	0.865072
2.122	0.865263
2.1229999999999998	0.865455
2.124	0.8656459999999999
2.125	0.865837
2.126	0.866026
2.127	0.866219
2.128	0.866409
2.129	0.8665999999999999
2.13	0.866791
2.131	0.8669819999999999
2.132	0.8671719999999999
2.133	0.867362
2.134	0.8675499999999999
2.135	0.86774
2.136	0.867931
2.137	0.868123
2.138	0.8683109999999999
2.139	0.868502
2.14	0.868694
2.141	0.868881
2.142	0.8690709999999999
2.143	0.8692599999999999
2.1439999999999997	0.86945
2.145	0.8696389999999999
2.146	0.8698279999999999
2.147	0.870015
2.1479999999999997	0.870207
2.149	0.8703949999999999
2.15	0.8705839999999999
2.151	0.870771
2.1519999999999997	0.870964
2.153	0.871151
2.154	0.871338
2.155	0.871525
2.1559999999999997	0.8717149999999999
2.157	0.871903
2.158	0.872092
2.159	0.8722799999999999
2.1599999999999997	0.8724679999999999
2.161	0.872656
2.162	0.872846
2.163	0.873031
2.1639999999999997	0.8732179999999999
2.165	0.873405
2.166	0.873594
2.167	0.8737809999999999
2.1679999999999997	0.8739699999999999
2.169	0.8741559999999999
2.17	0.874344
2.171	0.874529
2.1719999999999997	0.874718
2.173	0.874904
2.174	0.8750899999999999
2.175	0.8752759999999999
2.1759999999999997	0.875462
2.177	0.8756499999999999
2.178	0.8758349999999999
2.179	0.876023
2.1799999999999997	0.876209
2.181	0.876397
2.182	0.876582
2.183	0.876767
2.1839999999999997	0.876953
2.185	0.877139
2.186	0.877323
2.187	0.8775109999999999
2.1879999999999997	0.8776959999999999
2.189	0.877883
2.19	0.8780669999999999
2.191	0.878253
2.1919999999999997	0.87844
2.193	0.878622
2.194	0.878807
2.195	0.8789939999999999
2.1959999999999997	0.8791789999999999
2.197	0.879362
2.198	0.879547
2.199	0.879733
2.1999999999999997	0.8799159999999999
2.201	0.8801019999999999
2.202	0.8802869999999999
2.203	0.88047
2.2039999999999997	0.8806529999999999
2.205	0.8808389999999999
2.206	0.881023
2.207	0.881207
2.2079999999999997	0.881392
2.209	0.881574
2.21	0.881759
2.211	0.881942
2.2119999999999997	0.882127
2.213	0.8823099999999999
2.214	0.882494
2.215	0.882679
2.2159999999999997	0.882861
2.217	0.883045
2.218	0.883228
2.219	0.883409
2.2199999999999998	0.883593
2.221	0.883775
2.222	0.883957
2.223	0.884141
2.2239999999999998	0.884323
2.225	0.884506
2.226	0.8846879999999999
2.227	0.884871
2.2279999999999998	0.885053
2.229	0.8852359999999999
2.23	0.8854179999999999
2.231	0.8855989999999999
2.2319999999999998	0.885782
2.233	0.885964
2.234	0.886145
2.235	0.886328
2.2359999999999998	0.886508
2.237	0.88669
2.238	0.886871
2.239	0.887052
2.2399999999999998	0.887235
2.241	0.887417
2.242	0.887597
2.243	0.887779
2.2439999999999998	0.8879589999999999
2.245	0.888141
2.246	0.88832
2.247	0.8885029999999999
2.2479999999999998	0.888683
2.249	0.8888619999999999
2.25	0.889044
2.251	0.889224
2.252	0.889405
2.253	0.889586
2.254	0.889766
2.255	0.889946
2.256	0.890126
2.257	0.8903059999999999
2.258	0.890488
2.259	0.8906649999999999
2.26	0.890845
2.2609999999999997	0.891027
2.262	0.891204
2.263	0.891384
2.264	0.891563
2.2649999999999997	0.891741
2.266	0.8919229999999999
2.267	0.892102
2.268	0.8922789999999999
2.2689999999999997	0.8924599999999999
2.27	0.892639
2.271	0.892817
2.272	0.892995
2.2729999999999997	0.893176
2.274	0.8933519999999999
2.275	0.8935329999999999
2.276	0.8937109999999999
2.2769999999999997	0.8938889999999999
2.278	0.8940659999999999
2.279	0.8942439999999999
2.28	0.894423
2.2809999999999997	0.8946
2.282	0.894778
2.283	0.894957
2.284	0.895137
2.2849999999999997	0.8953129999999999
2.286	0.895492
2.287	0.895671
2.288	0.895848
2.2889999999999997	0.896025
2.29	0.8962019999999999
2.291	0.8963789999999999
2.292	0.8965559999999999
2.2929999999999997	0.896735
2.294	0.896911
2.295	0.897087
2.296	0.897265
2.2969999999999997	0.897443
2.298	0.897616
2.299	0.897794
2.3	0.8979699999999999
2.3009999999999997	0.898145
2.302	0.8983249999999999
2.303	0.8985019999999999
2.304	0.898675
2.3049999999999997	0.898853
2.306	0.8990309999999999
2.307	0.8992049999999999
2.308	0.899381
2.3089999999999997	0.8995569999999999
2.31	0.8997339999999999
2.311	0.899907
2.312	0.9000849999999999
2.3129999999999997	0.9002589999999999
2.314	0.900435
2.315	0.900609
2.316	0.900786
2.3169999999999997	0.9009619999999999
2.318	0.9011359999999999
2.319	0.901311
2.32	0.901486
2.3209999999999997	0.9016609999999999
2.322	0.901837
2.323	0.90201
2.324	0.9021859999999999
2.3249999999999997	0.902361
2.326	0.902535
2.327	0.902708
2.328	0.902887
2.3289999999999997	0.90306
2.33	0.903234
2.331	0.9034059999999999
2.332	0.903582
2.3329999999999997	0.903756
2.334	0.903929
2.335	0.9041039999999999
2.336	0.904277
2.3369999999999997	0.90445
2.338	0.904625
2.339	0.9047989999999999
2.34	0.904972
2.3409999999999997	0.905144
2.342	0.905318
2.343	0.9054939999999999
2.344	0.905666
2.3449999999999998	0.9058379999999999
2.346	0.906013
2.347	0.9061849999999999
2.348	0.906358
2.3489999999999998	0.90653
2.35	0.9067029999999999
2.351	0.9068759999999999
2.352	0.907048
2.3529999999999998	0.907223
2.354	0.907393
2.355	0.907566
2.356	0.9077379999999999
2.3569999999999998	0.90791
2.358	0.9080809999999999
2.359	0.9082549999999999
2.36	0.908424
2.3609999999999998	0.9086
2.362	0.9087719999999999
2.363	0.90894
2.364	0.909114
2.3649999999999998	0.909287
2.366	0.909458
2.367	0.9096299999999999
2.368	0.909802
2.3689999999999998	0.9099729999999999
2.37	0.910142
2.371	0.910314
2.372	0.9104869999999999
2.3729999999999998	0.9106569999999999
2.374	0.9108269999999999
2.375	0.910999
2.376	0.911171
2.377	0.9113399999999999
2.378	0.911511
2.379	0.9116799999999999
2.38	0.911851
2.381	0.9120229999999999
2.3819999999999997	0.912194
2.383	0.912364
2.384	0.912536
2.385	0.912705
2.3859999999999997	0.912874
2.387	0.9130429999999999
2.388	0.913214
2.389	0.913385
2.3899999999999997	0.913554
2.391	0.9137259999999999
2.392	0.913895
2.393	0.914064
2.3939999999999997	0.914234
2.395	0.914403
2.396	0.9145719999999999
2.397	0.914743
2.3979999999999997	0.9149109999999999
2.399	0.915079
2.4	0.915249
2.401	0.915418
2.4019999999999997	0.915588
2.403	0.9157569999999999
2.404	0.915924
2.405	0.916094
2.4059999999999997	0.9162619999999999
2.407	0.9164319999999999
2.408	0.9165989999999999
2.409	0.9167679999999999
2.4099999999999997	0.9169379999999999
