P212S6dM4_X	P212S6dM4_Y
1.2089999999999999	0.07363499999999999
1.21	0.07364899999999999
1.2109999999999999	0.07366099999999999
1.212	0.07367499999999999
1.2129999999999999	0.07368899999999999
1.214	0.073701
1.2149999999999999	0.073714
1.216	0.073726
1.2169999999999999	0.073739
1.218	0.073753
1.2189999999999999	0.073764
1.22	0.073778
1.2209999999999999	0.07379
1.222	0.07380099999999999
1.2229999999999999	0.07381499999999999
1.224	0.07382899999999999
1.2249999999999999	0.07384199999999999
1.226	0.07385499999999999
1.2269999999999999	0.073867
1.228	0.07388
1.2289999999999999	0.073892
1.23	0.073904
1.2309999999999999	0.073918
1.232	0.07393
1.2329999999999999	0.073943
1.234	0.073956
1.2349999999999999	0.07396799999999999
1.236	0.073979
1.2369999999999999	0.073993
1.238	0.074004
1.2389999999999999	0.074019
1.24	0.074031
1.2409999999999999	0.074044
1.242	0.074056
1.2429999999999999	0.074068
1.244	0.07408
1.2449999999999999	0.07409199999999999
1.246	0.074104
1.2469999999999999	0.074115
1.248	0.07413
1.2489999999999999	0.074142
1.25	0.074154
1.251	0.074166
1.252	0.074178
1.253	0.07418999999999999
1.254	0.07420199999999999
1.255	0.07421599999999999
1.256	0.074228
1.257	0.074241
1.258	0.074252
1.259	0.074265
1.26	0.074276
1.261	0.074289
1.262	0.07430099999999999
1.263	0.07431299999999999
1.264	0.074326
1.265	0.074338
1.266	0.07435
1.267	0.074362
1.268	0.074374
1.269	0.074386
1.27	0.07439799999999999
1.271	0.074409
1.272	0.074422
1.273	0.074435
1.274	0.074447
1.275	0.074459
1.276	0.074471
1.277	0.074483
1.278	0.07449399999999999
1.279	0.074505
1.28	0.074518
1.281	0.07453
1.282	0.074542
1.283	0.074554
1.284	0.07456499999999999
1.285	0.07457699999999999
1.286	0.07459
1.287	0.0746
1.288	0.074613
1.289	0.074624
1.29	0.07463499999999999
1.291	0.07464799999999999
1.292	0.074659
1.293	0.074673
1.294	0.074685
1.295	0.074697
1.296	0.074708
1.297	0.074721
1.298	0.07473099999999999
1.299	0.07474299999999999
1.3	0.074755
1.301	0.074767
1.302	0.074779
1.303	0.074791
1.304	0.074803
1.305	0.074812
1.306	0.074823
1.307	0.074835
1.308	0.074848
1.309	0.074858
1.3099999999999998	0.074871
1.311	0.074881
1.3119999999999998	0.074894
1.313	0.074906
1.3139999999999998	0.074916
1.315	0.07493
1.3159999999999998	0.074941
1.317	0.07495199999999999
1.3179999999999998	0.07496499999999999
1.319	0.074976
1.3199999999999998	0.074986
1.321	0.074999
1.3219999999999998	0.07500899999999999
1.323	0.07502199999999999
1.3239999999999998	0.075034
1.325	0.075044
1.3259999999999998	0.075056
1.327	0.075067
1.3279999999999998	0.07507899999999999
1.329	0.07508999999999999
1.3299999999999998	0.0751
1.331	0.075111
1.3319999999999999	0.075122
1.333	0.075136
1.3339999999999999	0.07514699999999999
1.335	0.075157
1.3359999999999999	0.075169
1.337	0.075179
1.3379999999999999	0.07518999999999999
1.339	0.07520199999999999
1.3399999999999999	0.075213
1.341	0.075224
1.3419999999999999	0.075235
1.343	0.075248
1.3439999999999999	0.07525799999999999
1.345	0.07527099999999999
1.3459999999999999	0.075283
1.347	0.075293
1.3479999999999999	0.075305
1.349	0.075315
1.3499999999999999	0.07532699999999999
1.351	0.075338
1.3519999999999999	0.075348
1.353	0.075359
1.3539999999999999	0.075371
1.355	0.07538099999999999
1.3559999999999999	0.075393
1.357	0.075402
1.3579999999999999	0.075415
1.359	0.07542599999999999
1.3599999999999999	0.075436
1.361	0.075448
1.3619999999999999	0.07546
1.363	0.075469
1.3639999999999999	0.07548099999999999
1.365	0.075491
1.3659999999999999	0.075502
1.367	0.075514
1.3679999999999999	0.07552199999999999
1.369	0.07553499999999999
1.3699999999999999	0.075546
1.371	0.075557
1.3719999999999999	0.075569
1.373	0.07558
1.3739999999999999	0.075589
1.375	0.075602
1.376	0.075613
1.377	0.075622
1.378	0.07563399999999999
1.379	0.075643
1.38	0.075654
1.381	0.075666
1.382	0.075676
1.383	0.07568699999999999
1.384	0.075698
1.385	0.075708
1.386	0.075719
1.387	0.07572899999999999
1.388	0.075741
1.389	0.075752
1.39	0.075762
1.391	0.075773
1.392	0.075783
1.393	0.075794
1.394	0.075803
1.395	0.07581399999999999
1.396	0.07582599999999999
1.397	0.075837
1.398	0.075846
1.399	0.075857
1.4	0.07586799999999999
1.401	0.075877
1.402	0.075889
1.403	0.0759
1.404	0.07591099999999999
1.405	0.075922
1.406	0.075931
1.407	0.075942
1.408	0.07595299999999999
1.409	0.075962
1.41	0.075972
1.411	0.075985
1.412	0.075995
1.413	0.07600599999999999
1.414	0.076016
1.415	0.076027
1.416	0.07603599999999999
1.417	0.076046
1.418	0.076058
1.419	0.076068
1.42	0.07607799999999999
1.421	0.07608999999999999
1.422	0.076099
1.423	0.076109
1.424	0.07612
1.425	0.07613
1.426	0.076139
1.427	0.076151
1.428	0.07616099999999999
1.4289999999999998	0.07617199999999999
1.43	0.076182
1.4309999999999998	0.076194
1.432	0.07620299999999999
1.4329999999999998	0.076213
1.434	0.076223
1.4349999999999998	0.076234
1.436	0.07624399999999999
1.4369999999999998	0.076254
1.438	0.076265
1.4389999999999998	0.076274
1.44	0.07628599999999999
1.4409999999999998	0.076294
1.442	0.076306
1.4429999999999998	0.076316
1.444	0.07632499999999999
1.4449999999999998	0.076336
1.446	0.076346
1.4469999999999998	0.076356
1.448	0.076366
1.4489999999999998	0.076377
1.45	0.076386
1.4509999999999998	0.07639499999999999
1.452	0.076404
1.4529999999999998	0.076416
1.454	0.076427
1.4549999999999998	0.076435
1.456	0.076445
1.4569999999999999	0.076456
1.458	0.07646499999999999
1.4589999999999999	0.076476
1.46	0.076484
1.4609999999999999	0.076495
1.462	0.07650599999999999
1.4629999999999999	0.076516
1.464	0.076528
1.4649999999999999	0.076538
1.466	0.07654699999999999
1.4669999999999999	0.076558
1.468	0.076566
1.4689999999999999	0.07657599999999999
1.47	0.076586
1.4709999999999999	0.076595
1.472	0.07660499999999999
1.4729999999999999	0.07661699999999999
1.474	0.076626
1.4749999999999999	0.076635
1.476	0.07664599999999999
1.4769999999999999	0.076656
1.478	0.076666
1.4789999999999999	0.076675
1.48	0.076683
1.4809999999999999	0.076695
1.482	0.076703
1.4829999999999999	0.076713
1.484	0.076724
1.4849999999999999	0.076734
1.486	0.07674399999999999
1.4869999999999999	0.076752
1.488	0.076762
1.4889999999999999	0.07677199999999999
1.49	0.076782
1.4909999999999999	0.076793
1.492	0.076802
1.4929999999999999	0.07681099999999999
1.494	0.076822
1.4949999999999999	0.076832
1.496	0.07683999999999999
1.4969999999999999	0.07685
1.498	0.07686
1.4989999999999999	0.07687
1.5	0.07687999999999999
1.501	0.076888
1.502	0.076898
1.503	0.07690799999999999
1.504	0.076917
1.505	0.076927
1.506	0.076935
1.507	0.076945
1.508	0.076956
1.509	0.07696499999999999
1.51	0.076975
1.511	0.076983
1.512	0.07699299999999999
1.513	0.077004
1.514	0.077013
1.515	0.077022
1.516	0.07703
1.517	0.077041
1.518	0.07705
1.519	0.07705999999999999
1.52	0.07707
1.521	0.07708
1.522	0.07708999999999999
1.523	0.077099
1.524	0.077108
1.525	0.07711599999999999
1.526	0.077126
1.527	0.077137
1.528	0.07714499999999999
1.529	0.077154
1.53	0.077164
1.531	0.07717299999999999
1.532	0.077183
1.533	0.077191
1.534	0.07720099999999999
1.535	0.077212
1.536	0.077219
1.537	0.07722899999999999
1.538	0.077239
1.539	0.077248
1.54	0.07725599999999999
1.541	0.077267
1.542	0.077275
1.543	0.07728499999999999
1.544	0.077293
1.545	0.077302
1.546	0.07731199999999999
1.547	0.07732
1.5479999999999998	0.077332
1.549	0.077342
1.5499999999999998	0.07735
1.551	0.077359
1.5519999999999998	0.07736799999999999
1.553	0.077377
1.5539999999999998	0.077388
1.555	0.07739599999999999
1.5559999999999998	0.077405
1.557	0.077414
1.5579999999999998	0.07742399999999999
1.559	0.077432
1.5599999999999998	0.077442
1.561	0.077452
1.5619999999999998	0.07746
1.563	0.077469
1.5639999999999998	0.07747899999999999
1.565	0.077488
1.5659999999999998	0.077497
1.567	0.07750599999999999
1.5679999999999998	0.077515
1.569	0.077523
1.5699999999999998	0.07753299999999999
1.571	0.077541
1.5719999999999998	0.077552
1.573	0.07755999999999999
1.5739999999999998	0.077569
1.575	0.077577
1.5759999999999998	0.077586
1.577	0.077595
1.5779999999999998	0.07760299999999999
1.579	0.077614
1.5799999999999998	0.077622
1.581	0.07763199999999999
1.5819999999999999	0.077641
1.583	0.077649
1.5839999999999999	0.07765899999999999
1.585	0.077667
1.5859999999999999	0.077677
1.587	0.07768599999999999
1.5879999999999999	0.077693
1.589	0.077703
1.5899999999999999	0.07771
1.591	0.07772
1.5919999999999999	0.07772899999999999
1.593	0.077738
1.5939999999999999	0.077746
1.595	0.07775499999999999
1.5959999999999999	0.077764
1.597	0.077772
1.5979999999999999	0.07778199999999999
1.599	0.077791
1.5999999999999999	0.0778
1.601	0.077808
1.6019999999999999	0.077818
1.603	0.077827
1.6039999999999999	0.077835
1.605	0.077843
1.6059999999999999	0.07785399999999999
1.607	0.077861
1.6079999999999999	0.07787
1.609	0.077878
1.6099999999999999	0.077888
1.611	0.077897
1.6119999999999999	0.077905
1.613	0.077915
1.6139999999999999	0.077924
1.615	0.077931
1.6159999999999999	0.07794
1.617	0.077948
1.6179999999999999	0.077957
1.619	0.077966
1.6199999999999999	0.077974
1.621	0.077983
1.6219999999999999	0.07799299999999999
1.623	0.078
1.6239999999999999	0.07801
1.625	0.07801899999999999
1.626	0.078027
1.627	0.078036
1.628	0.078044
1.629	0.078052
1.63	0.07806199999999999
1.631	0.078069
1.632	0.078077
1.633	0.07808699999999999
1.634	0.078094
1.635	0.07810299999999999
1.636	0.078111
1.637	0.078121
1.638	0.07812899999999999
1.639	0.078138
1.64	0.078146
1.641	0.078154
1.642	0.078163
1.643	0.07817099999999999
1.644	0.07818
1.645	0.078189
1.646	0.078197
1.647	0.078204
1.648	0.07821299999999999
1.649	0.078223
1.65	0.07823
1.651	0.078239
1.652	0.078248
1.653	0.07825499999999999
1.654	0.078266
1.655	0.078273
1.656	0.078281
1.657	0.078291
1.658	0.07829699999999999
1.659	0.078305
1.66	0.078315
1.661	0.078322
1.662	0.07833
1.663	0.07833899999999999
1.664	0.078348
1.665	0.078357
1.666	0.07836499999999999
1.6669999999999998	0.078372
1.668	0.07838099999999999
1.6689999999999998	0.078389
1.67	0.078397
1.6709999999999998	0.07840599999999999
1.672	0.078413
1.6729999999999998	0.07842299999999999
1.674	0.078431
1.6749999999999998	0.078438
1.676	0.078447
1.6769999999999998	0.078455
1.678	0.07846299999999999
1.6789999999999998	0.078473
1.68	0.07848
1.6809999999999998	0.078489
1.682	0.078495
1.6829999999999998	0.07850399999999999
1.684	0.078514
1.6849999999999998	0.078521
1.686	0.07853
1.6869999999999998	0.078538
1.688	0.07854499999999999
1.6889999999999998	0.078553
1.69	0.07856199999999999
1.6909999999999998	0.078571
1.692	0.078579
1.6929999999999998	0.07858699999999999
1.694	0.078595
1.6949999999999998	0.078604
1.696	0.078611
1.6969999999999998	0.07862
1.698	0.07862799999999999
1.6989999999999998	0.078635
1.7	0.07864399999999999
1.7009999999999998	0.078651
1.702	0.07865899999999999
1.7029999999999998	0.078668
1.704	0.078675
1.7049999999999998	0.078683
1.706	0.078692
1.7069999999999999	0.07869999999999999
1.708	0.078709
1.7089999999999999	0.078716
1.71	0.078723
1.7109999999999999	0.078731
1.712	0.07873999999999999
1.7129999999999999	0.078748
1.714	0.07875499999999999
1.7149999999999999	0.078763
1.716	0.078772
1.7169999999999999	0.07878099999999999
1.718	0.078788
1.7189999999999999	0.07879699999999999
1.72	0.078804
1.7209999999999999	0.078812
1.722	0.078821
1.7229999999999999	0.078828
1.724	0.078836
1.7249999999999999	0.078844
1.726	0.07885099999999999
1.7269999999999999	0.07886
1.728	0.07886699999999999
1.7289999999999999	0.078875
1.73	0.078883
1.7309999999999999	0.078891
1.732	0.078899
1.7329999999999999	0.07890799999999999
1.734	0.078915
1.7349999999999999	0.07892199999999999
1.736	0.078931
1.7369999999999999	0.078938
1.738	0.078945
1.7389999999999999	0.078952
1.74	0.07896099999999999
1.7409999999999999	0.07897
1.742	0.07897599999999999
1.7429999999999999	0.078984
1.744	0.078993
1.7449999999999999	0.079001
1.746	0.079008
1.7469999999999999	0.079015
1.748	0.079024
1.7489999999999999	0.07903199999999999
1.75	0.079039
1.751	0.07904699999999999
1.752	0.079055
1.753	0.079062
1.754	0.07907
1.755	0.079078
1.756	0.079084
1.757	0.079093
1.758	0.07909999999999999
1.759	0.079107
1.76	0.07911699999999999
1.761	0.079124
1.762	0.079132
1.763	0.07914
1.764	0.079147
1.765	0.079154
1.766	0.079162
1.767	0.07917099999999999
1.768	0.079179
1.769	0.07918499999999999
1.77	0.079193
1.771	0.079201
1.772	0.079208
1.773	0.079216
1.774	0.079224
1.775	0.07923
1.776	0.079238
1.777	0.079246
1.778	0.07925399999999999
1.779	0.079262
1.78	0.07926799999999999
1.781	0.079276
1.782	0.079285
1.783	0.079291
1.784	0.079299
1.785	0.079306
1.7859999999999998	0.079313
1.787	0.07932199999999999
1.7879999999999998	0.079329
1.789	0.07933599999999999
1.7899999999999998	0.079344
1.791	0.07934999999999999
1.7919999999999998	0.079359
1.793	0.07936599999999999
1.7939999999999998	0.079373
1.795	0.079382
1.7959999999999998	0.079389
1.797	0.079397
1.7979999999999998	0.07940499999999999
1.799	0.079411
1.7999999999999998	0.07941899999999999
1.801	0.079427
1.8019999999999998	0.07943299999999999
1.803	0.079442
1.8039999999999998	0.07944799999999999
1.805	0.079456
1.8059999999999998	0.07946399999999999
1.807	0.07947
1.8079999999999998	0.079478
1.809	0.079487
1.8099999999999998	0.079492
1.811	0.0795
1.8119999999999998	0.079506
1.813	0.079514
1.8139999999999998	0.079522
1.815	0.079529
1.8159999999999998	0.079538
1.817	0.07954499999999999
1.8179999999999998	0.079552
1.819	0.07955899999999999
1.8199999999999998	0.079568
1.821	0.07957499999999999
1.8219999999999998	0.079581
1.823	0.07958799999999999
1.8239999999999998	0.079595
1.825	0.079603
1.8259999999999998	0.079609
1.827	0.079618
1.8279999999999998	0.079626
1.829	0.079632
1.8299999999999998	0.079639
1.831	0.079645
1.8319999999999999	0.079653
1.833	0.079661
1.8339999999999999	0.079668
1.835	0.079675
1.8359999999999999	0.07968299999999999
1.837	0.079689
1.8379999999999999	0.079696
1.839	0.079705
1.8399999999999999	0.07971199999999999
1.841	0.07972
1.8419999999999999	0.07972599999999999
1.843	0.079734
1.8439999999999999	0.07974099999999999
1.845	0.079748
1.8459999999999999	0.079756
1.847	0.079764
1.8479999999999999	0.07977
1.849	0.079777
1.8499999999999999	0.07978299999999999
1.851	0.079791
1.8519999999999999	0.079799
1.853	0.079806
1.8539999999999999	0.079813
1.855	0.07982
1.8559999999999999	0.079827
1.857	0.079834
1.8579999999999999	0.079841
1.859	0.079847
1.8599999999999999	0.079856
1.861	0.079862
1.8619999999999999	0.07987
1.863	0.07987699999999999
1.8639999999999999	0.079883
1.865	0.07989
1.8659999999999999	0.079898
1.867	0.07990499999999999
1.8679999999999999	0.079913
1.869	0.07991899999999999
1.8699999999999999	0.079927
1.871	0.07993399999999999
1.8719999999999999	0.07994
1.873	0.07994699999999999
1.8739999999999999	0.079955
1.875	0.07996199999999999
1.876	0.079969
1.877	0.07997499999999999
1.878	0.079983
1.879	0.07998999999999999
1.88	0.079995
1.881	0.08000299999999999
1.882	0.08001
1.883	0.08001699999999999
1.884	0.080024
1.885	0.08003199999999999
1.886	0.080038
1.887	0.08004499999999999
1.888	0.080051
1.889	0.08005899999999999
1.89	0.080065
1.891	0.08007199999999999
1.892	0.08008
1.893	0.08008699999999999
1.894	0.080093
1.895	0.08009999999999999
1.896	0.080106
1.897	0.08011299999999999
1.898	0.080121
1.899	0.080126
1.9	0.080134
1.901	0.08014299999999999
1.902	0.080149
1.903	0.08015599999999999
1.904	0.080163
1.9049999999999998	0.08016899999999999
1.906	0.080176
1.9069999999999998	0.08018299999999999
1.908	0.080189
1.9089999999999998	0.08019699999999999
1.91	0.080204
1.9109999999999998	0.08020999999999999
1.912	0.080218
1.9129999999999998	0.08022399999999999
1.914	0.080231
1.9149999999999998	0.080237
1.916	0.080244
1.9169999999999998	0.080251
1.918	0.080257
1.9189999999999998	0.080265
1.92	0.080272
1.9209999999999998	0.080278
1.922	0.080285
1.9229999999999998	0.080291
1.924	0.080298
1.9249999999999998	0.080305
1.926	0.080311
1.9269999999999998	0.080318
1.928	0.080325
1.9289999999999998	0.080331
1.93	0.080339
1.9309999999999998	0.080346
1.932	0.08035199999999999
1.9329999999999998	0.080359
1.934	0.08036499999999999
1.9349999999999998	0.080372
1.936	0.08037899999999999
1.9369999999999998	0.080385
1.938	0.08039099999999999
1.9389999999999998	0.080399
1.94	0.08040499999999999
1.9409999999999998	0.080413
1.942	0.08041899999999999
1.9429999999999998	0.080425
1.944	0.08043299999999999
1.9449999999999998	0.080438
1.946	0.08044599999999999
1.9469999999999998	0.080453
1.948	0.080459
1.9489999999999998	0.080466
1.95	0.080473
1.9509999999999998	0.080478
1.952	0.080487
1.9529999999999998	0.080492
1.954	0.080499
1.9549999999999998	0.080506
1.956	0.080512
1.9569999999999999	0.080519
1.958	0.080526
1.9589999999999999	0.08053099999999999
1.96	0.080539
1.9609999999999999	0.08054399999999999
1.962	0.080551
1.9629999999999999	0.08055799999999999
1.964	0.080565
1.9649999999999999	0.08057099999999999
1.966	0.080579
1.9669999999999999	0.080584
1.968	0.080591
1.9689999999999999	0.080598
1.97	0.080604
1.9709999999999999	0.08061
1.972	0.080617
1.9729999999999999	0.080623
1.974	0.08062899999999999
1.9749999999999999	0.080636
1.976	0.08064199999999999
1.9769999999999999	0.08065
1.978	0.08065599999999999
1.9789999999999999	0.080663
1.98	0.08066799999999999
1.9809999999999999	0.080676
1.982	0.08068199999999999
1.9829999999999999	0.080687
1.984	0.080695
1.9849999999999999	0.080701
1.986	0.080707
1.9869999999999999	0.080714
1.988	0.080719
1.9889999999999999	0.08072599999999999
1.99	0.080733
1.9909999999999999	0.08073899999999999
1.992	0.080746
1.9929999999999999	0.08075299999999999
1.994	0.080759
1.9949999999999999	0.08076499999999999
1.996	0.080773
1.9969999999999999	0.080778
1.998	0.080784
1.9989999999999999	0.08079
2.0	0.080797
2.001	0.080804
2.002	0.08080899999999999
2.003	0.080816
2.004	0.08082299999999999
2.005	0.080828
2.006	0.08083499999999999
2.007	0.080841
2.008	0.080848
2.009	0.080854
2.01	0.080861
2.011	0.080867
2.012	0.080873
2.013	0.08088
2.014	0.080887
2.015	0.08089299999999999
2.016	0.080899
2.017	0.08090599999999999
2.018	0.080911
2.019	0.08091799999999999
2.02	0.080925
2.021	0.08093
2.022	0.080937
2.0229999999999997	0.080943
2.024	0.080949
2.025	0.080957
2.026	0.08096199999999999
2.0269999999999997	0.080968
2.028	0.08097599999999999
2.029	0.080981
2.03	0.08098699999999999
2.0309999999999997	0.080994
2.032	0.081
2.033	0.081006
2.034	0.081012
2.0349999999999997	0.081019
2.036	0.081025
2.037	0.08102999999999999
2.038	0.081036
2.0389999999999997	0.08104399999999999
2.04	0.081049
2.041	0.081055
2.042	0.081061
2.0429999999999997	0.081068
2.044	0.081074
2.045	0.08108
2.046	0.08108599999999999
2.0469999999999997	0.081094
2.048	0.08109899999999999
2.049	0.081105
2.05	0.081111
2.0509999999999997	0.081118
2.052	0.081124
2.053	0.08112899999999999
2.054	0.081135
2.0549999999999997	0.08114199999999999
2.056	0.081148
2.057	0.08115399999999999
2.058	0.08116
2.0589999999999997	0.081165
2.06	0.081172
2.061	0.081179
2.062	0.08118399999999999
2.0629999999999997	0.08119
2.064	0.08119599999999999
2.065	0.081202
2.066	0.08120899999999999
2.0669999999999997	0.081214
2.068	0.081222
2.069	0.081228
2.07	0.081233
2.0709999999999997	0.08123899999999999
2.072	0.081245
2.073	0.08125199999999999
2.074	0.081258
2.0749999999999997	0.081263
2.076	0.081269
2.077	0.081275
2.078	0.081282
2.0789999999999997	0.081288
2.08	0.08129399999999999
2.081	0.081299
2.082	0.08130599999999999
2.0829999999999997	0.081311
2.084	0.081317
2.085	0.081324
2.086	0.081329
2.0869999999999997	0.08133599999999999
2.088	0.081342
2.089	0.081347
2.09	0.081353
2.0909999999999997	0.081358
2.092	0.08136499999999999
2.093	0.081371
2.094	0.08137699999999999
2.0949999999999998	0.081383
2.096	0.081389
2.097	0.081396
2.098	0.081402
2.0989999999999998	0.081408
2.1	0.081413
2.101	0.08141899999999999
2.102	0.081424
2.1029999999999998	0.08143099999999999
2.104	0.081437
2.105	0.081443
2.106	0.081449
2.1069999999999998	0.081455
2.108	0.08146099999999999
2.109	0.081467
2.11	0.081472
2.1109999999999998	0.081478
2.112	0.081484
2.113	0.08148899999999999
2.114	0.081496
2.1149999999999998	0.08150199999999999
2.116	0.081507
2.117	0.081513
2.118	0.081518
2.1189999999999998	0.081524
2.12	0.08153099999999999
2.121	0.081536
2.122	0.08154199999999999
2.1229999999999998	0.081548
2.124	0.081553
2.125	0.08155899999999999
2.126	0.081566
2.127	0.08157099999999999
2.128	0.081577
2.129	0.081582
2.13	0.081588
2.131	0.081594
2.132	0.08159999999999999
2.133	0.081607
2.134	0.08161299999999999
2.135	0.081618
2.136	0.081624
2.137	0.081629
2.138	0.081636
2.139	0.08164199999999999
2.14	0.081647
2.141	0.08165299999999999
2.142	0.081659
2.143	0.081664
2.1439999999999997	0.08166999999999999
2.145	0.081677
2.146	0.08168199999999999
2.147	0.081688
2.1479999999999997	0.081693
2.149	0.081699
2.15	0.081705
2.151	0.08170999999999999
2.1519999999999997	0.081717
2.153	0.08172299999999999
2.154	0.081727
2.155	0.081733
2.1559999999999997	0.08173799999999999
2.157	0.081744
2.158	0.08175
2.159	0.081756
2.1599999999999997	0.081762
2.161	0.081768
2.162	0.081773
2.163	0.08177899999999999
2.1639999999999997	0.081785
2.165	0.081789
2.166	0.08179499999999999
2.167	0.081801
2.1679999999999997	0.08180699999999999
2.169	0.081813
2.17	0.081818
2.171	0.081824
2.1719999999999997	0.08183
2.173	0.08183499999999999
2.174	0.08184
2.175	0.081846
2.1759999999999997	0.081852
2.177	0.081858
2.178	0.08186299999999999
2.179	0.081869
2.1799999999999997	0.08187499999999999
2.181	0.081879
2.182	0.081885
2.183	0.08188999999999999
2.1839999999999997	0.081897
2.185	0.08190299999999999
2.186	0.081908
2.187	0.081914
2.1879999999999997	0.08191999999999999
2.189	0.081925
2.19	0.08193099999999999
2.191	0.081937
2.1919999999999997	0.081942
2.193	0.081948
2.194	0.081953
2.195	0.08195899999999999
2.1959999999999997	0.081965
2.197	0.08197
2.198	0.08197499999999999
2.199	0.081981
2.1999999999999997	0.08198599999999999
2.201	0.081992
2.202	0.081998
2.203	0.08200299999999999
2.2039999999999997	0.082009
2.205	0.08201399999999999
2.206	0.08202
2.207	0.082026
2.2079999999999997	0.08202999999999999
2.209	0.082036
2.21	0.08204199999999999
2.211	0.082047
2.2119999999999997	0.082052
2.213	0.08205799999999999
2.214	0.082064
2.215	0.08206999999999999
2.2159999999999997	0.082074
2.217	0.08208
2.218	0.08208599999999999
2.219	0.082091
2.2199999999999998	0.082096
2.221	0.082101
2.222	0.082107
2.223	0.08211299999999999
2.2239999999999998	0.082118
2.225	0.082124
2.226	0.08213
2.227	0.082134
2.2279999999999998	0.08213999999999999
2.229	0.082146
2.23	0.082151
2.231	0.08215599999999999
2.2319999999999998	0.082161
2.233	0.08216699999999999
2.234	0.082172
2.235	0.082177
2.2359999999999998	0.08218299999999999
2.237	0.082189
2.238	0.082194
2.239	0.0822
2.2399999999999998	0.082204
2.241	0.08220999999999999
2.242	0.082216
2.243	0.08222
2.2439999999999998	0.082226
2.245	0.082232
2.246	0.08223599999999999
2.247	0.082242
2.2479999999999998	0.082247
2.249	0.08225199999999999
2.25	0.082258
2.251	0.08226399999999999
2.252	0.082269
2.253	0.082275
2.254	0.08227999999999999
2.255	0.082285
2.256	0.082291
2.257	0.082296
2.258	0.082301
2.259	0.08230599999999999
2.26	0.082311
2.2609999999999997	0.082317
2.262	0.08232199999999999
2.263	0.082327
2.264	0.08233299999999999
2.2649999999999997	0.082338
2.266	0.082343
2.267	0.08234899999999999
2.268	0.082354
2.2689999999999997	0.08236
2.27	0.08236399999999999
2.271	0.08237
2.272	0.08237599999999999
2.2729999999999997	0.08238
2.274	0.082386
2.275	0.08239099999999999
2.276	0.082396
2.2769999999999997	0.082402
2.278	0.082406
2.279	0.082412
2.28	0.08241699999999999
2.2809999999999997	0.082422
2.282	0.082427
2.283	0.08243299999999999
2.284	0.082437
2.2849999999999997	0.082443
2.286	0.082449
2.287	0.082454
2.288	0.08245999999999999
2.2889999999999997	0.082464
2.29	0.08247
2.291	0.08247499999999999
2.292	0.08248
2.2929999999999997	0.082485
2.294	0.082491
2.295	0.082495
2.296	0.08250099999999999
2.2969999999999997	0.082505
2.298	0.082511
2.299	0.08251599999999999
2.3	0.082521
2.3009999999999997	0.082526
2.302	0.082532
2.303	0.082536
2.304	0.08254199999999999
2.3049999999999997	0.082546
2.306	0.082552
2.307	0.08255699999999999
2.308	0.082562
2.3089999999999997	0.082568
2.31	0.082574
2.311	0.082578
2.312	0.08258399999999999
2.3129999999999997	0.082589
2.314	0.082594
2.315	0.08259899999999999
2.316	0.082604
2.3169999999999997	0.082609
2.318	0.08261399999999999
2.319	0.082619
2.32	0.082624
2.3209999999999997	0.08263
2.322	0.082634
2.323	0.08263999999999999
2.324	0.082644
2.3249999999999997	0.08265
2.326	0.08265499999999999
2.327	0.082659
2.328	0.082665
2.3289999999999997	0.08267
2.33	0.082675
2.331	0.08267999999999999
2.332	0.082685
2.3329999999999997	0.08269
2.334	0.08269499999999999
2.335	0.0827
2.336	0.082705
2.3369999999999997	0.08271099999999999
2.338	0.082715
2.339	0.08272
2.34	0.082726
2.3409999999999997	0.08273
2.342	0.082735
2.343	0.082741
2.344	0.082746
2.3449999999999998	0.08275199999999999
2.346	0.082756
2.347	0.082761
2.348	0.082767
2.3489999999999998	0.082771
2.35	0.082776
2.351	0.082781
2.352	0.082786
2.3529999999999998	0.08279199999999999
2.354	0.082796
2.355	0.082801
2.356	0.08280699999999999
2.3569999999999998	0.082811
2.358	0.082816
2.359	0.08282199999999999
2.36	0.082826
2.3609999999999998	0.082831
2.362	0.08283599999999999
2.363	0.082841
2.364	0.082846
2.3649999999999998	0.08285
2.366	0.082856
2.367	0.08286099999999999
2.368	0.082865
2.3689999999999998	0.082871
2.37	0.08287499999999999
2.371	0.08288
2.372	0.082886
2.3729999999999998	0.08288999999999999
2.374	0.082895
2.375	0.0829
2.376	0.08290499999999999
2.377	0.08291
2.378	0.082915
2.379	0.08292
2.38	0.082925
2.381	0.082929
2.3819999999999997	0.082934
2.383	0.08294
2.384	0.08294399999999999
2.385	0.082949
2.3859999999999997	0.082954
2.387	0.08295899999999999
2.388	0.082964
2.389	0.082968
2.3899999999999997	0.08297299999999999
2.391	0.082979
2.392	0.082983
2.393	0.08298799999999999
2.3939999999999997	0.082993
2.395	0.082998
2.396	0.083003
2.397	0.083007
2.3979999999999997	0.083012
2.399	0.083017
2.4	0.083022
2.401	0.08302699999999999
2.4019999999999997	0.083032
2.403	0.083036
2.404	0.08304199999999999
2.405	0.083047
2.4059999999999997	0.083051
2.407	0.08305599999999999
2.408	0.08306
2.409	0.083066
2.4099999999999997	0.08307099999999999
2.411	0.083075
2.412	0.08308
2.413	0.08308499999999999
2.4139999999999997	0.083089
2.415	0.083095
2.416	0.08309899999999999
2.417	0.083104
2.4179999999999997	0.083109
2.419	0.08311299999999999
2.42	0.083118
