P212M2_X	P212M2_Y
1.2229999999999999	0.046719
1.224	0.046724999999999996
1.2249999999999999	0.046730999999999995
1.226	0.046737999999999995
1.2269999999999999	0.046744
1.228	0.04675
1.2289999999999999	0.046756
1.23	0.046763
1.2309999999999999	0.046769
1.232	0.046775
1.2329999999999999	0.046780999999999996
1.234	0.046787999999999996
1.2349999999999999	0.046793999999999995
1.236	0.0468
1.2369999999999999	0.046806
1.238	0.046813
1.2389999999999999	0.046819
1.24	0.046825
1.2409999999999999	0.046831
1.242	0.046837
1.2429999999999999	0.046842999999999996
1.244	0.046849999999999996
1.2449999999999999	0.046855999999999995
1.246	0.046862
1.2469999999999999	0.046868
1.248	0.046874
1.2489999999999999	0.04688
1.25	0.046886
1.251	0.046893
1.252	0.046898999999999996
1.253	0.046904999999999995
1.254	0.046911
1.255	0.046917
1.256	0.046923
1.257	0.046929
1.258	0.046935
1.259	0.046941
1.26	0.046946999999999996
1.261	0.046952999999999995
1.262	0.046959
1.263	0.046965
1.264	0.046971
1.265	0.046977
1.266	0.046983
1.267	0.046988999999999996
