P212S6eM4_X	P212S6eM4_Y
1.216	0.074214
1.2169999999999999	0.074224
1.218	0.074234
1.2189999999999999	0.074247
1.22	0.074257
1.2209999999999999	0.074269
1.222	0.074281
1.2229999999999999	0.074292
1.224	0.074304
1.2249999999999999	0.07431399999999999
1.226	0.074326
1.2269999999999999	0.074336
1.228	0.074349
1.2289999999999999	0.07436
1.23	0.07437099999999999
1.2309999999999999	0.07438299999999999
1.232	0.074395
1.2329999999999999	0.074406
1.234	0.074419
1.2349999999999999	0.07443
1.236	0.074441
1.2369999999999999	0.074451
1.238	0.074463
1.2389999999999999	0.074474
1.24	0.074484
1.2409999999999999	0.074497
1.242	0.07450799999999999
1.2429999999999999	0.074519
1.244	0.074529
1.2449999999999999	0.074542
1.246	0.074553
1.2469999999999999	0.07456399999999999
1.248	0.074575
1.2489999999999999	0.074587
1.25	0.074598
1.251	0.074608
1.252	0.07461999999999999
1.253	0.074631
1.254	0.074641
1.255	0.074653
1.256	0.074664
1.257	0.07467399999999999
1.258	0.074686
1.259	0.074697
1.26	0.074707
1.261	0.07471799999999999
1.262	0.07472999999999999
1.263	0.074741
1.264	0.074752
1.265	0.074763
1.266	0.074774
1.267	0.074783
1.268	0.074796
1.269	0.074806
1.27	0.074816
1.271	0.07482799999999999
1.272	0.074839
1.273	0.07485
1.274	0.074859
1.275	0.074871
1.276	0.074881
1.277	0.074891
1.278	0.074902
1.279	0.074914
1.28	0.07492599999999999
1.281	0.074936
1.282	0.074949
1.283	0.074957
1.284	0.074969
1.285	0.07497899999999999
1.286	0.07499
1.287	0.075
1.288	0.075011
1.289	0.07502099999999999
1.29	0.075033
1.291	0.075044
1.292	0.075054
1.293	0.07506299999999999
1.294	0.075074
1.295	0.075084
1.296	0.075095
1.297	0.07510399999999999
1.298	0.075117
1.299	0.075127
1.3	0.075138
1.301	0.07514799999999999
1.302	0.07515899999999999
1.303	0.075168
1.304	0.075179
1.305	0.07518899999999999
1.306	0.0752
1.307	0.075211
1.308	0.075221
1.309	0.075232
1.3099999999999998	0.075242
1.311	0.075252
1.3119999999999998	0.075262
1.313	0.07527099999999999
1.3139999999999998	0.07528399999999999
1.315	0.075293
1.3159999999999998	0.075304
1.317	0.07531399999999999
1.3179999999999998	0.07532599999999999
1.319	0.075336
1.3199999999999998	0.075344
1.321	0.07535499999999999
1.3219999999999998	0.075365
1.323	0.075376
1.3239999999999998	0.075386
1.325	0.07539499999999999
1.3259999999999998	0.075406
1.327	0.075416
1.3279999999999998	0.07542599999999999
1.329	0.07543799999999999
1.3299999999999998	0.075446
1.331	0.075458
1.3319999999999999	0.075468
1.333	0.075478
1.3339999999999999	0.075488
1.335	0.075498
1.3359999999999999	0.07550899999999999
1.337	0.075519
1.3379999999999999	0.075529
1.339	0.07553699999999999
1.3399999999999999	0.075547
1.341	0.075558
1.3419999999999999	0.075568
1.343	0.07557799999999999
1.3439999999999999	0.075588
1.345	0.075597
1.3459999999999999	0.075609
1.347	0.07561899999999999
1.3479999999999999	0.075627
1.349	0.075638
1.3499999999999999	0.07564699999999999
1.351	0.075658
1.3519999999999999	0.075668
1.353	0.075679
1.3539999999999999	0.07568799999999999
1.355	0.075698
1.3559999999999999	0.075709
1.357	0.075719
1.3579999999999999	0.075727
1.359	0.075738
1.3599999999999999	0.075747
1.361	0.07575799999999999
1.3619999999999999	0.075767
1.363	0.075777
1.3639999999999999	0.07578599999999999
1.365	0.075797
1.3659999999999999	0.075806
1.367	0.075817
1.3679999999999999	0.07582699999999999
1.369	0.075837
1.3699999999999999	0.075845
1.371	0.07585599999999999
1.3719999999999999	0.075866
1.373	0.075876
1.3739999999999999	0.075885
1.375	0.07589499999999999
1.376	0.075903
1.377	0.075913
1.378	0.07592299999999999
1.379	0.075933
1.38	0.075943
1.381	0.07595199999999999
1.382	0.075961
1.383	0.07597
1.384	0.075982
1.385	0.075991
1.386	0.076
1.387	0.076009
1.388	0.076019
1.389	0.076028
1.39	0.07604
1.391	0.07604799999999999
1.392	0.076058
1.393	0.076067
1.394	0.07607599999999999
1.395	0.076084
1.396	0.076095
1.397	0.07610499999999999
1.398	0.076114
1.399	0.076123
1.4	0.07613199999999999
1.401	0.076142
1.402	0.076153
1.403	0.076162
1.404	0.076171
1.405	0.07618
1.406	0.07618899999999999
1.407	0.076198
1.408	0.076207
1.409	0.076219
1.41	0.076227
1.411	0.076238
1.412	0.076247
1.413	0.076255
1.414	0.076264
1.415	0.076273
1.416	0.07628299999999999
1.417	0.076292
1.418	0.076302
1.419	0.07631
1.42	0.07632
1.421	0.076331
1.422	0.07633899999999999
1.423	0.076349
1.424	0.076358
1.425	0.076366
1.426	0.076376
1.427	0.076385
1.428	0.07639399999999999
1.4289999999999998	0.076403
1.43	0.076412
1.4309999999999998	0.07642199999999999
1.432	0.07643
1.4329999999999998	0.07643799999999999
1.434	0.076448
1.4349999999999998	0.076457
1.436	0.076467
1.4369999999999998	0.076476
1.438	0.076484
1.4389999999999998	0.076495
1.44	0.076504
1.4409999999999998	0.076511
1.442	0.07652199999999999
1.4429999999999998	0.07653
1.444	0.07654
1.4449999999999998	0.07654899999999999
1.446	0.076557
1.4469999999999998	0.076568
1.448	0.07657599999999999
1.4489999999999998	0.076585
1.45	0.076594
1.4509999999999998	0.076602
1.452	0.076611
1.4529999999999998	0.07662
1.454	0.076629
1.4549999999999998	0.076638
1.456	0.076648
1.4569999999999999	0.076656
1.458	0.076666
1.4589999999999999	0.07667399999999999
1.46	0.076682
1.4609999999999999	0.076691
1.462	0.07669999999999999
1.4629999999999999	0.076708
1.464	0.076718
1.4649999999999999	0.07672699999999999
1.466	0.076735
1.4669999999999999	0.07674399999999999
1.468	0.076754
1.4689999999999999	0.076761
1.47	0.07677099999999999
1.4709999999999999	0.076779
1.472	0.076788
1.4729999999999999	0.076796
1.474	0.076807
1.4749999999999999	0.076815
1.476	0.076824
1.4769999999999999	0.076833
1.478	0.07684099999999999
1.4789999999999999	0.076849
1.48	0.076859
1.4809999999999999	0.07686799999999999
1.482	0.076875
1.4829999999999999	0.076885
1.484	0.07689399999999999
1.4849999999999999	0.076903
1.486	0.076912
1.4869999999999999	0.076921
1.488	0.076928
1.4889999999999999	0.07693599999999999
1.49	0.076946
1.4909999999999999	0.076954
1.492	0.076962
1.4929999999999999	0.076971
1.494	0.07697899999999999
1.4949999999999999	0.076989
1.496	0.076998
1.4969999999999999	0.07700599999999999
1.498	0.077014
1.4989999999999999	0.077022
1.5	0.077031
1.501	0.07704
1.502	0.07704799999999999
1.503	0.077057
1.504	0.077066
1.505	0.07707499999999999
1.506	0.077083
1.507	0.07709099999999999
1.508	0.0771
1.509	0.077108
1.51	0.07711599999999999
1.511	0.077126
1.512	0.077134
1.513	0.077141
1.514	0.077151
1.515	0.07715899999999999
1.516	0.077166
1.517	0.077175
1.518	0.077184
1.519	0.077192
1.52	0.07719999999999999
1.521	0.077209
1.522	0.077218
1.523	0.077226
1.524	0.077234
1.525	0.07724099999999999
1.526	0.07725
1.527	0.077259
1.528	0.077267
1.529	0.077274
1.53	0.07728299999999999
1.531	0.077292
1.532	0.077301
1.533	0.077309
1.534	0.077316
1.535	0.07732499999999999
1.536	0.077333
1.537	0.077341
1.538	0.077349
1.539	0.077358
1.54	0.07736599999999999
1.541	0.077374
1.542	0.07738199999999999
1.543	0.077391
1.544	0.077399
1.545	0.07740699999999999
1.546	0.077415
1.547	0.07742399999999999
1.5479999999999998	0.077433
1.549	0.077441
1.5499999999999998	0.07744899999999999
1.551	0.077457
1.5519999999999998	0.07746499999999999
1.553	0.077473
1.5539999999999998	0.07748
1.555	0.077488
1.5559999999999998	0.077497
1.557	0.07750499999999999
1.5579999999999998	0.077512
1.559	0.07752099999999999
1.5599999999999998	0.07753
1.561	0.077537
1.5619999999999998	0.077544
1.563	0.077553
1.5639999999999998	0.07756099999999999
1.565	0.07757
1.5659999999999998	0.077578
1.567	0.077586
1.5679999999999998	0.077593
1.569	0.077601
1.5699999999999998	0.07761
1.571	0.07761599999999999
1.5719999999999998	0.077624
1.573	0.077633
1.5739999999999998	0.077641
1.575	0.077649
1.5759999999999998	0.07765699999999999
1.577	0.077665
1.5779999999999998	0.07767199999999999
1.579	0.07768
1.5799999999999998	0.077689
1.581	0.077696
1.5819999999999999	0.077704
1.583	0.077712
1.5839999999999999	0.07772
1.585	0.07772899999999999
1.5859999999999999	0.077737
1.587	0.077744
1.5879999999999999	0.077752
1.589	0.07776
1.5899999999999999	0.077766
1.591	0.077775
1.5919999999999999	0.07778199999999999
1.593	0.07779
1.5939999999999999	0.07779799999999999
1.595	0.077805
1.5959999999999999	0.077814
1.597	0.077822
1.5979999999999999	0.077829
1.599	0.077836
1.5999999999999999	0.077843
1.601	0.07785099999999999
1.6019999999999999	0.077861
1.603	0.07786799999999999
1.6039999999999999	0.077876
1.605	0.077884
1.6059999999999999	0.077891
1.607	0.077899
1.6079999999999999	0.07790699999999999
1.609	0.077914
1.6099999999999999	0.07792199999999999
1.611	0.07793
1.6119999999999999	0.077938
1.613	0.077945
1.6139999999999999	0.077954
1.615	0.07796199999999999
1.6159999999999999	0.077969
1.617	0.07797699999999999
1.6179999999999999	0.077983
1.619	0.07799099999999999
1.6199999999999999	0.078
1.621	0.07800699999999999
1.6219999999999999	0.078015
1.623	0.078022
1.6239999999999999	0.07803
1.625	0.078036
1.626	0.078045
1.627	0.078053
1.628	0.07805999999999999
1.629	0.078068
1.63	0.07807499999999999
1.631	0.078083
1.632	0.07808999999999999
1.633	0.078098
1.634	0.078106
1.635	0.078114
1.636	0.078119
1.637	0.078127
1.638	0.078135
1.639	0.078142
1.64	0.07815
1.641	0.07815799999999999
1.642	0.078166
1.643	0.07817299999999999
1.644	0.07818
1.645	0.07818699999999999
1.646	0.078194
1.647	0.07820099999999999
1.648	0.07821
1.649	0.078217
1.65	0.078224
1.651	0.078231
1.652	0.078239
1.653	0.078246
1.654	0.07825399999999999
1.655	0.07826
1.656	0.07826899999999999
1.657	0.078276
1.658	0.07828399999999999
1.659	0.078291
1.66	0.078299
1.661	0.078305
1.662	0.078313
1.663	0.07832
1.664	0.078328
1.665	0.078335
1.666	0.078342
1.6669999999999998	0.078349
1.668	0.078357
1.6689999999999998	0.078364
1.67	0.078371
1.6709999999999998	0.078378
1.672	0.078387
1.6729999999999998	0.07839399999999999
1.674	0.0784
1.6749999999999998	0.07840699999999999
1.676	0.078415
1.6769999999999998	0.07842199999999999
1.678	0.078429
1.6789999999999998	0.07843599999999999
1.68	0.078444
1.6809999999999998	0.078452
1.682	0.078458
1.6829999999999998	0.078465
1.684	0.078472
1.6849999999999998	0.078479
1.686	0.078486
1.6869999999999998	0.078494
1.688	0.078501
1.6889999999999998	0.078508
1.69	0.078515
1.6909999999999998	0.078523
1.692	0.078529
1.6929999999999998	0.078536
1.694	0.078544
1.6949999999999998	0.078551
1.696	0.07855899999999999
1.6969999999999998	0.078566
1.698	0.078572
1.6989999999999998	0.07858
1.7	0.07858699999999999
1.7009999999999998	0.078595
1.702	0.07860099999999999
1.7029999999999998	0.078609
1.704	0.07861499999999999
1.7049999999999998	0.078622
1.706	0.07862999999999999
1.7069999999999999	0.078636
1.708	0.07864399999999999
1.7089999999999999	0.07865
1.71	0.07865699999999999
1.7109999999999999	0.078664
1.712	0.07867099999999999
1.7129999999999999	0.078679
1.714	0.07868599999999999
1.7149999999999999	0.078692
1.716	0.07869999999999999
1.7169999999999999	0.078706
1.718	0.07871399999999999
1.7189999999999999	0.078721
1.72	0.07872599999999999
1.7209999999999999	0.078734
1.722	0.07873999999999999
1.7229999999999999	0.078748
1.724	0.07875499999999999
1.7249999999999999	0.078762
1.726	0.07876999999999999
1.7269999999999999	0.078776
1.728	0.07878299999999999
1.7289999999999999	0.078789
1.73	0.07879599999999999
1.7309999999999999	0.078802
1.732	0.07880999999999999
1.7329999999999999	0.078816
1.734	0.07882399999999999
1.7349999999999999	0.07883
1.736	0.07883799999999999
1.7369999999999999	0.078845
1.738	0.07885199999999999
1.7389999999999999	0.078858
1.74	0.07886499999999999
1.7409999999999999	0.078872
1.742	0.07887799999999999
1.7429999999999999	0.078886
1.744	0.07889199999999999
1.7449999999999999	0.078899
1.746	0.07890599999999999
1.7469999999999999	0.078913
1.748	0.078918
1.7489999999999999	0.078925
1.75	0.078933
1.751	0.078939
1.752	0.078947
1.753	0.078953
1.754	0.07896
1.755	0.078968
1.756	0.07897499999999999
1.757	0.07898
1.758	0.078988
1.759	0.078994
1.76	0.079001
1.761	0.079008
1.762	0.079014
1.763	0.079021
1.764	0.079028
1.765	0.079036
1.766	0.079042
1.767	0.07904699999999999
1.768	0.079055
1.769	0.07906099999999999
1.77	0.079068
1.771	0.07907499999999999
1.772	0.079082
1.773	0.07908799999999999
1.774	0.079095
1.775	0.07910199999999999
1.776	0.079107
1.777	0.079113
1.778	0.079121
1.779	0.079127
1.78	0.079134
1.781	0.079141
1.782	0.079147
1.783	0.079155
1.784	0.079161
1.785	0.079167
1.7859999999999998	0.079174
1.787	0.07918
1.7879999999999998	0.079187
1.789	0.079194
1.7899999999999998	0.07919999999999999
1.791	0.079206
1.7919999999999998	0.07921399999999999
1.793	0.07922
1.7939999999999998	0.07922499999999999
1.795	0.079232
1.7959999999999998	0.07923899999999999
1.797	0.079245
1.7979999999999998	0.079252
1.799	0.079259
1.7999999999999998	0.079265
1.801	0.079271
1.8019999999999998	0.079278
1.803	0.079286
1.8039999999999998	0.079291
1.805	0.079298
1.8059999999999998	0.079304
1.807	0.07931099999999999
1.8079999999999998	0.079317
1.809	0.07932399999999999
1.8099999999999998	0.07933
1.811	0.07933699999999999
1.8119999999999998	0.079343
1.813	0.079349
1.8139999999999998	0.079355
1.815	0.079361
1.8159999999999998	0.079368
1.817	0.079375
1.8179999999999998	0.079381
1.819	0.079387
1.8199999999999998	0.07939399999999999
1.821	0.079401
1.8219999999999998	0.07940599999999999
1.823	0.079412
1.8239999999999998	0.07941899999999999
1.825	0.079425
1.8259999999999998	0.079432
1.827	0.079438
1.8279999999999998	0.079445
1.829	0.079452
1.8299999999999998	0.079458
1.831	0.079465
1.8319999999999999	0.07947
1.833	0.07947599999999999
1.8339999999999999	0.079483
1.835	0.07948899999999999
1.8359999999999999	0.079495
1.837	0.079502
1.8379999999999999	0.079509
1.839	0.079515
1.8399999999999999	0.079521
1.841	0.079526
1.8419999999999999	0.07953199999999999
1.843	0.079539
1.8439999999999999	0.07954599999999999
1.845	0.079552
1.8459999999999999	0.07955799999999999
1.847	0.079564
1.8479999999999999	0.079571
1.849	0.079577
1.8499999999999999	0.079582
1.851	0.07958799999999999
1.8519999999999999	0.079595
1.853	0.07960099999999999
1.8539999999999999	0.079608
1.855	0.07961399999999999
1.8559999999999999	0.07962
1.857	0.079626
1.8579999999999999	0.079632
1.859	0.079639
1.8599999999999999	0.079645
1.861	0.079651
1.8619999999999999	0.07965699999999999
1.863	0.079664
1.8639999999999999	0.07966999999999999
1.865	0.079677
1.8659999999999999	0.07968299999999999
1.867	0.079689
1.8679999999999999	0.079695
1.869	0.0797
1.8699999999999999	0.079706
1.871	0.07971299999999999
1.8719999999999999	0.079719
1.873	0.07972499999999999
1.8739999999999999	0.079731
1.875	0.079737
1.876	0.079743
1.877	0.07975
1.878	0.07975499999999999
1.879	0.079761
1.88	0.07976699999999999
1.881	0.079773
1.882	0.079779
1.883	0.079786
1.884	0.079792
1.885	0.079798
1.886	0.079804
1.887	0.07980899999999999
1.888	0.079815
1.889	0.079821
1.89	0.079828
1.891	0.079834
1.892	0.07984
1.893	0.079846
1.894	0.07985199999999999
1.895	0.079858
1.896	0.07986399999999999
1.897	0.07987
1.898	0.079876
1.899	0.079882
1.9	0.079888
1.901	0.07989299999999999
1.902	0.079899
1.903	0.07990499999999999
1.904	0.079911
1.9049999999999998	0.079918
1.906	0.079923
1.9069999999999998	0.079929
1.908	0.079936
1.9089999999999998	0.079942
1.91	0.07994799999999999
1.9109999999999998	0.079954
1.912	0.07996
1.9129999999999998	0.079966
1.914	0.079972
1.9149999999999998	0.07997699999999999
1.916	0.079983
1.9169999999999998	0.07998899999999999
1.918	0.079995
1.9189999999999998	0.080001
1.92	0.080007
1.9209999999999998	0.080013
1.922	0.08001899999999999
1.9229999999999998	0.080025
1.924	0.08003099999999999
1.9249999999999998	0.080036
1.926	0.080042
1.9269999999999998	0.080047
1.928	0.080053
1.9289999999999998	0.08005899999999999
1.93	0.080066
1.9309999999999998	0.08007199999999999
1.932	0.080078
1.9329999999999998	0.080083
1.934	0.08008799999999999
1.9349999999999998	0.080094
1.936	0.08009999999999999
1.9369999999999998	0.080106
1.938	0.080111
1.9389999999999998	0.080117
1.94	0.080124
1.9409999999999998	0.08012999999999999
1.942	0.080136
1.9429999999999998	0.08014
1.944	0.080146
1.9449999999999998	0.080152
1.946	0.080158
1.9469999999999998	0.080163
1.948	0.08016899999999999
1.9489999999999998	0.080175
1.95	0.080181
1.9509999999999998	0.080187
1.952	0.080193
1.9529999999999998	0.08019799999999999
1.954	0.080204
1.9549999999999998	0.080209
1.956	0.080215
1.9569999999999999	0.080221
1.958	0.08022699999999999
1.9589999999999999	0.080232
1.96	0.08023799999999999
1.9609999999999999	0.080244
1.962	0.080249
1.9629999999999999	0.08025399999999999
1.964	0.080261
1.9649999999999999	0.08026699999999999
1.966	0.080272
1.9669999999999999	0.080278
1.968	0.080284
1.9689999999999999	0.080289
1.97	0.08029499999999999
1.9709999999999999	0.0803
1.972	0.080305
1.9729999999999999	0.080311
1.974	0.080317
1.9749999999999999	0.08032199999999999
1.976	0.080328
1.9769999999999999	0.080334
1.978	0.08034
1.9789999999999999	0.080346
1.98	0.08035099999999999
1.9809999999999999	0.080356
1.982	0.080362
1.9829999999999999	0.080368
1.984	0.080373
1.9849999999999999	0.08037899999999999
1.986	0.080385
1.9869999999999999	0.08039
1.988	0.080396
1.9889999999999999	0.080401
1.99	0.08040599999999999
1.9909999999999999	0.080412
1.992	0.080417
1.9929999999999999	0.080423
1.994	0.080429
1.9949999999999999	0.08043499999999999
1.996	0.080441
1.9969999999999999	0.08044599999999999
1.998	0.080452
1.9989999999999999	0.080456
2.0	0.08046199999999999
2.001	0.080467
2.002	0.080473
2.003	0.080479
2.004	0.080484
2.005	0.08048999999999999
2.006	0.080495
2.007	0.080501
2.008	0.080505
2.009	0.080511
2.01	0.08051599999999999
2.011	0.080522
2.012	0.080528
2.013	0.080533
2.014	0.080539
2.015	0.08054499999999999
2.016	0.080551
2.017	0.080556
2.018	0.080561
2.019	0.080566
2.02	0.08057199999999999
2.021	0.080577
2.022	0.080583
2.0229999999999997	0.08058799999999999
2.024	0.080594
2.025	0.08059899999999999
2.026	0.080605
2.0269999999999997	0.080609
2.028	0.08061499999999999
2.029	0.08062
2.03	0.080625
2.0309999999999997	0.080631
2.032	0.080636
2.033	0.08064199999999999
2.034	0.080647
2.0349999999999997	0.080653
2.036	0.08065699999999999
2.037	0.080663
2.038	0.08066799999999999
2.0389999999999997	0.080674
2.04	0.080679
2.041	0.08068399999999999
2.042	0.08069
2.0429999999999997	0.080695
2.044	0.080701
2.045	0.080706
2.046	0.08071099999999999
2.0469999999999997	0.080717
2.048	0.080722
2.049	0.080728
2.05	0.080733
2.0509999999999997	0.08073799999999999
2.052	0.080744
2.053	0.080749
2.054	0.080755
2.0549999999999997	0.080759
2.056	0.080764
2.057	0.08077
2.058	0.080775
2.0589999999999997	0.08077999999999999
2.06	0.080786
2.061	0.080791
2.062	0.080797
2.0629999999999997	0.080802
2.064	0.080806
2.065	0.080812
2.066	0.080817
2.0669999999999997	0.08082199999999999
2.068	0.080828
2.069	0.080833
2.07	0.080838
2.0709999999999997	0.080844
2.072	0.08084899999999999
2.073	0.080853
2.074	0.080858
2.0749999999999997	0.08086399999999999
2.076	0.080869
2.077	0.080874
2.078	0.08088
2.0789999999999997	0.080885
2.08	0.08088999999999999
2.081	0.080896
2.082	0.080901
2.0829999999999997	0.08090499999999999
2.084	0.08091
2.085	0.080916
2.086	0.08092099999999999
2.0869999999999997	0.080926
2.088	0.080931
2.089	0.080937
2.09	0.080942
2.0909999999999997	0.08094699999999999
2.092	0.080951
2.093	0.080957
2.094	0.08096199999999999
2.0949999999999998	0.080967
2.096	0.080972
2.097	0.080978
2.098	0.080983
2.0989999999999998	0.08098799999999999
2.1	0.080993
2.101	0.080997
2.102	0.08100299999999999
2.1029999999999998	0.081008
2.104	0.081013
2.105	0.08101799999999999
2.106	0.081023
2.1069999999999998	0.08102899999999999
2.108	0.081034
2.109	0.081039
2.11	0.08104399999999999
2.1109999999999998	0.081048
2.112	0.081054
2.113	0.08105899999999999
2.114	0.081064
2.1149999999999998	0.081069
2.116	0.081074
2.117	0.081079
2.118	0.08108399999999999
2.1189999999999998	0.08109
2.12	0.081094
2.121	0.08109899999999999
2.122	0.081104
2.1229999999999998	0.081109
2.124	0.08111399999999999
2.125	0.081119
2.126	0.081125
2.127	0.08113
2.128	0.081135
2.129	0.081139
2.13	0.081144
2.131	0.081149
2.132	0.08115399999999999
2.133	0.081159
2.134	0.081164
2.135	0.08116899999999999
2.136	0.081175
2.137	0.08118
2.138	0.08118399999999999
2.139	0.081189
2.14	0.081194
2.141	0.081199
2.142	0.081204
2.143	0.08120899999999999
2.1439999999999997	0.081214
2.145	0.081219
2.146	0.08122399999999999
2.147	0.081229
2.1479999999999997	0.081233
2.149	0.08123799999999999
2.15	0.081243
2.151	0.081248
2.1519999999999997	0.08125299999999999
2.153	0.081258
2.154	0.081263
2.155	0.08126799999999999
2.1559999999999997	0.081273
2.157	0.081277
2.158	0.081282
2.159	0.081287
