P212S6cM4_X	P212S6cM4_Y
1.2209999999999999	0.045598
1.222	0.045603
1.2229999999999999	0.045609
1.224	0.045613
1.2249999999999999	0.04562
1.226	0.045624
1.2269999999999999	0.045627999999999995
1.228	0.045634
1.2289999999999999	0.045638
1.23	0.045644
1.2309999999999999	0.045648
1.232	0.045652
1.2329999999999999	0.045658
1.234	0.045661
1.2349999999999999	0.045669
1.236	0.045673
1.2369999999999999	0.045676999999999995
1.238	0.045683
1.2389999999999999	0.045687
1.24	0.045693
1.2409999999999999	0.045696
1.242	0.045701
1.2429999999999999	0.045706
1.244	0.045710999999999995
1.2449999999999999	0.045717
1.246	0.04572
1.2469999999999999	0.045724999999999995
1.248	0.04573
1.2489999999999999	0.045736
1.25	0.045739999999999996
1.251	0.045745
1.252	0.04575
1.253	0.045752999999999995
1.254	0.045759999999999995
1.255	0.045764
1.256	0.045769
1.257	0.045773
1.258	0.045777
1.259	0.045781999999999996
1.26	0.045787
1.261	0.045791
1.262	0.045797
1.263	0.045800999999999994
1.264	0.045805
1.265	0.045813
1.266	0.045817
1.267	0.045821
1.268	0.045826
1.269	0.045831
1.27	0.045834
1.271	0.045841
1.272	0.045843999999999996
1.273	0.045849
1.274	0.045852
1.275	0.045857999999999996
1.276	0.045862
1.277	0.045867
1.278	0.045871999999999996
1.279	0.045876
1.28	0.04588
1.281	0.045884999999999995
1.282	0.045891
1.283	0.045896
1.284	0.045898999999999995
1.285	0.045905
1.286	0.045908
1.287	0.045912999999999995
1.288	0.045918
1.289	0.045923
1.29	0.045926999999999996
1.291	0.045931
1.292	0.045936
1.293	0.045939999999999995
1.294	0.045944
1.295	0.04595
1.296	0.045953999999999995
1.297	0.045959
1.298	0.045961999999999996
1.299	0.045967
1.3	0.045971
1.301	0.045975999999999996
1.302	0.045981999999999995
1.303	0.045986
1.304	0.045991
1.305	0.045995
1.306	0.045999
1.307	0.046002
1.308	0.046009
1.309	0.046013
1.3099999999999998	0.046016999999999995
1.311	0.046021
1.3119999999999998	0.046026
1.313	0.046029999999999995
1.3139999999999998	0.046034
1.315	0.046037999999999996
1.3159999999999998	0.046043
1.317	0.046048
1.3179999999999998	0.046051999999999996
1.319	0.046056
1.3199999999999998	0.04606
1.321	0.046064
1.3219999999999998	0.046069
1.323	0.046075
1.3239999999999998	0.046078
1.325	0.046082
1.3259999999999998	0.046086999999999996
1.327	0.046092
1.3279999999999998	0.046097
1.329	0.046100999999999996
1.3299999999999998	0.046106
1.331	0.04611
1.3319999999999999	0.046113999999999995
1.333	0.046119
1.3339999999999999	0.046123
1.335	0.046127999999999995
1.3359999999999999	0.046131
1.337	0.046134999999999995
1.3379999999999999	0.046139
1.339	0.046145
1.3399999999999999	0.046148999999999996
1.341	0.046153
1.3419999999999999	0.046157
1.343	0.046161
1.3439999999999999	0.046165
1.345	0.046169999999999996
1.3459999999999999	0.046174
1.347	0.046178
1.3479999999999999	0.046182999999999995
1.349	0.046187
1.3499999999999999	0.046190999999999996
1.351	0.046195
1.3519999999999999	0.046197999999999996
1.353	0.046203999999999995
1.3539999999999999	0.046208
1.355	0.046211999999999996
1.3559999999999999	0.046217999999999995
1.357	0.046221
1.3579999999999999	0.046225999999999996
1.359	0.046229
1.3599999999999999	0.046232999999999996
1.361	0.046238
1.3619999999999999	0.046242
1.363	0.046245999999999995
1.3639999999999999	0.04625
1.365	0.046253999999999997
1.3659999999999999	0.046258999999999995
1.367	0.046263
1.3679999999999999	0.046265999999999995
1.369	0.046271
1.3699999999999999	0.046275
1.371	0.046279
1.3719999999999999	0.046284
1.373	0.046286999999999995
1.3739999999999999	0.046291
1.375	0.046294999999999996
1.376	0.0463
1.377	0.046304
1.378	0.046307999999999995
1.379	0.046312
1.38	0.046314999999999995
1.381	0.04632
1.382	0.046324
1.383	0.046327
1.384	0.046332
1.385	0.046335
1.386	0.046339
1.387	0.046345
1.388	0.046349
1.389	0.046353
1.39	0.046356999999999995
1.391	0.046361
1.392	0.046364999999999996
1.393	0.046369999999999995
1.394	0.046373
1.395	0.046376999999999995
1.396	0.046382
1.397	0.046384999999999996
1.398	0.046389
1.399	0.046394
1.4	0.046397999999999995
1.401	0.046401
1.402	0.046405999999999996
1.403	0.04641
1.404	0.046412999999999996
1.405	0.046418
1.406	0.046421
1.407	0.046425
1.408	0.046428
1.409	0.046432999999999995
1.41	0.046437
1.411	0.046440999999999996
1.412	0.046446
1.413	0.046449
1.414	0.046453
1.415	0.046457
1.416	0.046460999999999995
1.417	0.046465
1.418	0.046467999999999995
1.419	0.046473
1.42	0.046475999999999996
1.421	0.04648
1.422	0.046484
1.423	0.046487999999999995
1.424	0.046492
1.425	0.046494999999999995
1.426	0.046501
1.427	0.046504
1.428	0.046507
1.4289999999999998	0.046511
1.43	0.046515
1.4309999999999998	0.046519
1.432	0.046522
1.4329999999999998	0.046527
1.434	0.046529999999999995
1.4349999999999998	0.046534
1.436	0.046537999999999996
1.4369999999999998	0.046542
1.438	0.046546
1.4389999999999998	0.046549
1.44	0.046553
1.4409999999999998	0.046557999999999995
1.442	0.046562
1.4429999999999998	0.046564999999999995
1.444	0.046568
1.4449999999999998	0.046572999999999996
1.446	0.046576
1.4469999999999998	0.046579999999999996
1.448	0.046583
1.4489999999999998	0.046588
1.45	0.046592999999999996
1.4509999999999998	0.046596
1.452	0.046599999999999996
1.4529999999999998	0.046604
1.454	0.046606999999999996
1.4549999999999998	0.04661
1.456	0.046613999999999996
1.4569999999999999	0.046619
1.458	0.046622
1.4589999999999999	0.046626999999999995
1.46	0.04663
1.4609999999999999	0.046633999999999995
1.462	0.046637
1.4629999999999999	0.046640999999999995
1.464	0.046645
1.4649999999999999	0.046647999999999995
1.466	0.046653
1.4669999999999999	0.046655999999999996
1.468	0.04666
1.4689999999999999	0.046662999999999996
1.47	0.046667
1.4709999999999999	0.046671
1.472	0.046674
1.4729999999999999	0.046678
1.474	0.046681
1.4749999999999999	0.046686
1.476	0.046689
1.4769999999999999	0.046692
1.478	0.046695999999999994
1.4789999999999999	0.0467
1.48	0.046704999999999997
1.4809999999999999	0.046708
1.482	0.046710999999999996
1.4829999999999999	0.046715
1.484	0.046717999999999996
1.4849999999999999	0.046723
1.486	0.046726
1.4869999999999999	0.04673
1.488	0.046731999999999996
1.4889999999999999	0.046736
1.49	0.046741
1.4909999999999999	0.046744
1.492	0.046748
1.4929999999999999	0.04675
1.494	0.046754
1.4949999999999999	0.046758
1.496	0.046762
1.4969999999999999	0.046765999999999995
1.498	0.046768
1.4989999999999999	0.046772
1.5	0.046776
1.501	0.046779999999999995
1.502	0.046783
1.503	0.046786
1.504	0.046791
1.505	0.046794999999999996
1.506	0.046799
1.507	0.046800999999999995
1.508	0.046805
1.509	0.046807999999999995
1.51	0.046812
1.511	0.046815999999999997
1.512	0.046819
1.513	0.046823
1.514	0.046826
1.515	0.046828999999999996
1.516	0.046832
1.517	0.046837
1.518	0.046841
1.519	0.046842999999999996
1.52	0.046847
1.521	0.046849999999999996
1.522	0.046854
1.523	0.046858
1.524	0.046861
1.525	0.046865
1.526	0.046868
1.527	0.046870999999999996
1.528	0.046874
1.529	0.046879
1.53	0.046882
1.531	0.046884999999999996
1.532	0.046889
1.533	0.046891999999999996
1.534	0.046895
1.535	0.046897999999999995
1.536	0.046903
1.537	0.046907
1.538	0.04691
1.539	0.046914
1.54	0.046916
1.541	0.046919999999999996
1.542	0.046923
1.543	0.046928
1.544	0.046931
1.545	0.046934
1.546	0.046938
1.547	0.046939999999999996
1.5479999999999998	0.046944
1.549	0.046946999999999996
1.5499999999999998	0.046951
1.551	0.046955
1.5519999999999998	0.046958
1.553	0.046960999999999996
1.5539999999999998	0.046964
1.555	0.046967999999999996
1.5559999999999998	0.04697
1.557	0.046973999999999995
1.5579999999999998	0.046979
1.559	0.046980999999999995
1.5599999999999998	0.046985
1.561	0.046987
1.5619999999999998	0.046991
1.563	0.046994
1.5639999999999998	0.046997
1.565	0.047001
1.5659999999999998	0.047005
1.567	0.047008
1.5679999999999998	0.047011
1.569	0.047015
1.5699999999999998	0.047018
1.571	0.047021
1.5719999999999998	0.047023999999999996
1.573	0.047027
1.5739999999999998	0.047032
1.575	0.047034
1.5759999999999998	0.047037999999999996
1.577	0.047041
1.5779999999999998	0.047043999999999996
1.579	0.047048
1.5799999999999998	0.047049999999999995
1.581	0.047054
1.5819999999999999	0.047056
1.583	0.047061
1.5839999999999999	0.047064999999999996
1.585	0.047068
1.5859999999999999	0.047071999999999996
1.587	0.047074
1.5879999999999999	0.047077999999999995
1.589	0.047081
1.5899999999999999	0.047084
1.591	0.047088
1.5919999999999999	0.04709
1.593	0.047095
1.5939999999999999	0.047097
1.595	0.047101
1.5959999999999999	0.047104
1.597	0.047106999999999996
1.5979999999999999	0.047111
1.599	0.047112999999999995
1.5999999999999999	0.047117
1.601	0.047119
1.6019999999999999	0.047123
1.603	0.047125
1.6039999999999999	0.04713
1.605	0.047133999999999995
1.6059999999999999	0.047136
1.607	0.047139999999999994
1.6079999999999999	0.047141999999999996
1.609	0.047146
1.6099999999999999	0.047148999999999996
1.611	0.047152
1.6119999999999999	0.047154999999999996
1.613	0.047158
1.6139999999999999	0.047160999999999995
1.615	0.047164
1.6159999999999999	0.047167999999999995
1.617	0.047172
1.6179999999999999	0.047174
1.619	0.047178
1.6199999999999999	0.04718
1.621	0.047184
1.6219999999999999	0.047186
1.623	0.047189999999999996
1.6239999999999999	0.047193
1.625	0.047195999999999995
1.626	0.047199
1.627	0.047202
1.628	0.047205
1.629	0.047209
1.63	0.047212
1.631	0.047216
1.632	0.047217999999999996
1.633	0.047222
1.634	0.047223999999999995
1.635	0.047228
1.636	0.04723
1.637	0.047234
1.638	0.047237
1.639	0.04724
1.64	0.047243
1.641	0.047244999999999995
1.642	0.047249
1.643	0.047250999999999994
1.644	0.047256
1.645	0.047258999999999995
1.646	0.047262
1.647	0.047264999999999995
1.648	0.047268
1.649	0.047271
1.65	0.047272999999999996
1.651	0.047277
1.652	0.047279999999999996
1.653	0.047283
1.654	0.047285999999999995
1.655	0.047289
1.656	0.047292
1.657	0.047295
1.658	0.047298
1.659	0.047300999999999996
1.66	0.047304
1.661	0.047306999999999995
1.662	0.047311
1.663	0.047313999999999995
1.664	0.047317
1.665	0.04732
1.666	0.047323
1.6669999999999998	0.047326
1.668	0.047328999999999996
1.6689999999999998	0.047331
1.67	0.047334999999999995
1.6709999999999998	0.047338
1.672	0.047341
1.6729999999999998	0.047344
1.674	0.047346
1.6749999999999998	0.047349999999999996
1.676	0.047352
1.6769999999999998	0.047355
1.678	0.047359
1.6789999999999998	0.047361
1.68	0.047365
1.6809999999999998	0.047367
1.682	0.047369999999999995
1.6829999999999998	0.047373
1.684	0.047376999999999996
1.6849999999999998	0.04738
1.686	0.047382999999999995
1.6869999999999998	0.047386
1.688	0.047388
1.6889999999999998	0.047392
1.69	0.047394
1.6909999999999998	0.047396999999999995
1.692	0.047401
1.6929999999999998	0.047403
1.694	0.047406
1.6949999999999998	0.047409
1.696	0.047411999999999996
1.6969999999999998	0.047414
1.698	0.047417999999999995
1.6989999999999998	0.047421
1.7	0.047423
1.7009999999999998	0.047427
1.702	0.047429
1.7029999999999998	0.047431999999999995
1.704	0.047436
1.7049999999999998	0.047438
1.706	0.047441
1.7069999999999999	0.047444
1.708	0.047446999999999996
1.7089999999999999	0.047449
1.71	0.047452
1.7109999999999999	0.047456
1.712	0.047458
1.7129999999999999	0.047460999999999996
1.714	0.047464
1.7149999999999999	0.047466999999999995
1.716	0.04747
1.7169999999999999	0.047473999999999995
1.718	0.047477
1.7189999999999999	0.047479
1.72	0.047481999999999996
1.7209999999999999	0.047485
1.722	0.047487999999999995
1.7229999999999999	0.04749
1.724	0.047493
1.7249999999999999	0.047497
1.726	0.047499
1.7269999999999999	0.047501999999999996
1.728	0.047504
1.7289999999999999	0.047507999999999995
1.73	0.04751
1.7309999999999999	0.047513
1.732	0.047515999999999996
1.7329999999999999	0.047519
1.734	0.047521999999999995
1.7349999999999999	0.047524
1.736	0.047527
1.7369999999999999	0.047529999999999996
1.738	0.047533
1.7389999999999999	0.047535999999999995
1.74	0.047538
1.7409999999999999	0.047542
1.742	0.047543999999999996
1.7429999999999999	0.047547
1.744	0.047549
1.7449999999999999	0.047552
1.746	0.047556
1.7469999999999999	0.047557999999999996
1.748	0.047561
1.7489999999999999	0.047563
1.75	0.047567
1.751	0.04757
1.752	0.047571999999999996
1.753	0.047575
1.754	0.047577
1.755	0.047581
1.756	0.047583
1.757	0.047585999999999996
1.758	0.047589
1.759	0.047590999999999994
1.76	0.047594
1.761	0.047597
1.762	0.047599999999999996
1.763	0.047602
1.764	0.047604999999999995
1.765	0.047608
1.766	0.04761
1.767	0.047614
1.768	0.047616
1.769	0.047618999999999995
1.77	0.047621
1.771	0.047624
1.772	0.047626999999999996
1.773	0.04763
1.774	0.047632999999999995
1.775	0.047635
1.776	0.047638
1.777	0.047639999999999995
1.778	0.047643
1.779	0.047646
1.78	0.047649
1.781	0.047652
1.782	0.047653999999999995
1.783	0.047657
1.784	0.047659
1.785	0.047661999999999996
1.7859999999999998	0.047665
1.787	0.047667
1.7879999999999998	0.047671
1.789	0.047673
1.7899999999999998	0.047675999999999996
1.791	0.047678
1.7919999999999998	0.047681
1.793	0.047684
1.7939999999999998	0.047686
1.795	0.047688999999999995
1.7959999999999998	0.047691
1.797	0.047695
1.7979999999999998	0.047698
1.799	0.0477
1.7999999999999998	0.047702999999999995
1.801	0.047705
1.8019999999999998	0.047708
1.803	0.047709999999999995
1.8039999999999998	0.047713
1.805	0.047715999999999995
1.8059999999999998	0.047717999999999997
1.807	0.047721
1.8079999999999998	0.047722999999999995
1.809	0.047727
1.8099999999999998	0.047729
1.811	0.047732
1.8119999999999998	0.047735
1.813	0.047736999999999995
1.8139999999999998	0.04774
1.815	0.047742
1.8159999999999998	0.047744999999999996
1.817	0.047747
1.8179999999999998	0.04775
1.819	0.047753
1.8199999999999998	0.047755
1.821	0.047757999999999995
1.8219999999999998	0.04776
1.823	0.047763
1.8239999999999998	0.047764999999999995
1.825	0.047768
1.8259999999999998	0.047771
1.827	0.047772999999999996
1.8279999999999998	0.047776
1.829	0.047778
1.8299999999999998	0.047781
1.831	0.047783
1.8319999999999999	0.047785999999999995
1.833	0.047789
1.8339999999999999	0.047791
1.835	0.047793999999999996
1.8359999999999999	0.047796
1.837	0.047799
1.8379999999999999	0.047800999999999996
