P187bM3_X	P187bM3_Y
0.302	0.051703
0.303	0.051754999999999995
0.304	0.051809
0.305	0.051864
0.306	0.051914999999999996
0.307	0.051968
0.308	0.052018999999999996
0.309	0.052072
0.31	0.052125
0.311	0.052176
0.312	0.052229
0.313	0.05228
0.314	0.052330999999999996
0.315	0.052382
0.316	0.052433999999999995
0.317	0.052483999999999996
0.318	0.052535
0.319	0.052585
0.32	0.052634999999999994
0.321	0.052683999999999995
0.322	0.052733999999999996
0.323	0.052786
0.324	0.052834
0.325	0.052883
0.326	0.052932
0.327	0.052981
0.32799999999999996	0.05303
0.32899999999999996	0.053078999999999994
0.32999999999999996	0.053127
0.33099999999999996	0.053176
0.33199999999999996	0.053224999999999995
0.33299999999999996	0.053272
0.33399999999999996	0.053321
0.33499999999999996	0.053368
0.33599999999999997	0.053416
0.33699999999999997	0.053464
0.33799999999999997	0.053508
0.33899999999999997	0.053557
0.33999999999999997	0.053605
0.34099999999999997	0.053648999999999995
0.34199999999999997	0.053696999999999995
0.34299999999999997	0.053744
0.344	0.053791
0.345	0.053835999999999995
0.346	0.053881
0.347	0.053926999999999996
0.348	0.053973
0.349	0.054018
0.35	0.054063
0.351	0.054109
0.352	0.054153
0.353	0.054197999999999996
0.354	0.054242
0.355	0.054287999999999996
0.356	0.054332
0.357	0.054376999999999995
0.358	0.054419999999999996
0.359	0.054464
0.36	0.054508
0.361	0.054551999999999996
0.362	0.054595
0.363	0.054639999999999994
0.364	0.054683999999999996
0.365	0.054724999999999996
0.366	0.054769
0.367	0.054812
0.368	0.054853
0.369	0.054897999999999995
0.37	0.054938999999999995
0.371	0.054981999999999996
0.372	0.055023999999999997
0.373	0.055064999999999996
0.374	0.055106999999999996
0.375	0.05515
0.376	0.055189999999999996
0.377	0.055230999999999995
0.378	0.055272999999999996
0.379	0.055314999999999996
0.38	0.055355999999999995
0.381	0.055396999999999995
0.382	0.055437999999999994
0.383	0.055479999999999995
0.384	0.05552
0.385	0.055561
0.386	0.055598999999999996
0.38699999999999996	0.055639999999999995
0.38799999999999996	0.055680999999999994
0.38899999999999996	0.05572
0.38999999999999996	0.055761
0.39099999999999996	0.055799999999999995
0.39199999999999996	0.055839
0.39299999999999996	0.05588
0.39399999999999996	0.055916999999999994
0.39499999999999996	0.055957
0.39599999999999996	0.055996
0.39699999999999996	0.056035999999999996
0.39799999999999996	0.056075
0.39899999999999997	0.056114
0.39999999999999997	0.056152
0.40099999999999997	0.056191
0.40199999999999997	0.056229999999999995
0.40299999999999997	0.056268
0.40399999999999997	0.056306999999999996
0.40499999999999997	0.056343
0.40599999999999997	0.056381999999999995
0.407	0.056421
0.408	0.056457999999999994
0.409	0.056496
0.41	0.056533
0.411	0.056570999999999996
0.412	0.056608
0.413	0.056645
0.414	0.056681999999999996
0.415	0.056719
0.416	0.056755
0.417	0.056791999999999995
0.418	0.05683
0.419	0.056865
0.42	0.056902999999999995
0.421	0.056939
0.422	0.056975
0.423	0.057012
0.424	0.057047
0.425	0.057082999999999995
0.426	0.057118999999999996
0.427	0.057155
0.428	0.057191
0.429	0.057226
0.43	0.057262
0.431	0.057297
0.432	0.057331
0.433	0.057366999999999994
0.434	0.057401999999999995
0.435	0.057435999999999994
0.436	0.057471999999999995
0.437	0.057506999999999996
0.438	0.057540999999999995
0.439	0.057576999999999996
0.44	0.057610999999999996
0.441	0.057644999999999995
0.442	0.057679999999999995
0.443	0.057713
0.444	0.057748
0.445	0.057782
0.446	0.057816
0.44699999999999995	0.05785
0.44799999999999995	0.057883
0.44899999999999995	0.057916999999999996
0.44999999999999996	0.057950999999999996
0.45099999999999996	0.057984
0.45199999999999996	0.058017
0.45299999999999996	0.05805
0.45399999999999996	0.058082999999999996
0.45499999999999996	0.058115999999999994
0.45599999999999996	0.058149
0.45699999999999996	0.058183
0.45799999999999996	0.058216
0.45899999999999996	0.058247999999999994
0.45999999999999996	0.058281
0.46099999999999997	0.058311999999999996
0.46199999999999997	0.058344999999999994
0.46299999999999997	0.058378
0.46399999999999997	0.05841
0.46499999999999997	0.058442999999999995
0.46599999999999997	0.058475
0.46699999999999997	0.058505999999999996
0.46799999999999997	0.058539
0.469	0.05857
0.47	0.058601999999999994
0.471	0.058634
0.472	0.058664999999999995
0.473	0.058697
0.474	0.058728999999999996
0.475	0.058759
0.476	0.058792
0.477	0.058823
0.478	0.058854
0.479	0.058885
0.48	0.058915999999999996
0.481	0.058947
0.482	0.058976999999999995
0.483	0.059008
0.484	0.059038999999999994
0.485	0.05907
0.486	0.0591
0.487	0.059129999999999995
0.488	0.05916
0.489	0.059191
0.49	0.059220999999999996
0.491	0.059251
0.492	0.059281
0.493	0.059310999999999996
0.494	0.05934
0.495	0.059371
0.496	0.059399999999999994
0.497	0.05943
0.498	0.05946
0.499	0.059489
0.5	0.059518999999999996
0.501	0.059548
0.502	0.059577
0.503	0.059606
0.504	0.059635
0.505	0.059664999999999996
0.506	0.059694
0.507	0.059722
0.508	0.059751
0.509	0.05978
0.51	0.059808
0.511	0.059836999999999994
0.512	0.059865999999999996
0.513	0.059895
0.514	0.059924
0.515	0.059951
0.516	0.05998
0.517	0.060008
0.518	0.060036
0.519	0.060064
0.52	0.060092
0.521	0.06012
0.522	0.060148
0.523	0.060175
0.524	0.060203
0.525	0.060231
0.526	0.060258
0.527	0.060286
0.528	0.060313
0.529	0.060341
0.53	0.060369
0.531	0.060395
0.532	0.060423
0.533	0.06045
0.534	0.060476999999999996
0.535	0.060503999999999995
0.5359999999999999	0.060530999999999995
0.5369999999999999	0.060558
0.5379999999999999	0.060585
0.5389999999999999	0.060611
0.5399999999999999	0.060638
0.5409999999999999	0.060665
