Sample	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100
SAMEA5818809	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.006020527436632e-06	0.0	0.0	0.0	8.006020527436632e-06	8.006020527436632e-06	3.202408210974653e-05	4.0030102637183164e-05	5.6042143692056426e-05	0.0001761324516036059	0.0003362528621523386	0.000824620114325973	0.0013530174691367908	0.002289721870846877	0.004131106592157302	0.0057082926360623185	0.008766592477543113	0.011168398635774103	0.015307511248458841	0.020463388468128035	0.026515939986870126	0.03070308872271949	0.037812434951083204	0.044649576481514096	0.05166285046354859	0.058588058219781275	0.06266312266824652	0.06597761516660529	0.07532864714265126	0.061550285814932826	0.06487278433381903	0.06111796070645125	0.0556418426656846	0.04911693593582374	0.04228780042592029	0.03529854450546812	0.028165180215522077	0.021864442060429444	0.01622820360911405	0.012657518453877314	0.008814628600707732	0.00620466590876339	0.004219172817959105	0.0027220469793284552	0.001961475029221975	0.0010728067506765087	0.0007125358269418604	0.00036027092373464844	0.00028021071846028213	7.20541847469297e-05	8.806622580180296e-05	1.6012041054873265e-05	2.4018061582309896e-05	0.0	8.006020527436632e-06	0.0	0.0	8.006020527436632e-06	0.0	0.0	0.0	8.006020527436632e-06	0.0	8.006020527436632e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0030102637183164e-05
SAMEA5818811	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.36394357131363e-05	5.36394357131363e-05	8.045915356970445e-05	0.0001072788714262726	0.00045593520356165866	0.0009655098428364534	0.0014214450463981118	0.0025478731963739744	0.003996137960628654	0.00549804216059647	0.00855548999624524	0.01102290403904951	0.017325537735343025	0.021455774285254522	0.03041356004934829	0.03894223032773695	0.046907686531137686	0.05688462157378103	0.06375046934506248	0.07294963256986536	0.07710668883763341	0.07632891701979294	0.08560853939816554	0.06291905809150888	0.06809526363782653	0.05487314273453843	0.050662447031057226	0.03904950919916323	0.029635788231507806	0.02228718553880813	0.016520946199645982	0.011371560371184895	0.008099554792683582	0.004988467521321675	0.003459743603497291	0.0021187577106688837	0.0013946253285415436	0.0010727887142627259	0.00029501689642224963	0.0003754760499919542	5.36394357131363e-05	8.045915356970445e-05	2.681971785656815e-05	5.36394357131363e-05	2.681971785656815e-05	2.681971785656815e-05	5.36394357131363e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.681971785656815e-05
SAMEA5818815	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6483425915242224e-05	0.0	0.0	0.0	1.6483425915242224e-05	1.6483425915242224e-05	1.6483425915242224e-05	9.890055549145334e-05	0.00029670166647436004	0.00036263537013532895	0.0009395552771688068	0.0014175746287108312	0.002439547035455849	0.003082400646150296	0.004054922775149587	0.005225246015131784	0.006593370366096891	0.00807687869846869	0.009741704715908153	0.012313119158685942	0.01468673249048082	0.01710979610002143	0.020587798968137536	0.024791072576524308	0.031285542387129744	0.03487892923665255	0.040252526085021514	0.04491733561903506	0.051922791633013	0.05823594375855078	0.06229086653370036	0.06407107653254651	0.06611502134603656	0.06651062356800237	0.06774688051164554	0.05090081922626799	0.04999423080092967	0.0438788797863748	0.03662617238366822	0.027840506370844113	0.02128010285657771	0.015988923137784956	0.010879061104059867	0.007895561013401026	0.005818649348080504	0.0032307514793874764	0.002307679628133911	0.0014175746287108312	0.0006923038884401733	0.0004945027774572667	0.0002802182405591178	0.0001318674073219378	6.59337036609689e-05	4.945027774572667e-05	0.0	0.0	0.0	0.0	3.296685183048445e-05	0.0	0.0	0.0	0.0	0.0	0.0	1.6483425915242224e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.59337036609689e-05
SAMEA5818817	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8078932619818126e-05	1.8078932619818126e-05	3.615786523963625e-05	9.039466309909063e-05	0.000144631460958545	0.0003977365176359988	0.0009220255636107244	0.0013559199464863595	0.0024225769710556288	0.0033626814672861717	0.00491746967259053	0.006526494675754344	0.008063203948438883	0.010612333447833239	0.01205864805741869	0.015584039918283225	0.019543326162023394	0.021513929817583568	0.025672084320141737	0.02945058123768373	0.034386129842894075	0.03867083687379097	0.044691121436190404	0.04926509138900439	0.05593621752571729	0.056008533256196556	0.06130566051380326	0.063818632147958	0.06257118579719054	0.06257118579719054	0.058232241968434184	0.05396561387015711	0.051072984650986204	0.034711550630050804	0.033464104279283355	0.024551190497713014	0.017265380651926312	0.012094805922658325	0.008406703668215429	0.005062101133549074	0.0034349971977654446	0.0024044980384358107	0.0012474463507674504	0.0007954730352719974	0.00045197331549545316	0.00034349971977654445	0.00018078932619818125	0.00010847359571890875	0.00010847359571890875	1.8078932619818126e-05	1.8078932619818126e-05	1.8078932619818126e-05	1.8078932619818126e-05	1.8078932619818126e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8078932619818126e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.423679785945438e-05
SAMEA5818818	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6402046975462538e-05	0.0	1.6402046975462538e-05	0.00011481432882823777	0.0001804225167300879	0.0002460307046319381	0.0008037003017976643	0.0015089883217425531	0.0025587193281721558	0.003887285133184621	0.0058883348641910515	0.009070331977430785	0.011481432882823776	0.015204697546253771	0.020896207846739272	0.026964965227660412	0.03268927962209684	0.03874163495604251	0.048025193544154306	0.053470673140007884	0.060572759480383154	0.06723199055242095	0.07064361632331716	0.07252985172549534	0.07067642041726807	0.07658115732843458	0.05658706206534576	0.055143681931505054	0.048369636530639026	0.0391024799895027	0.032180816165857495	0.023782968114420683	0.018091457813935178	0.012268731137645974	0.00898832174255347	0.005986747146043826	0.0041333158378165594	0.0024111009053929934	0.0010169269124786773	0.0007216900669203517	0.0006396798320430389	0.00032804093950925076	0.00014761842277916283	6.560818790185015e-05	0.0	0.0	0.0	3.2804093950925076e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SAMEA5818821	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.261880527470539e-05	0.0	0.0	2.261880527470539e-05	1.1309402637352695e-05	0.0	0.0	6.785641582411617e-05	7.916581846146887e-05	0.00013571283164823234	0.00032797267648322816	0.0008029675872520413	0.001707719798240257	0.002917825880436995	0.004139241365271086	0.006276718463730747	0.008504670783289228	0.012383795887901198	0.01603673293976612	0.0218271470900907	0.028544932256678205	0.03327226255909163	0.03970731265974531	0.04694533034765103	0.05486191219379792	0.06152315034719866	0.06601298319422767	0.06862545520345614	0.07032186559905906	0.07815928162674449	0.05997376218588134	0.05977019293840899	0.05439822668566646	0.04838162448259483	0.039481124606998264	0.03179073081359843	0.02445092850195652	0.018061116011852254	0.013593901970097941	0.009420732396914796	0.006604691140213974	0.004184478975820497	0.0024654497749428874	0.001775576214064373	0.0010857026531858587	0.0006446359503291036	0.0002488068580217593	0.0002261880527470539	9.047522109882156e-05	5.6547013186763475e-05	1.1309402637352695e-05	1.1309402637352695e-05	1.1309402637352695e-05	0.0	0.0	0.0	0.0	0.0	1.1309402637352695e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1309402637352695e-05
SAMEA5818822	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.709927841045108e-05	0.0	0.0	0.0	0.0	0.0	1.709927841045108e-05	1.709927841045108e-05	0.0	0.0	1.709927841045108e-05	0.0	0.0	0.0	0.0	1.709927841045108e-05	1.709927841045108e-05	6.839711364180432e-05	0.00018809206251496185	0.0003077870113881194	0.0008378646421121027	0.0014705379432987929	0.0023597004206422486	0.004343216716254574	0.007096200540337197	0.010276666324681098	0.015098662836428302	0.020519134092541292	0.028675489894326462	0.03454054238911118	0.04527888923087446	0.05391402482815225	0.060822133305974496	0.06887589343729694	0.0753907185116788	0.07643377449471632	0.08257241544406826	0.06403679764713929	0.06713176703943094	0.05859922711261585	0.05104134605519648	0.04367155706029206	0.03483123012208885	0.02730754762149037	0.019595773058376936	0.013970110461338534	0.011011935296330494	0.007421086830135769	0.0047365001196949495	0.0026674874320303686	0.0018467220683287165	0.0012482473239629288	0.0007865668068807495	0.000444581238671728	0.0002393898977463151	6.839711364180432e-05	8.549639205225539e-05	3.419855682090216e-05	0.0	3.419855682090216e-05	0.0	0.0	0.0	1.709927841045108e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SAMEA5818825	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.207846687126046e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.207846687126046e-05	4.415693374252092e-05	0.0	0.0	0.0	2.207846687126046e-05	4.415693374252092e-05	0.00022078466871260462	0.0002207846687126046	0.00046364780429646973	0.0011701587441768045	0.002207846687126046	0.00384165323559932	0.004989733512904864	0.008367738944207715	0.01046519329697746	0.015719868412337447	0.0212174066632813	0.028216280661470867	0.034641114521007654	0.043075088865829156	0.052855849689797535	0.06038460689289736	0.07012121078312322	0.07533172896474069	0.07674475084450134	0.07782659572119312	0.0802993840107743	0.06173139337204424	0.06263661051376593	0.05164153401187821	0.042412734859691346	0.03419954518358245	0.025147373766365663	0.017971872033206014	0.012937981586558631	0.00858852361292032	0.005828715254012762	0.0030909853619764645	0.00192082661779966	0.001545492680988232	0.0007065109398803348	0.0005519616717815116	0.00019870620184134414	0.00019870620184134414	6.623540061378138e-05	0.0	0.0	4.415693374252092e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.207846687126046e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.207846687126046e-05
SAMEA5818826	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.673431903756084e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.673431903756084e-06	3.673431903756084e-06	0.0	1.4693727615024336e-05	5.142804665258518e-05	0.00014693727615024336	0.00033795573514555974	0.0007346863807512169	0.0012967214620258978	0.0020461015703921387	0.0028652768849297453	0.004029754798420424	0.005906878501239782	0.007545229130314995	0.009415005969326843	0.012272935990449079	0.015406373404353014	0.02017816144733217	0.024696482688952158	0.029380108366241157	0.03551841307741758	0.04101754063734044	0.0475195151069887	0.05319864083019561	0.05831573147212783	0.0625511984571586	0.06396179630820094	0.06602993847001562	0.07113600881623657	0.0545798512260079	0.056548810726421164	0.05017907980530812	0.04494811277435945	0.03789879695105152	0.030573973734961887	0.024648728074203326	0.018653687207273395	0.014172100284690974	0.010359077968592159	0.007526861970796215	0.005135457801451006	0.0034273119662044265	0.0022150794379649182	0.0013738635320047756	0.0008816236569014602	0.0005767288088897051	0.0003085682799155111	0.00017632473138029202	0.0001212232528239508	6.97952061713656e-05	1.4693727615024336e-05	1.1020295711268253e-05	7.346863807512168e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.346863807512168e-06
SAMEA5818828	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0712602305352017e-05	0.0	2.1425204610704033e-05	0.0	0.0	1.0712602305352017e-05	0.0	1.0712602305352017e-05	1.0712602305352017e-05	0.0	1.0712602305352017e-05	0.0	0.0	2.1425204610704033e-05	2.1425204610704033e-05	7.498821613746411e-05	0.00023567725071774436	0.0003428032737712645	0.0010284098213137935	0.001960406221879419	0.0030209538501092684	0.004477867763637142	0.006791789861593178	0.009641342074816815	0.013765693962377342	0.01775078201996829	0.02253931525046064	0.029866735227321424	0.034301752581737156	0.0415006213309337	0.04917084458156576	0.05665895359300682	0.06180100269957579	0.0664181342931825	0.06935338732484896	0.07120666752367484	0.07524531859279257	0.05870506063332904	0.05826584393880961	0.05365942494750824	0.04504649269400523	0.038886746368427816	0.030038136864207053	0.023117795774949646	0.016775935210181253	0.012148091014269186	0.009502078244847239	0.00615974632557741	0.003974375455285598	0.0024853237348416678	0.0015640399365813944	0.0010176972190084415	0.0005677679221836567	0.00034280327377126453	0.00020353944380168827	0.00010712602305352016	7.498821613746411e-05	4.285040922140807e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0712602305352017e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.213780691605605e-05
SAMEA5818829	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.156864148404735e-06	0.0	0.0	7.156864148404735e-06	0.0	0.0	0.0	0.0	0.0	0.0	7.156864148404735e-06	0.0	3.5784320742023674e-05	7.156864148404735e-06	2.862745659361894e-05	7.156864148404735e-05	0.00012882355467128524	0.00034352947912342726	0.0006870589582468545	0.0014027453730873281	0.0022043141577086584	0.003707255628873653	0.005360491247155146	0.006920687631507379	0.009590197958862345	0.013154316304767901	0.017090591586390508	0.021434808124472182	0.025915005081373545	0.03296451626755221	0.037487654409344	0.044494224410632235	0.05120020611768747	0.0569901092137469	0.06262256129854143	0.0663727581123055	0.06879893505861472	0.0666733464065385	0.07180481800094471	0.05504344216538082	0.05484304996922548	0.049496872450367144	0.04222549847558793	0.03433863418404591	0.02725333867712523	0.02081216094356097	0.014950689206017493	0.011243433577143839	0.007929805476432445	0.0055107853942716455	0.0032277457309305355	0.0022257847501538724	0.0013812747806421137	0.0009160786109958061	0.0005224510828335456	0.0002290196527489515	0.00012882355467128524	0.00012166669052288049	2.1470592445214207e-05	1.431372829680947e-05	7.156864148404735e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.294118489042841e-05
SAMEA5818830	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.390641286893481e-06	0.0	0.0	0.0	9.390641286893481e-06	9.390641286893481e-06	9.390641286893481e-06	0.0	0.0	7.512513029514785e-05	5.634384772136088e-05	0.00023476603217233703	0.0005540478359267154	0.0011174863131403244	0.0023007071152889025	0.0032679431678389317	0.004892524110471505	0.006977246476161858	0.009446985134614843	0.012639803172158627	0.01636788776305534	0.0210350364826414	0.027148343960409056	0.03304566668857816	0.03942191212237883	0.04506568753580183	0.05213684042483261	0.05758341237123084	0.06417564255463006	0.06774408624364958	0.06979124604419236	0.06850472818788794	0.07332212716806431	0.05574284667899971	0.054963423452187556	0.04759177004197617	0.041196743325601706	0.0332804327207505	0.025899388669252222	0.01953253387673844	0.01434889988637324	0.01103400351209984	0.0069490745523011765	0.004366648198405469	0.0032022086788306772	0.0018593469748049095	0.001417986834320916	0.0007888138680990526	0.0003474537276150588	0.00020659410831165657	0.0001408596193034022	9.39064128689348e-05	1.8781282573786962e-05	1.8781282573786962e-05	9.390641286893481e-06	0.0	9.390641286893481e-06	0.0	0.0	0.0	9.390641286893481e-06	9.390641286893481e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8781282573786962e-05
SAMEA6637002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.126587188597414e-06	0.0	0.0	4.126587188597414e-06	0.0	0.0	1.2379761565792243e-05	0.0	4.126587188597414e-06	1.2379761565792242e-05	2.4759523131584487e-05	0.00012792420284651984	0.00018569642348688364	0.00035075991103078024	0.0006561273629869888	0.001048153145903743	0.0015763563060442124	0.002125192402127668	0.002810205875434839	0.003763447516000842	0.004968410975071287	0.006119728800689966	0.007745604152997346	0.010031733455480314	0.012276596886077306	0.015317891644073602	0.019023566939434078	0.023443141818421907	0.028060792882462417	0.03308697607817407	0.038822932270324476	0.04513248408168992	0.050331983939322665	0.05842834800335079	0.06111888285031631	0.06458521608873813	0.06697451007093604	0.07207909842323103	0.05593176275424935	0.05758652421687692	0.05211466960479675	0.0462879284944972	0.03866199536996917	0.031106214227647314	0.024879194160053807	0.019122605031960418	0.013700269466143413	0.009804771160107455	0.007072970441255968	0.004918891928808117	0.003202231658351593	0.002215977320276811	0.0012751154412766013	0.0008046845017764957	0.00047043093950010524	0.0002517218185044422	0.0001361773772237147	7.840515658335086e-05	5.77722206403638e-05	1.2379761565792242e-05	8.253174377194828e-06	1.2379761565792242e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.126587188597414e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.88861103201819e-05
SAMEA6637004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8394525789125157e-05	0.00014715620631300125	0.000349495989993378	0.0006622029284085056	0.0010116989184018837	0.0020785814141711426	0.0025200500331101464	0.0039916120962401585	0.004727393127805165	0.007449782944595688	0.009565153410345082	0.01195644176293135	0.014035023177102496	0.01659186226179089	0.022846001030093443	0.02786770657052461	0.03338606430726215	0.04004488264292547	0.04571039658597601	0.05398793319108233	0.0608306967846369	0.06603634758295931	0.07094768596865572	0.07216172467073799	0.07149952174232949	0.07591420793171953	0.055146788315797224	0.05316017953057171	0.04571039658597602	0.037193731145611066	0.029302479582076373	0.0203995291001398	0.014991538518137006	0.010153778235597086	0.006769185490398058	0.003973217570451035	0.002777573394157899	0.00174747994996689	0.0010668824957692593	0.0006438084026193805	0.00031270693841512767	0.00020233978368037673	3.6789051578250314e-05	3.6789051578250314e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.6789051578250314e-05
SAMEA6651390	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.693585754306376e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.87743430172255e-05	4.846792877153187e-05	0.00019387171508612752	0.0003005011583834976	0.0005331472164868507	0.0010566008472193949	0.0016188288209691647	0.002530025881873964	0.003392755014007231	0.0048952608059247196	0.006106959025213017	0.0076288519886391175	0.010333362414090597	0.013008792082279154	0.015490350035381588	0.018844330706371596	0.023729897926542006	0.029323096906776785	0.033200531208499334	0.04046102693847481	0.046635841063967974	0.051153052025474745	0.05723093029342484	0.06148641443956533	0.06501487965413286	0.06481131435329242	0.06650769186029605	0.06832039239635133	0.05216118494392261	0.05263617064588363	0.04570525683155456	0.03828966372951019	0.0317755741026163	0.025174242203933658	0.018330570661393358	0.013658262327817684	0.009751747268832213	0.0066207190701912545	0.004720776262347205	0.002859607797520381	0.0017933133645466797	0.001027520089956476	0.0007464061030815909	0.00037804984441794864	0.0002035653008404339	0.00012601661480598288	3.87743430172255e-05	3.87743430172255e-05	1.938717150861275e-05	0.0	9.693585754306376e-06	9.693585754306376e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.693585754306376e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.693585754306376e-06
SAMEA7293135	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1364217488394293e-05	3.409265246518288e-05	4.545686995357717e-05	9.091373990715435e-05	0.00018750958855850584	0.0003693370683728145	0.0004432044820473774	0.0007045814842804462	0.0013921166423283007	0.0014716661647470608	0.0022217045189810844	0.003039928178145473	0.003784284423635299	0.004522958560380929	0.005767340375360103	0.007381059258712092	0.00830156087527203	0.009989147172298582	0.012182441147558683	0.014074583359376332	0.01589285815751942	0.01985328795222483	0.022467057974555518	0.02743322101698382	0.033302839349739474	0.039672483251984476	0.04449091146706366	0.05226971833786955	0.058605269587649375	0.06499764192487116	0.06887852219715782	0.07192413248404748	0.07217982737753635	0.06776482888329517	0.06681591672301423	0.04747401855776716	0.042843099931246485	0.034655181230858395	0.02490468262581609	0.018012284719104956	0.01171082612179032	0.0073753771499678955	0.004102482513310339	0.0027899153934007994	0.0015171230347006384	0.0009148195078157406	0.0005682108744197147	0.0002727412197214631	0.00014773482734912585	6.818530493036577e-05	2.2728434976788587e-05	1.1364217488394293e-05	5.682108744197147e-06	1.704632623259144e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.2728434976788587e-05
SAMEA7293136	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2595568878868414e-05	0.0	0.0	0.0	0.0	1.2595568878868414e-05	0.0	0.0	0.0	0.0	3.778670663660524e-05	7.55734132732105e-05	0.00010076455103094732	0.00015114682654642097	0.0003022936530928419	0.0008564986837630523	0.0011461967679770257	0.0014484904210698675	0.0025820916201680253	0.004080964316753366	0.004899676293879812	0.0063859534215862865	0.008325671028932021	0.010290579774035497	0.012381444207927651	0.014585668761729623	0.01891854445606036	0.02097162218331591	0.026198783268046304	0.030720592495560063	0.03647676747320293	0.04208179562429937	0.04691849407378483	0.05301474941115715	0.05698235360800071	0.06203317672842694	0.06299043996322093	0.0675500358973713	0.0680664542214049	0.0661141410451803	0.060924766667086516	0.0578640434295215	0.04045696723892534	0.03543133525625685	0.026526268058896883	0.018792588767271676	0.01309939163402315	0.007960399531444838	0.005038227551547366	0.00293476754877634	0.0017759752119204464	0.0011084100613404206	0.0006045873061856839	0.0002771025153351051	0.0001637423954252894	0.000151146826546421	2.5191137757736828e-05	3.778670663660524e-05	2.5191137757736828e-05	0.0	1.2595568878868414e-05	0.0	0.0	1.2595568878868414e-05	0.0	2.5191137757736828e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.778670663660524e-05
SAMEA7313236_38	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.841712457967686e-05	8.201427048306405e-05	8.201427048306405e-05	0.00041007135241532026	0.0005905027474780611	0.0010825883703764454	0.0015254654309849913	0.0015254654309849913	0.0026736652177478883	0.003625030755351431	0.004609202001148199	0.005560567538751743	0.0070860329697367335	0.008037398507340277	0.00869351267120479	0.010005740998933813	0.012876240465841056	0.01458213729188879	0.017715082424341836	0.02030673337160666	0.02473550397769212	0.02927909456245387	0.03461002214385303	0.03918641843680801	0.04407446895759862	0.05239071598458132	0.056803083736570156	0.06149430000820143	0.0642827852046256	0.06552940211596818	0.06456163372426803	0.06323300254244238	0.061674731403264155	0.043434757647830724	0.042532600672517025	0.03487246780939883	0.02719593209218404	0.021143278930533912	0.015402279996719429	0.010973509390633969	0.0071680472402198	0.005462150414172066	0.0034610022143853037	0.0022307881571393424	0.0013778397441154761	0.0008365455589272533	0.00047568276880177154	9.841712457967686e-05	0.00016402854096612813	6.561141638645124e-05	3.280570819322562e-05	1.640285409661281e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.640285409661281e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.640285409661281e-05
SAMEA7313243_45	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.674849331177422e-05	3.674849331177422e-05	0.0	0.0	0.0	3.674849331177422e-05	3.674849331177422e-05	7.349698662354843e-05	0.0002572394531824195	0.00029398794649419373	0.0010657063060414522	0.001212700279288549	0.0016536821990298398	0.001874173158900485	0.0030868734381890336	0.0032338674114361313	0.005365280023519035	0.005255034543583713	0.0069454652359253275	0.008746141408202263	0.010510069087167426	0.01245773923269146	0.014662648831397913	0.018117007202704687	0.021277377627517274	0.026642657651036305	0.031052476848449213	0.037262972218139054	0.04380420402763486	0.05085991474349552	0.05931206820520358	0.06283992356313392	0.07118183154490666	0.07334999265030134	0.0738277230633544	0.06728649125385859	0.06868293399970601	0.04784653829193003	0.045274143760105835	0.03542554755255035	0.026054681758047916	0.02083639570777598	0.014405409378215495	0.009738350727620167	0.006541231809495811	0.004115831250918712	0.003233867411436131	0.0017639276789651627	0.0009922093194179038	0.0005512273996766133	0.00036748493311774215	0.0002572394531824195	0.00011024547993532266	3.674849331177422e-05	0.0	3.674849331177422e-05	0.0	3.674849331177422e-05	0.0	0.0	3.674849331177422e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
