# BEAST v1.10.4
# Generated Sat Apr 17 13:40:06 EDT 2021 [seed=1618681205436]
# beast.2-MED.bifurc.xml
# keywords: discretized_branch_rates
state	joint	prior	likelihood	treeModel.rootHeight	treeLength	constant.popSize	kappa	frequencies1	frequencies2	frequencies3	frequencies4	ucld.mean	ucld.stdev	meanRate	coefficientOfVariation	covariance	location.precision.col11	location.precision.col12	location.precision.col21	location.precision.col22	correlation	location.varCovar.location.precision.col11	location.varCovar.location.precision.col12	location.varCovar.location.precision.col21	location.varCovar.location.precision.col22	location.diffusionRate	treeLikelihood	branchRates	location.traitLikelihood	coalescent
102000	-21864.56927440155	-1163.5683966548743	-20701.000877746676	153.0	2686.0	584.1341871943928	2.188330500693308	0.2423434041815676	0.26181253931368326	0.2537064070838506	0.24213764942089888	1.0	78.66304175731885	4.717285074001342E-5	2.9380695548852516	0.12945087173395545	0.012285389457681081	8.652402130537415E-4	8.652402130537415E-4	0.002375647824570547	-0.16015894580151707	83.54038602443657	-30.426438066611176	-30.426438066611173	432.0194968043098	15.446871273854432	-20393.49448147806	-460.51701859880916	-307.506396268615	-375.4403724244744
103000	-21859.523336131562	-1155.425129916713	-20704.09820621485	153.0	2686.0	701.8981462731832	2.0227305303698984	0.2396961973846319	0.26181253931368326	0.25565378646393544	0.24283747683774976	1.0	76.3122239222455	4.8453680674877565E-5	2.7380496398798817	0.14745969223596248	0.018369488462458703	9.222383246485865E-4	9.222383246485865E-4	0.002947958533905218	-0.12532391383452401	55.30674970758954	-17.30214438414011	-17.30214438414011	344.6305940076436	15.121984528728754	-20393.938165791715	-460.51701859880916	-310.1600404231358	-375.0709336320794
104000	-21853.66444410687	-1154.3768792777173	-20699.287564829156	153.0	2686.0	595.7334726680335	2.0002869068660103	0.23719908543651105	0.2652650826454746	0.2581518712102965	0.23938396070771825	1.0	76.35813249639604	4.7548803503339784E-5	2.8408987898121203	0.11476043447365523	0.016573458608087805	4.68702010831696E-4	4.68702010831696E-4	0.0030614591773717495	-0.06580001708249071	60.59981162142477	-9.277684893831525	-9.277684893831525	328.0620159788741	15.61951239017193	-20388.590535693933	-460.51701859880916	-310.6970291352213	-375.314968959175
105000	-21862.042485141777	-1153.8802238456346	-20708.162261296144	153.0	2686.0	658.671098011448	2.1171021025221273	0.23486683447129753	0.26956096524474316	0.25854312379544553	0.23702907648851418	1.0	74.76289104286417	4.856442494634611E-5	2.891224038531134	0.13887026274830433	0.014247518193444522	-9.351332588273111E-4	-9.351332588273111E-4	0.002211876681870462	0.16658022260844574	72.1908853635722	30.52073311364639	30.520733113646383	465.008271504803	16.0509093078089	-20395.767831750876	-460.51701859880916	-312.3944295452675	-375.0022729382777
106000	-21870.52670112016	-1167.163674235155	-20703.363026885007	153.0	2686.0	701.3776712477835	2.316552275294694	0.23308126798420936	0.26830353191660394	0.25544116656685345	0.24317403353233372	1.0	75.68817916987413	4.725827371034446E-5	2.9074651996682968	0.13652609560217605	0.013297495369872599	8.861983960860278E-4	8.861983960860278E-4	0.0020663630869875407	-0.1690607215606827	77.41476405758401	-33.20076717070337	-33.20076717070338	498.1808246082505	15.883228624551949	-20396.352602347477	-460.51701859880916	-307.0104245375311	-375.06900428179364
107000	-21867.49527817901	-1163.609930941096	-20703.885347237912	153.0	2686.0	712.5372798426358	1.7624482378498412	0.23440048442725206	0.2667764778288731	0.25574979755812366	0.2430732401857517	1.0	74.70711027900316	4.7867821384249314E-5	2.906689291702626	0.14226180675578237	0.010584813749901507	0.0014219307224614512	0.0014219307224614512	0.002447942264692176	-0.2793420025088478	102.47098485328411	-59.5220907066977	-59.522090706697696	443.0808295952117	15.807516612389488	-20398.06854544921	-460.51701859880916	-305.8168017887023	-375.11566078912296
108000	-21869.379600405162	-1179.7201468692529	-20689.659453535907	153.0	2686.0	683.8996053584303	1.998348273870858	0.23440048442725206	0.2600347055134453	0.26249156987355143	0.2430732401857517	1.0	78.72754309572616	4.46679174279808E-5	2.9240822704258815	0.13831851718152877	0.01778037377238823	-4.285632333195813E-4	-4.285632333195813E-4	0.002381381855591437	0.06586124659995059	56.486810362225505	10.165597773370573	10.165597773370573	421.7536969521175	14.888967016736604	-20387.05093993756	-460.51701859880916	-302.6085135983478	-375.0190390661718
109000	-21866.75864616271	-1167.8570976975252	-20698.901548465186	153.0	2686.0	692.181987598323	1.97514879125735	0.23440048442725206	0.27274568442407365	0.25370214790823675	0.23915168324043806	1.0	75.13395544768713	4.86736388127299E-5	2.8997253509788434	0.14258960860125652	0.018838962863071622	2.545640642223175E-4	2.545640642223175E-4	0.0020374060294064836	-0.04108940074882465	53.17124947075722	-6.643491365831348	-6.643491365831349	491.6502551307921	15.773118837811728	-20396.872553172765	-460.51701859880916	-302.02899529242114	-375.0390583241306
110000	-21858.95055752946	-1164.2911792754012	-20694.65937825406	153.0	2686.0	638.6845071088655	1.8774026738399974	0.23145909386220642	0.27274568442407365	0.2563589117230729	0.2394363099906476	1.0	77.28229545754269	4.7638871889938645E-5	2.917799145065502	0.1404898950523191	0.0187819070269203	-7.391064048677473E-5	-7.391064048677473E-5	0.0019072488163468552	0.012349047056846328	53.2508504482087	2.0636030440072317	2.063603044007232	524.3954085332115	16.2862351772834	-20397.074349930983	-460.51701859880916	-297.5850283230755	-375.04162259282657
111000	-21861.784437935585	-1167.1498758718762	-20694.634562063708	153.0	2686.0	673.263936314626	1.9714183157526535	0.23578079303034477	0.2702216280483122	0.2538504264190181	0.24014715250232554	1.0	80.43495138874172	4.52734682352434E-5	2.959866044557534	0.11011587721429097	0.017477425904566902	2.4775714516592727E-4	2.4775714516592727E-4	0.0017055009994384961	-0.045379683669183414	57.33473399880427	-8.328983693981023	-8.328983693981025	587.5479202604189	15.97027913884694	-20393.0138375813	-460.51701859880916	-301.62072448240565	-375.0035467975996
112000	-21866.47970006664	-1166.0672626871394	-20700.412437379502	153.0	2686.0	686.159639707143	1.972103835615472	0.24008240895789673	0.2659200121207602	0.2625880284292492	0.23140955049209444	1.0	78.0038067379874	4.6809641455933135E-5	2.9417337595186943	0.1144423041879878	0.012777133276223224	0.0018885969513884738	0.0018885969513884738	0.0033576368722490453	-0.28834054110582863	85.36182190382786	-48.014148863140505	-48.01414886314051	324.8354174869035	15.793065944877952	-20392.914718907334	-460.51701859880916	-307.4977184721698	-375.02382830976893
113000	-21843.90424106345	-1157.7352342886372	-20686.169006774813	153.0	2686.0	1063.3967136055705	2.153961512021226	0.23374441139980062	0.2672289847666503	0.2575662728443738	0.24146033098917594	1.0	76.72821081680885	4.7461219242351424E-5	2.9710259730240614	0.12323180229952613	0.019292203384536712	0.0010907249913265139	0.0010907249913265139	0.0029117667242807613	-0.14552783179551468	52.95593025102217	-19.836876382328008	-19.836876382328008	350.8648437736424	14.6503372063535	-20380.535667951444	-460.51701859880916	-305.6333388233678	-379.7354869650664
114000	-21851.387516900482	-1161.892561835843	-20689.494955064638	153.0	2686.0	719.0843337055766	1.8768015232304613	0.23433179123072048	0.2677720720963283	0.2575662728443738	0.24032986382857818	1.0	75.84251938551458	4.847384322324149E-5	2.998421329471995	0.15526781114956245	0.014128489100850393	0.001001427395526094	0.001001427395526094	0.002495142200350307	-0.16866460624980562	72.85143603387142	-29.2389843903458	-29.238984390345802	412.5138518523496	15.159293296023245	-20388.720315408224	-460.51701859880916	-300.77463965641465	-375.14802766408275
115000	-21855.48237209554	-1151.1209720873792	-20704.36140000816	153.0	2686.0	684.013348795687	1.9882030101903334	0.22823827845232386	0.26866766131012554	0.25751328170600746	0.24558077853154395	1.0	77.10630470240652	4.5879002279319805E-5	3.031234296687322	0.13641229107033231	0.015831344669914166	0.0014063210471355206	0.0014063210471355206	0.0017807056593287082	-0.2648680077542972	67.93157196293429	-53.64929286094933	-53.64929286094932	603.9449159271576	16.681646513305825	-20391.330316084157	-460.51701859880916	-313.0310839240061	-375.0192678248955
116000	-21838.290898742263	-1141.2688126830274	-20697.022086059234	153.0	2686.0	629.6563681579129	1.9931149655663971	0.22808395424843883	0.2688219855140106	0.2624660720632891	0.2406279881742623	1.0	76.21854561686352	4.68074146797589E-5	3.0222673771691286	0.1361808363551125	0.01706213611216296	-3.2291331795980256E-4	-3.2291331795980256E-4	0.002111917914414621	0.053793616051476235	58.779401632025554	8.98740025790739	8.98740025790739	474.8774298432413	16.731076223006777	-20389.985403400522	-460.51701859880916	-307.0366826587121	-375.0764093236896
117000	-21837.663320246604	-1140.604865468918	-20697.058454777685	153.0	2686.0	714.7451484483151	1.9666602961270063	0.22896651224128853	0.26940328902097593	0.25860623511146924	0.2430239636262671	1.0	73.38001803360196	4.796764188928658E-5	3.026404883989025	0.1391492033049849	0.016421318974072546	0.0016835558942081418	0.0016835558942081418	0.0018292179185146569	-0.30717848742637527	67.24123890397402	-61.88676753317962	-61.886767533179615	603.6403979415348	14.719739491575632	-20388.321972164882	-460.51701859880916	-308.7364826128045	-375.12617379330703
118000	-21833.433204019104	-1131.5673613270521	-20701.865842692052	153.0	2686.0	662.0783661069522	1.9646519098071886	0.23848351565095194	0.2624257100003625	0.2599421955039123	0.23914857884477403	1.0	70.13935845961609	4.9526500191898486E-5	3.0712787368838517	0.0635174461312863	0.015532475884752504	9.80696042507913E-4	9.80696042507913E-4	0.0017261129036223771	-0.18939978391014803	66.77666747242237	-37.93935691265668	-37.93935691265667	600.8917348354682	15.728664888226582	-20394.02506586632	-460.51701859880916	-307.8407768257296	-375.0004101968024
119000	-21827.210649937493	-1129.6285309589525	-20697.582118978542	153.0	2686.0	559.0360966000159	1.9646519098071886	0.23848351565095194	0.2637382148343942	0.26323347395130137	0.23454479556335328	1.0	72.79809019596594	4.633572070479597E-5	3.0600077830832495	0.07080709811597215	0.019831221798160183	3.881796497884835E-4	3.881796497884835E-4	0.0018469599407974406	-0.06414004938115037	50.633841455660516	-10.641826284124857	-10.641826284124855	543.6668756153636	15.980079164658218	-20389.941889299265	-460.51701859880916	-307.6402296792777	-375.80059957672074
120000	-21849.537403167422	-1141.764598641088	-20707.772804526332	153.0	2686.0	668.5062374986823	2.2114903836641813	0.24237046379025554	0.2655675106234445	0.2567288487972716	0.23533317678902915	1.0	71.70427731947424	4.606248746153938E-5	2.8668619779264315	0.09696433028107211	0.015254237518504682	-6.277927411042815E-5	-6.277927411042815E-5	0.0021796032045401713	0.010887604057676017	65.56332643714687	1.8884253947761456	1.8884253947761453	458.85349768812154	15.038796483611705	-20400.409337777914	-460.51701859880916	-307.363466748417	-375.00051327359074
121000	-21846.386228419273	-1140.599191733783	-20705.78703668549	153.0	2686.0	624.615473604843	2.1813309486698067	0.22905522453215557	0.2579021034136994	0.26516878576911845	0.24787388628502735	1.0	70.53605873643599	4.7240657981800205E-5	2.8653121576905796	0.0958797863771971	0.022720918552796593	5.659558872727488E-4	5.659558872727488E-4	0.00374474545013206	-0.061356204832309684	44.17861923954808	-6.6768622816062475	-6.676862281606248	268.04994435106016	14.645294399507515	-20399.636865504595	-460.51701859880916	-306.1501711808956	-375.10076883978115
122000	-21831.100247977414	-1136.3824083173167	-20694.717839660098	153.0	2686.0	742.6271458369173	1.922027712413985	0.24230444210864432	0.2631013561337544	0.26387877706689233	0.2307154246907097	1.0	71.89072972814763	4.5835868778072734E-5	2.88161278688948	0.08506954780514747	0.030586686680604873	0.0011529373511701018	0.0011529373511701018	0.0033857500452457515	-0.11329533956354154	33.11907384710709	-11.277919741331369	-11.27791974133137	299.1959599426814	15.28704405623143	-20391.94692064671	-460.51701859880916	-302.7709190133847	-375.2926085679413
123000	-21818.677375162606	-1119.0845431400057	-20699.5928320226	153.0	2686.0	617.1785033986472	2.1070638153540164	0.23606231906026315	0.264349370564611	0.26123990917038686	0.23834840120473974	1.0	70.44268491755967	4.70208046163944E-5	2.940818241928936	0.0918457978994718	0.019747155148907913	-7.422203302263468E-5	-7.422203302263468E-5	0.002962158386430155	0.009704573163428577	50.64497544427627	1.2689979904773836	1.2689979904773836	337.6234681414245	15.31618683737541	-20396.949207903144	-460.51701859880916	-302.643624119456	-375.1434595035386
124000	-21818.474261912095	-1115.86196857382	-20702.612293338276	153.0	2686.0	572.7861139295557	1.8640415302766282	0.23912751949351144	0.27076453244125553	0.25817470873713855	0.2319332393280952	1.0	71.7538611093672	4.568249225411885E-5	2.936514294578613	0.07843693799453112	0.01805784445155099	0.0013697101549623558	0.0013697101549623558	0.003971482800913372	-0.16174072246371876	56.865192098996836	-19.612027795756287	-19.61202779575629	258.5590433364311	15.528526077513535	-20397.789318597905	-460.51701859880916	-304.82297474037193	-375.58743123358164
125000	-21829.273561634636	-1115.4518732681022	-20713.821688366534	153.0	2686.0	779.0803193031162	1.8726568716652208	0.2456730145559935	0.26421903737877345	0.26573426841066444	0.2243736796545693	1.0	71.43233938537901	4.69999417566153E-5	2.9270671956127075	0.06618596747723826	0.018134530909082416	2.517378517018913E-4	2.517378517018913E-4	0.002336278731180013	-0.03867524120987184	55.22602266338913	-5.950694203469311	-5.950694203469311	428.672316196226	15.404572737374693	-20404.105403187692	-460.51701859880916	-309.7162851788416	-375.59321869529543
126000	-21809.6365701251	-1112.1234239668659	-20697.513146158235	153.0	2686.0	704.2864212176598	1.9694604469951815	0.22606809796139415	0.26606601046637135	0.2664903194991053	0.2413755720731299	1.0	73.71835807259743	4.612550929608803E-5	2.8660949509109748	0.06338492262395412	0.02200130138945236	0.0032743865288780974	0.0032743865288780974	0.00460457968131579	-0.32531999980397985	50.831513566338515	-36.147061139908665	-36.14706113990867	242.87981259029294	15.646922215113007	-20388.14855435497	-460.51701859880916	-309.36459180326415	-375.0801011835724
127000	-21798.506795267494	-1089.297931013885	-20709.20886425361	153.0	2686.0	665.1140008615529	2.1510934502862837	0.22387462394380495	0.2645487418315879	0.25816039660420964	0.2534162376203982	1.0	68.87048837027831	4.863806340685379E-5	2.7366133246566013	0.26355807194408165	0.021465156611920277	-2.6268375185935976E-5	-2.6268375185935976E-5	0.004852336184807645	0.0025738944807053425	46.58743670294736	0.25220352004785457	0.25220352004785457	206.08766311527313	16.086866552901903	-20399.061318543292	-460.51701859880916	-310.1475457103194	-374.99987727890385
128000	-21808.7741774333	-1099.373908705087	-20709.400268728215	153.0	2686.0	719.7917056964184	2.1510934502862837	0.2240285638975302	0.27139237192176235	0.26220490164466037	0.24237416253604777	1.0	70.38361685700319	4.802946358407346E-5	2.7638566007432805	0.43528264695271685	0.014071466832640394	0.001174366018984669	0.001174366018984669	0.005044317538950369	-0.13939030928691815	72.47394051633815	-16.872635861463582	-16.872635861463582	202.170985932541	14.636286767531134	-20397.456063891466	-460.51701859880916	-311.94420483674804	-375.15173800881615
129000	-21803.01990030583	-1100.693205403095	-20702.326694902735	153.0	2686.0	766.8129674127366	2.0694195280581162	0.23037786805477906	0.27139237192176235	0.25585559748741155	0.24237416253604777	1.0	72.83948291773679	4.5168743191421875E-5	2.7773382846265458	0.434674042993287	0.020905793021249338	8.30470661705303E-4	8.30470661705303E-4	0.0047102284810140935	-0.08368930945193825	48.171016526969815	-8.493137038132994	-8.493137038132994	213.8013697626824	15.515630039504934	-20389.54394088533	-460.51701859880916	-312.7827540174027	-375.4825655077474
130000	-21803.56732540117	-1093.3119465698826	-20710.255378831287	153.0	2686.0	830.6133942775554	1.876003650348478	0.23962989912638422	0.261824147304326	0.25920795138432756	0.23933800218496296	1.0	70.98438145951381	4.75517363316398E-5	2.758775803598454	0.37073035706434393	0.021522242413971313	8.422626385341105E-4	8.422626385341105E-4	0.004035106378146283	-0.09038082116284482	46.84623240226211	-9.778386890171108	-9.778386890171108	249.86601974193894	15.253538705915346	-20396.31274434313	-460.51701859880916	-313.9426344881589	-376.14730749875054
131000	-21801.84410730297	-1098.0547309914082	-20703.789376311564	153.0	2686.0	811.7267793888886	2.1481655490226546	0.24014747364514075	0.261824147304326	0.263603778315714	0.23442460073482002	1.0	73.30099649627348	4.574143098115103E-5	2.7330701699687867	0.3755565664207155	0.02247716493216725	-0.0016535804561578723	-0.0016535804561578723	0.003793917859371669	0.17906495691112248	45.96337823041443	20.033154843629895	20.033154843629895	272.31122855562097	16.18419417430088	-20392.706200675526	-460.51701859880916	-311.0831756360367	-375.9288725566856
