# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Wed May 12 07:46:40 AEST 2021 [seed=1620769599467]
# -overwrite 0.PEUCLN_ultra_epop_prior.xml
# keywords: discretized_branch_rates
state	joint	prior	likelihood	treeModel.rootHeight	treeLength	constant.popSize	gtr.rates.rateAC	gtr.rates.rateAG	gtr.rates.rateAT	gtr.rates.rateCG	gtr.rates.rateCT	gtr.rates.rateGT	alpha	ucld.mean	ucld.stdev	meanRate	coefficientOfVariation	covariance	treeLikelihood	branchRates	coalescent
200000	-5947758.045295803	-569.4005880644952	-5947188.644707738	0.005284963334958245	0.05206893677684165	0.0060498878485964296	1.50098305293513	1.0422834382507737	0.5070766855999302	0.34128343759754176	1.0705419895435062	1.5378313960731167	0.02964574307000665	1.0	14.42752241470583	0.022906586550889615	3.412625777285052	-0.0015933883975133433	-5947188.644707738	-860.8259485397475	341.24171489054714
210000	-5947679.32996484	-562.8247334977766	-5947116.505231342	0.0049218276796077435	0.049204223320190206	0.006030213183972038	1.48426518936452	1.054853426484319	0.5059323701951074	0.38191642870382025	1.008720899710659	1.5643116855415733	0.010513064112506958	1.0	14.176463586535402	0.023483289346874315	3.403808519770979	0.03453348672115472	-5947116.505231342	-860.8259485397475	347.026125647373
220000	-5947513.592086001	-556.2661651447278	-5946957.325920857	0.004840633570049295	0.04740739647712865	0.005151761133112945	1.437096228507147	1.098998058332585	0.5207845050295282	0.38269370929127566	1.0597682712795735	1.5006592275598891	0.013832344366278783	1.0	13.260728940305063	0.024555513171853127	3.390929891500626	-0.0518545875627371	-5946957.325920857	-860.8259485397475	350.84404077703334
230000	-5947513.672187409	-560.540159044039	-5946953.1320283655	0.004823421186104937	0.04843621820573987	0.006120529580242746	1.418362166901113	1.0819994012763703	0.5229417565121248	0.3593102660088737	1.0756559036234083	1.5417305056781079	0.012666615460981008	1.0	13.954929477229905	0.024021176529419864	3.424027873516985	-0.0354494996151168	-5946953.1320283655	-860.8259485397475	348.6504139075307
240000	-5947496.796023201	-535.6784076189878	-5946961.117615582	0.004122071110293023	0.04033175273866919	0.0048047521358589714	1.413858402997315	1.0724204131587338	0.5419327952158258	0.3989720237043224	1.0478980193618048	1.5249183455619966	0.0362867872169817	1.0	11.753197524040484	0.028687928201062717	3.3481081153627117	-0.022281958798267883	-5946961.117615582	-860.8259485397475	366.9540782387813
250000	-5947271.251047031	-528.2147962173875	-5946743.036250814	0.0039036144625082176	0.037600330529906294	0.004831085128938704	1.4487557730183416	1.0527947751660742	0.5345709583549952	0.41360818250807596	1.0407481042040099	1.5095222067485015	0.03981229321369281	1.0	11.330989285490372	0.030401923409387188	3.3218801567713934	-0.02463209936590595	-5946743.036250814	-860.8259485397475	373.15811857002393
260000	-5946443.392045432	-520.9260756032851	-5945922.465969829	0.003333053539345264	0.0329215615681083	0.003753879026684403	1.436396166676312	1.038750448370715	0.5432034098703323	0.40684666141539455	1.0547641660129883	1.5200391476542559	0.022791489793413954	1.0	10.710372109768842	0.03415768771203626	3.2527507253728896	-0.013479479127281117	-5945922.465969829	-860.8259485397475	378.55083832951095
270000	-5946170.01086229	-522.886724804637	-5945647.124137485	0.003285162070015934	0.03344116212323176	0.003430639089431564	1.4878041255173875	1.0606618834060395	0.5259712606308313	0.41746609309941085	1.046061529129364	1.4620351082169651	0.04411590500018519	1.0	10.640868363229973	0.034206481941584765	3.1491540362782717	-0.006062329121553404	-5945647.124137485	-860.8259485397475	376.4242943949624
280000	-5945908.3236322785	-513.9249684459605	-5945394.398663833	0.003012443568959716	0.03094679991466563	0.003825596912202185	1.467257417736235	1.038609195970139	0.5109357436588725	0.4163326316696492	1.0837022028494647	1.4831628081156385	0.03965112872831161	1.0	10.304343807932877	0.03594847692952	3.074793611280104	-0.0315652731222463	-5945394.398663833	-860.8259485397475	384.36758703098593
290000	-5945869.728212073	-516.273917107528	-5945353.454294966	0.003163719951806585	0.031717933745351125	0.004375538971370021	1.5233687887088512	1.0385748653473639	0.5176041716326134	0.4007907509806529	1.081984487624946	1.437676935705571	0.01923272640946506	1.0	10.903247363630339	0.035018145497587326	3.0598357750282696	-0.03219621151890807	-5945353.454294966	-860.8259485397475	383.7745672260791
300000	-5945849.5283151725	-509.5866084601319	-5945339.941706712	0.0028660171966939075	0.029509729597703305	0.004265436505365049	1.500430759939777	1.0181103406969627	0.534858877604689	0.3840600510235426	1.0814528770482263	1.4810870936868006	0.005234039707601141	1.0	10.003739141392435	0.03793013894763206	3.073753252332697	0.009333531453349917	-5945339.941706712	-860.8259485397475	387.7353428231112
310000	-5945845.737524255	-515.167681893026	-5945330.569842362	0.0028739034800255533	0.03077801057372444	0.003952085503245889	1.498267791234509	1.036409194261252	0.5372252817059601	0.37397970077894277	1.1025822695901524	1.4515357624291823	0.005669213417969565	1.0	10.51969272814439	0.03636361155393784	3.210184512742475	-0.034391953921761725	-5945330.569842362	-860.8259485397475	383.7029691627934
320000	-5945857.929393292	-528.1831687481338	-5945329.746224544	0.0032408274011718344	0.03460214622406412	0.0044087667716146495	1.5025598050410012	1.0486693336050104	0.5434126177776654	0.33768606457235895	1.1011118372314554	1.4665603417725073	0.016528722858764482	1.0	11.17078527333777	0.03260307671881339	3.1661761557362724	-0.07565753845291374	-5945329.746224544	-860.8259485397475	372.6625246302742
330000	-5945858.009481451	-529.9175100250532	-5945328.091971425	0.003469071583983364	0.035030130204089016	0.0041731899710231385	1.486090499019229	1.0534866488122734	0.5507111124508235	0.37241900821173624	1.033190663392659	1.5041020681132777	0.03349632457386581	1.0	11.756106914309076	0.032488705650666916	3.123642604515467	-0.0645052154559997	-5945328.091971425	-860.8259485397475	372.718059922019
340000	-5945851.637855122	-514.5507432182123	-5945337.087111903	0.003099719986555919	0.030331363818461847	0.003199647175681386	1.4948749498171672	1.0369048582768172	0.5306174869294382	0.3928795477267171	1.0442681115913435	1.5004550456585153	0.05674302091185797	1.0	11.154975158657535	0.03622998979564971	3.2285675481737743	-0.05926027463832678	-5945337.087111903	-860.8259485397475	386.3278275003015
350000	-5945837.04078025	-507.9260524456951	-5945329.114727804	0.0028278209927725694	0.028370360881673634	0.00308681892805528	1.502103568784181	1.0225395778794721	0.5349826780531189	0.4065548176705726	1.01507121921376	1.5187481383988937	0.004037738993593313	1.0	10.638319814718663	0.03921153386413698	3.099971088767323	-0.052826639029168315	-5945329.114727804	-860.8259485397475	391.2971303943409
360000	-5945820.345252628	-491.7064214364862	-5945328.638831192	0.002585390039715706	0.02454715436455485	0.0029231257268897567	1.5115755688771073	1.0099428808560758	0.5274644332722532	0.38828598934635117	1.0319917764616358	1.5307393511865754	0.026351606824424317	1.0	9.678794414323734	0.04500369366496031	2.9716834410308888	-0.08756671638595602	-5945328.638831192	-860.8259485397475	404.6827965687066
370000	-5945803.015131949	-484.2203656210862	-5945318.794766328	0.0024291956990227623	0.023155533446155334	0.0027277519259214316	1.4998072469728245	0.9973911619482826	0.5308969705542786	0.3868519324282984	1.0452563540481645	1.53979633404815	0.04219849137088304	1.0	9.022474489066582	0.048693092654581625	2.7891887351896165	-0.08108925641894858	-5945318.794766328	-860.8259485397475	410.23156684004795
380000	-5945810.557732185	-482.3272667130749	-5945328.230465473	0.002355532496858533	0.022725886050318295	0.002803996497078295	1.497079883610655	1.0193079673299095	0.5443504959471364	0.3929836373581565	1.0287460075831507	1.5175320081709915	0.05434442737416658	1.0	8.900184364376624	0.049639657077874905	2.796698521150169	-0.09883131155323768	-5945328.230465473	-860.8259485397475	411.7820948704531
390000	-5945797.176506462	-473.5110034552836	-5945323.665503006	0.0020177369576392934	0.02032463483678973	0.0027051408576870242	1.495629592652281	1.032717640914424	0.5635551184823526	0.40617951380260503	1.032018721528604	1.4698994126197331	0.035607829317709616	1.0	8.181662157237902	0.05550405220758107	2.6994014427843944	-0.05127605846409272	-5945323.665503006	-860.8259485397475	418.4053084251513
400000	-5945691.641441289	-477.56851605558916	-5945214.072925233	0.002098248130347195	0.02054441926750967	0.002701277211642458	1.498494987343347	1.050501783438788	0.5378428889905679	0.3876628384619911	1.0146758910398521	1.510821610725454	0.024481293310129194	1.0	9.017534679587667	0.053539203197916906	2.723390368528522	-0.07744565254680125	-5945214.072925233	-860.8259485397475	416.8331599335153
410000	-5945690.829236492	-481.271601425477	-5945209.557635066	0.0022155613683169117	0.021645352435159686	0.002436383632629708	1.4992238138906775	0.9968982654058642	0.5783168807566547	0.37003848636500375	1.0645782450534178	1.4909443085283824	0.047549230631033425	1.0	9.596061778834304	0.05112854348458294	2.717088889544932	-0.07731425981403633	-5945209.557635066	-860.8259485397475	414.91176524665127
420000	-5945685.692943137	-488.6813483843139	-5945197.011594753	0.0025912033281708215	0.023805735206278343	0.0031792319909340755	1.4744330149689338	1.0043813642990573	0.5540309536068674	0.3611061843506559	1.0505637718423189	1.5554847109321677	0.024336697205408174	1.0	10.18658452805932	0.046640218975884676	2.8162568933132124	-0.05581557231520415	-5945197.011594753	-860.8259485397475	409.227235753474
430000	-5945639.165689648	-473.8118140109796	-5945165.353875637	0.0021047428504440938	0.01987940223616408	0.0025381323157852363	1.494142241370712	1.0033031934011234	0.5238624111995814	0.3737057532618732	1.04760957920128	1.5573768215654311	0.014179179379512989	1.0	8.65722145677416	0.05667002666328696	2.648789832096555	-0.0416710242984002	-5945165.353875637	-860.8259485397475	419.4883017673335
440000	-5945636.611631266	-481.11155719422345	-5945155.500074072	0.00219799427094322	0.021341392472665605	0.0027137833886052933	1.5194640731105071	0.9987614982554323	0.4978130906606884	0.3615856901282284	1.0480347931178142	1.5743408547273308	0.02761531822047165	1.0	9.171146885857794	0.052954496512959005	2.6763679167797214	-0.017551902697814873	-5945155.500074072	-860.8259485397475	413.7572247141298
450000	-5945620.797596943	-480.239981663158	-5945140.557615279	0.002243435292265173	0.021234717129176243	0.0027398095806205353	1.5334749456437353	0.9821902226880773	0.46900754796964944	0.40571753214963313	1.0777447171213272	1.5318650344275793	0.043501921071570714	1.0	9.185279122735151	0.05358177994404793	2.774329415049221	-0.022035349245784642	-5945140.557615279	-860.8259485397475	414.7029727641487
460000	-5945588.144819865	-482.512789788732	-5945105.632030076	0.002455632148944602	0.021839959927946885	0.0030143742829211464	1.5288820663204339	1.013510594633475	0.4879138190172951	0.3821481960036251	1.0943039589840218	1.4932413650411505	0.027309764179323914	1.0	9.272711744495966	0.051855399320754975	2.6934082874959784	0.02586092961185171	-5945105.632030076	-860.8259485397475	412.6601056465429
470000	-5945595.67912305	-473.63256539981967	-5945122.04655765	0.002168897716216485	0.019307040001979133	0.002442755811531539	1.533071129877519	0.9773683661649251	0.500762224367892	0.35502143784375745	1.1295469021125055	1.5042299396334027	0.021120366269919623	1.0	9.147582655823966	0.05695277104459253	2.683154880871646	0.02999677050695214	-5945122.04655765	-860.8259485397475	421.15250681177326
480000	-5945543.449734103	-469.62184122895735	-5945073.827892874	0.002033534970081438	0.01855356289172337	0.0026198314044006024	1.5234934039292023	0.9675982969744412	0.5471534263882918	0.37487975487441966	1.1009557009968387	1.4859194168368086	0.0033203365770007975	1.0	8.552008670507531	0.06051753886339248	2.671725692766059	-0.06582286848321243	-5945073.827892874	-860.8259485397475	423.3409266748597
490000	-5945552.85701446	-475.15425994475765	-5945077.702754515	0.0020658297907797346	0.019582841600929424	0.0026915849111111777	1.5331925991135518	0.9657941500975705	0.5172808885928134	0.3975930169768367	1.1018184035331564	1.4843209416860736	0.004577654106557435	1.0	8.909108405941396	0.05781831169465226	2.6512371854901104	-0.026200359845439763	-5945077.702754515	-860.8259485397475	418.8823289757708
500000	-5945398.999969908	-468.8004805651912	-5944930.199489343	0.00202026288196996	0.01881311921018522	0.002077324144208226	1.5474158009590895	0.9949730307706278	0.49379169241682935	0.40611565595420124	1.109297095604611	1.448406724294644	0.021388674526538455	1.0	8.660519562649196	0.05925937864930054	2.5802480356482653	-0.03575399416997394	-5944930.199489343	-860.8259485397475	424.52390244022394
510000	-5945385.115095144	-466.9573540090746	-5944918.157741135	0.002069183859326371	0.01900675988285334	0.0026009139723270056	1.5675833983733383	1.0245501009313283	0.49739127077378614	0.40574480298926974	1.102765938887387	1.401964488044893	0.051186149171188376	1.0	8.58861480725932	0.05779434410557145	2.591706065335906	0.009240942133198588	-5944918.157741135	-860.8259485397475	426.21096203844303
520000	-5945375.2707234165	-452.60124870943736	-5944922.669474707	0.0018492703562659751	0.016394034215154132	0.002079279271323632	1.6056854338216966	1.030758998440715	0.4909544584868212	0.4055712553878881	1.070618316966709	1.3964115368961725	0.040932666171688316	1.0	7.584635437844982	0.06756452458187659	2.4839432052940835	0.06337757972640491	-5944922.669474707	-860.8259485397475	437.5345701003681
530000	-5945355.414944	-454.37595224159446	-5944901.038991758	0.0018516545338431506	0.01675013844271387	0.0020061030278139273	1.5719116182691366	1.0483189832779425	0.5421473779185818	0.35803154411102006	1.0726422133167544	1.4069482631065664	0.04618787966556016	1.0	7.7136877303711975	0.06568268852964512	2.4512389652173026	0.03999908491904644	-5944901.038991758	-860.8259485397475	436.1575265551531
540000	-5945348.5711194845	-451.3914502163026	-5944897.179669268	0.001718844775140332	0.015569778407684007	0.002079434122756541	1.5978603474285875	1.0269188777743232	0.5349345497917495	0.3698227192361732	1.0400960973319018	1.4303674084372662	0.03380056794984819	1.0	7.361019392646301	0.07119497933502009	2.5205233431126426	-0.044443719216590453	-5944897.179669268	-860.8259485397475	438.0592562769483
550000	-5945362.733316641	-454.61212446665553	-5944908.121192175	0.0017432308967098647	0.015637626996978397	0.0020073071922511497	1.540928972821616	1.0355089428085122	0.49858975350818735	0.39310063750078916	1.0576544231028646	1.4742172702580305	0.03430676377079313	1.0	7.189726853764548	0.07090964969154068	2.5424872749760716	-0.05002151923280837	-5944908.121192175	-860.8259485397475	434.325709588899
560000	-5945361.299310321	-456.4746853096384	-5944904.8246250115	0.0017223438370339058	0.015530136240072611	0.001974399015094221	1.5778753858978343	1.041718599142121	0.5035004978314196	0.35709059473322974	1.0696119958535253	1.45020292654187	0.027978501359292113	1.0	7.42641278567647	0.07151462540259569	2.527133140867009	0.006470718605886823	-5944904.8246250115	-860.8259485397475	433.16054672601115
570000	-5945348.136389362	-452.56705183126854	-5944895.56933753	0.0016525737748726674	0.014966078315728836	0.0021363329473528796	1.5576101703136018	1.007773994472412	0.5297017669221533	0.3801128193551694	1.0693041005015056	1.4554971484351575	0.03231261218191449	1.0	7.67769501763187	0.07594384686801467	2.4612488524693608	-0.03815930019524765	-5944895.56933753	-860.8259485397475	437.83071131528567
580000	-5945353.282974038	-446.83481462711865	-5944906.448159412	0.001553890306948404	0.014357750109358646	0.0017915974460376402	1.54129878119362	0.994298233631412	0.5481152589694473	0.3618625229829884	1.091258712633093	1.4631664905894386	0.01103661247027101	1.0	7.328985785296038	0.07700007814780963	2.4891054590658315	-0.06149459677227087	-5944906.448159412	-860.8259485397475	442.47423434945466
590000	-5945373.044981937	-454.25862741725706	-5944918.786354519	0.00151625054519516	0.014267453959097974	0.002408570982401189	1.5645878062084724	0.9445889371401007	0.5481419670239733	0.3495570525207015	1.1041046821080522	1.4890195549986998	0.009383381661084463	1.0	7.837625529430285	0.0765107584672717	2.5860445441679834	-0.08386310356991086	-5944918.786354519	-860.8259485397475	436.57309602745426
600000	-5945312.047456942	-459.1625806976266	-5944852.884876244	0.0016980812982642635	0.015625260955736204	0.001994025586279902	1.5399133704854393	0.9819012971879209	0.5512996670585598	0.38182327858527	1.1021784415965343	1.4428839450862754	0.012573453079664124	1.0	7.840291754414224	0.07039680914187246	2.6673679858624326	0.0030041942954866056	-5944852.884876244	-860.8259485397475	431.6834801103341
610000	-5945282.698817155	-442.3038744189915	-5944840.394942736	0.0014231708987557728	0.01313777430038495	0.0016505878253192151	1.548049552296996	0.9738479133185339	0.5353149193915427	0.38859903443105287	1.087403490097074	1.4667850904648012	0.01367011887289441	1.0	6.896892331634458	0.08338971567595929	2.5333380227193185	-0.045885439484686784	-5944840.394942736	-860.8259485397475	445.7141471084403
620000	-5945286.157028023	-442.3347220182532	-5944843.822306005	0.0014243583386595923	0.013130536562424725	0.00200875611069035	1.5285524814810185	1.0178133042732391	0.5243183074274191	0.39033012868703093	1.0634904869803943	1.4754952911508985	0.0410769632450964	1.0	6.940489568086275	0.08361861969617271	2.5255657018873188	-0.015301208203221197	-5944843.822306005	-860.8259485397475	445.8689407241069
630000	-5945272.041087395	-440.50657565845046	-5944831.534511737	0.0015051438980886634	0.012942340408231626	0.001473497385424226	1.5070841643515065	1.0157448901500385	0.5200868997110959	0.38074078561340186	1.0510572282173436	1.525286031956613	0.007723672193936806	1.0	7.075654271119129	0.08617157190502028	2.54958491072663	-0.013612904386967172	-5944831.534511737	-860.8259485397475	448.0358210850334
640000	-5945282.350407902	-434.94221081355124	-5944847.408197088	0.001289216490694753	0.011785274493577653	0.0017361425508085246	1.5089822416166323	1.02200121974546	0.49558921587505694	0.3742242726301191	1.0638989848352525	1.5353040652974783	0.0539368180773727	1.0	6.785284022205858	0.09168964891103615	2.4774273379149365	0.04419417425226738	-5944847.408197088	-860.8259485397475	452.8215277394762
650000	-5945272.236222828	-426.4369811102083	-5944845.799241718	0.001271387564525797	0.011123738532126304	0.0018563197449738243	1.502356595023794	1.065124213939929	0.5195360866066725	0.367218760584054	1.0277795226201605	1.517984821225389	0.02014548228412492	1.0	6.086049701915421	0.10163214406246257	2.4058364038559628	-0.0040315692400911	-5944845.799241718	-860.8259485397475	459.16148382808075
660000	-5945255.721814406	-428.1447803805118	-5944827.577034025	0.0013802009277194965	0.011563189794968108	0.001355504356910907	1.495092336415563	1.0341321788921563	0.5268031185400626	0.41043356499802647	1.0300885631304728	1.503450238023718	0.009735966728261084	1.0	6.362368069711843	0.09716176130591411	2.471853090507691	-0.023502049866169886	-5944827.577034025	-860.8259485397475	458.261770548516
670000	-5945262.4249981595	-428.7411375741624	-5944833.683860585	0.0013548914061595006	0.011504853617584899	0.002039088140044311	1.5106931513731003	1.0303648816848114	0.5303178301697697	0.393677762744654	1.0280182173199217	1.506928156707742	0.024438328205372374	1.0	6.315652495147622	0.09496456331941544	2.4739590373782994	0.12407979780259643	-5944833.683860585	-860.8259485397475	457.55473971250524
680000	-5945263.879160701	-427.6148864295662	-5944836.264274272	0.0012818698240478076	0.011358939565872259	0.0014441839740855047	1.5037662429215883	1.0590229071298038	0.5207165642832774	0.3910203652976385	1.0268299433116734	1.4986439770560174	0.007393130557353085	1.0	6.141650592511042	0.09884015762294539	2.558404810395024	0.11374930207467394	-5944836.264274272	-860.8259485397475	458.1248352634791
690000	-5945228.62819873	-422.3750014177493	-5944806.253197312	0.0014030116898067792	0.011292691133437118	0.0013082061228550754	1.528762183834477	1.0031280376733887	0.5111810169494997	0.3598882530791772	1.1115278151496233	1.485512693313833	0.004531539768184903	1.0	6.611437196505724	0.09631068766674068	2.556314382927102	0.055868682594500806	-5944806.253197312	-860.8259485397475	464.7683433079166
700000	-5944893.247104002	-419.5615007094999	-5944473.685603293	0.0013362170549503782	0.010672840530575566	0.0011115968438238672	1.514335393434805	0.9691901967048001	0.524293973308222	0.3979109971541417	1.0828805004888542	1.5113889389091761	0.004009886049500277	1.0	6.260237190728319	0.10408860394408423	2.430019657349287	0.24479343104419699	-5944473.685603293	-860.8259485397475	466.52718103046845
