# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Sun May 30 14:19:54 AEST 2021 [seed=1622348392681]
# -overwrite -save_every 10000 -save_state 2.MEDUCLN_dates_noHyperPrior.xml.state 2.MEDUCLN_dates_noHyperPrior.xml
# keywords: discretized_branch_rates
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	constant.popSize	gtr.rates.rateAC	gtr.rates.rateAG	gtr.rates.rateAT	gtr.rates.rateCG	gtr.rates.rateCT	gtr.rates.rateGT	alpha	ucld.mean	ucld.stdev	meanRate	coefficientOfVariation	covariance	treeLikelihood	branchRates	coalescent
311400000	-5920853.06774342	-1959.1567908402756	-5918893.910952579	271.02636345141144	271.02636345141144	2316.4969091364565	126.97090241385432	0.853036230133932	1.4871763578628863	0.894300104291877	0.48531785547340006	1.3659020366723205	0.9142674155655561	0.009079057339980967	5.322716926791271E-7	3.97896338512822E-6	2.8238487653755307E-7	2.743822649177355	0.3165629741996378	-5918893.910952579	-1250.758241052335	-699.7327624240962
311500000	-5920911.713172032	-1991.371499332897	-5918920.341672699	214.3514577994256	214.3514577994256	2616.6969373565266	167.07511120052192	0.7929151536081591	1.4385205657674223	0.9295600624761455	0.5454211654621098	1.4349509549090447	0.8586320977770898	0.013848525589820441	4.647374738330514E-7	3.2056137190171932E-6	2.501973002694205E-7	2.8796575708988996	0.2897013818345227	-5918920.341672699	-1250.758241052335	-728.0562994030231
311600000	-5920886.514328258	-1981.1632718194733	-5918905.351056439	240.08285306589008	240.08285306589008	2582.568346259381	166.41669051902085	0.7866420194767912	1.528152501535564	0.8836532507042651	0.5544947913853535	1.4652512140892096	0.781806222808788	0.016001290577777945	5.091500426765935E-7	3.2334179994874408E-6	2.626233375715866E-7	2.8627880661814546	0.3083381186148924	-5918905.351056439	-1250.758241052335	-717.8573102550297
311700000	-5920895.559031464	-2005.1691491197857	-5918890.389882345	377.44957722161996	377.44957722161996	3158.3983159942204	194.98446225254264	0.8579501346978583	1.5019222613841128	0.9209362331917066	0.5035562713393331	1.4098194524612537	0.8058156469257067	0.012840012726186309	4.4987516956127595E-7	3.2841499090012893E-6	2.054874928821932E-7	3.145526380172967	0.2974791009003624	-5918890.389882345	-1250.758241052335	-739.1751534449978
311800000	-5920892.513792635	-1993.02117383929	-5918899.4926187955	415.49171913773927	415.49171913773927	2990.0016755894494	193.52593129014048	0.8025094608131285	1.5023313678117238	0.8762707245900604	0.5189849821751515	1.373822177410901	0.9260812871990067	0.018596742760558397	5.119478115331612E-7	3.15756861459946E-6	2.1387748599283875E-7	3.0284913960505273	0.2828846854034189	-5918899.4926187955	-1250.758241052335	-727.0693865229753
311900000	-5920911.0093015805	-1991.216369194785	-5918919.792932386	242.222039840793	242.222039840793	2717.760497748676	175.13182589502537	0.8362086776154731	1.477075432163644	0.9485958503562755	0.4766892800431952	1.372143190602788	0.8892875692185958	0.02772874123520727	5.495592271388302E-7	5.6794877180898635E-6	2.3382670133028707E-7	3.204133976850179	0.24443449422666721	-5918919.792932386	-1250.758241052335	-727.0025782019674
312000000	-5920904.959011322	-1987.1333248770595	-5918917.8256864445	249.036923960936	249.036923960936	2584.0329607340627	165.8130639138355	0.8681466639624368	1.4944063301699078	0.8274418145157802	0.5925463975310792	1.3153149785994063	0.9021438152213622	0.026212205131203536	5.685528257668599E-7	4.199601894682305E-6	2.5463222265506824E-7	3.169917396618448	0.2805017664830033	-5918917.8256864445	-1250.758241052335	-723.8122547395058
312100000	-5920899.109661474	-1995.4537320974405	-5918903.655929376	217.60221383907103	217.60221383907103	2611.943609259849	168.9737605021202	0.8415007268810217	1.5874786047595277	0.8187414980003813	0.5105241108746278	1.3690587625617032	0.8726962969227089	0.035703768301107025	5.320059120344556E-7	4.6611842301608195E-6	2.5262996936157407E-7	3.161299968853316	0.2772996313133048	-5918903.655929376	-1250.758241052335	-731.8362788340696
312200000	-5920872.018291456	-1973.2214123830327	-5918898.796879073	218.0979815464232	218.0979815464232	2325.9010488139743	154.0279154476634	0.8493098626561946	1.4724777685530732	0.9006252981360272	0.5071527317168967	1.4376647375091112	0.8327696014286671	0.012228889176528309	5.144304862141273E-7	3.5652965537337115E-6	2.803233296446238E-7	2.899000821962157	0.28844743634682846	-5918898.796879073	-1250.758241052335	-711.1044932536249
312300000	-5920901.133465611	-1984.6351961062467	-5918916.498269505	319.9902249903221	319.9902249903221	2766.971126891245	170.53019091389436	0.8546695893324094	1.5034585176822313	0.939133861699768	0.5092917414126654	1.3765974311756446	0.8168488586972524	0.04380135797239123	4.851618884537929E-7	2.4272700472359206E-6	2.335897375483284E-7	2.7764041553436227	0.3034140070428053	-5918916.498269505	-1250.758241052335	-720.9208737746659
