	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80
P187cM3-L001_1 - illumina_universal_adapter	0.002997671808228942	0.0031086966900151993	0.0031086966900151993	0.0031086966900151993	0.0031086966900151993	0.0031086966900151993	0.0031086966900151993	0.0032197215718014565	0.0032197215718014565	0.0032197215718014565	0.0033307464535877137	0.0035527962171602277	0.006439443143602913	0.013489523137030241	0.03341848941766339	0.0806595766177158	0.16825820834707267	0.31769769923137475	0.5240374420311336	0.786333725251166	1.1356180033507308	1.622295572660789	2.2465884829449125	3.0355868053589488	3.9657532649642113	5.065565743938874	6.398363937341998	8.050580715644182	9.850349561840304	11.860232996816917	14.022276032281594	16.35268830097513	18.793237252400637	21.48187130217753	24.154795331181674	26.959283845102526	29.833773546989615	32.817456220113485	35.60301499168979	38.31590797813698	41.10524159569401	43.879475829328115	46.4639130275486	49.065059470477934	50.99439435371861
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80
P187cM3-S499-L001_1 - illumina_universal_adapter	0.002997671808228942	0.0031086966900151993	0.0031086966900151993	0.0031086966900151993	0.0031086966900151993	0.0031086966900151993	0.0031086966900151993	0.0032197215718014565	0.0032197215718014565	0.0032197215718014565	0.0033307464535877137	0.0035527962171602277	0.006439443143602913	0.013489523137030241	0.03341848941766339	0.0806595766177158	0.16825820834707267	0.31769769923137475	0.5240374420311336	0.786333725251166	1.1356180033507308	1.622295572660789	2.2465884829449125	3.0355868053589488	3.9657532649642113	5.065565743938874	6.398363937341998	8.050580715644182	9.850349561840304	11.860232996816917	14.022276032281594	16.35268830097513	18.793237252400637	21.48187130217753	24.154795331181674	26.959283845102526	29.833773546989615	32.817456220113485	35.60301499168979	38.31590797813698	41.10524159569401	43.879475829328115	46.4639130275486	49.065059470477934	50.99439435371861
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80
P187cM3-S499-L001_2 - illumina_universal_adapter	0.0013322985814350854	0.0013322985814350854	0.0013322985814350854	0.0013322985814350854	0.0013322985814350854	0.0013322985814350854	0.0013322985814350854	0.0014433234632213426	0.0014433234632213426	0.0014433234632213426	0.0016653732267938569	0.001887422990366371	0.00460753259412967	0.011824149910236382	0.032252728158907694	0.08004893976789137	0.16997909401475964	0.3228048437935426	0.5326418703695686	0.798379924924975	1.156823755771906	1.6547148381423762	2.2958280180171178	3.104144669861963	4.049743588035515	5.16981810793617	6.526375626041553	8.203573002745646	10.056800329521849	12.103988124778644	14.306888316740665	16.685929483656583	19.193481951240095	21.932299247584375	24.66312275244005	27.519071299068834	30.447685630826726	33.474279420760986	36.284596740975616	39.02485736078313	41.86032181672235	44.67713409252147	47.29909770078572	49.949927778314404	51.90668580735629
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80
P187cM3-S499-L002_1 - illumina_universal_adapter	0.0030105939455840718	0.0030105939455840718	0.0030105939455840718	0.0030105939455840718	0.0030105939455840718	0.0030105939455840718	0.0030105939455840718	0.0031220974250501486	0.0031220974250501486	0.0031220974250501486	0.0031220974250501486	0.0035123596031814176	0.006634457028231566	0.01471845928952213	0.036350134305941015	0.08451963743528618	0.17065607532283045	0.3323361205486417	0.5526112442338763	0.8328194881321271	1.195707562054474	1.688274182595868	2.326074085141827	3.125108018995733	4.075117664046706	5.198403716187963	6.536445469780885	8.193387174646785	9.994001112804725	11.981550634287544	14.168301121836507	16.499448615294042	18.984582413894227	21.702312470660647	24.37828447436702	27.20712774842139	30.08921393392081	33.051749879855	35.85321904970044	38.61387794606131	41.38947830867062	44.13084710308385	46.71053585227126	49.28849629752696	51.22269140408527
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80
P187cM3-S499-L002_2 - illumina_universal_adapter	0.0007805243562625372	0.0007805243562625372	0.0007805243562625372	0.0007805243562625372	0.0007805243562625372	0.0007805243562625372	0.0007805243562625372	0.0008920278357286139	0.0008920278357286139	0.0008920278357286139	0.0008920278357286139	0.0013380417535929208	0.004571642658109146	0.012599893179666671	0.034566078634483785	0.08312584394196021	0.1710463375009617	0.33562547319289093	0.5586324321250444	0.8450291191336625	1.2139383809471775	1.7168748250789165	2.3686684142978685	3.1856544083458127	4.15244532705643	5.2988125994471655	6.660102828508764	8.333547048335644	10.182943758759992	12.209631001535403	14.433512147746569	16.800061995934584	19.343679369514724	22.105230293711315	24.825859440943855	27.703039473346763	30.638703080729634	33.64762447412171	36.477805789929675	39.2701316744589	42.094236050635956	44.87267975197166	47.48225143365599	50.10224869067039	52.058521486162974
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80
P187cM3-S68-L001_1 - illumina_universal_adapter	0.0027016198974305445	0.0027630203496448753	0.0027630203496448753	0.00279372057575204	0.0028244208018592056	0.0028244208018592056	0.0028244208018592056	0.0028244208018592056	0.0028244208018592056	0.002870471141019954	0.002931871593234284	0.0034844756631632594	0.0066005486130405345	0.020446350587372077	0.05113122658148377	0.11471139484942308	0.24360629416035648	0.463527363879035	0.7693476662455618	1.1621263590606346	1.6700308997775768	2.3664194786794606	3.2316286009446458	4.292966117695457	5.559780247781525	7.028463714635258	8.75490627988475	10.884151161773307	13.146650375080013	15.644727773420051	18.33003050067464	21.142462864238993	24.093721650259955	27.225697317260742	30.308260970342047	33.49733905790216	36.7122360356184	39.98426613412008	42.99947349112226	45.89016073103379	48.77292731260966	51.63971442649675	54.24825123837037	56.84242034442583	58.74583436307008
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80
P187cM3-S68-L001_2 - illumina_universal_adapter	0.0011666085920722807	0.0011666085920722807	0.0011973088181794459	0.0011973088181794459	0.0011973088181794459	0.0011973088181794459	0.0011973088181794459	0.0011973088181794459	0.0011973088181794459	0.0012280090442866112	0.001274059383447359	0.0017652630011620036	0.004988786742414358	0.018220584194602592	0.04912036177146445	0.11340663523986853	0.24480360297853593	0.46764119417739514	0.7769152719809782	1.1756651587738944	1.690814952852128	2.3996371233274134	3.2796744548023593	4.359232555747774	5.643699315845462	7.134640446626889	8.882695971055828	11.033860814384898	13.349517469196162	15.89117383849532	18.61409969284424	21.46266622253673	24.469599868603034	27.64793287702564	30.781658456914535	34.02473824219715	37.301695726989024	40.61774994972838	43.66506974323866	46.58871367587622	49.507522322901906	52.413360124397315	55.05327256735246	57.68824227390435	59.61640067479097
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80
P187cM3-S68-L002_1 - illumina_universal_adapter	0.003152808034701703	0.003152808034701703	0.003152808034701703	0.003152808034701703	0.003152808034701703	0.003152808034701703	0.0031834178214463797	0.0032140276081910565	0.0032140276081910565	0.0033211618617974246	0.00336707654191444	0.0037650037695952376	0.007193299884999031	0.019804532023805846	0.0499857817540571	0.11213895373912319	0.24129694890828662	0.4640290621559269	0.7675250977293966	1.1581825010583335	1.6649428255098289	2.3536171125849386	3.229164147736299	4.3002924152927715	5.590479621687523	7.062856278786591	8.78892684842554	10.93566771729658	13.19229772058101	15.686918815805303	18.38872225261094	21.216990023352206	24.16527876791935	27.28966561562862	30.372882300166303	33.55657560969338	36.75742570469086	40.02691824646327	43.03990077531529	45.94377471931591	48.82101814884866	51.68457900370654	54.288278073995485	56.8918853149242	58.8062672926164
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80
P187cM3-S68-L002_2 - illumina_universal_adapter	0.0013162208300210993	0.0013162208300210993	0.0013162208300210993	0.0013162208300210993	0.0013162208300210993	0.0013162208300210993	0.0013162208300210993	0.001346830616765776	0.001346830616765776	0.0014080501902551295	0.0014386599769998063	0.001851892098052942	0.005249578426712059	0.017355749084231705	0.048011450509025444	0.11033297632118727	0.24031743573245698	0.46695229679004346	0.7733868718910022	1.1709467821308635	1.68425760094572	2.3846860461307853	3.2749869984930804	4.362920038972381	5.672881167604194	7.168429433268981	8.92054893142765	11.091379702466751	13.405250006963726	15.944423646794895	18.68044882518108	21.539188638626676	24.54095268063677	27.712493904826218	30.8438444790199	34.07351368823748	37.33463445333523	40.6481897831266	43.69585320036034	46.6341172397686	49.55557650625404	52.44604336366049	55.07187330976584	57.70553936127783	59.63113982581195
	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75
P212M2-S271-L001_1 - illumina_universal_adapter	0.002478000859040298	0.002478000859040298	0.0025881342305532	0.0025881342305532	0.002643200916309651	0.002698267602066102	0.0028634676593354553	0.0031388010881177107	0.003248934459630613	0.003689467945682221	0.003909734688708025	0.004570534917785438	0.00468066828929834	0.00468066828929834	0.004956001718080596	0.0051762684611064	0.005231335146862851	0.005726935318670911	0.006002268747453166	0.0063877355477483235	0.0070485357768257356	0.008149869491954757	0.00985693675040474	0.012334937609445039	0.015969338869370808	0.02230200773136268	0.03876694677254155	0.055011619070694615	0.07345895879910572	0.10253416887851188	0.1346931133602793	0.17483672727673213	0.2867322327338407	0.38673333406755583	0.4840912344849613	0.6763841011464884	0.8735228361545831	1.1762244077577948	1.4570645051156952	1.8941838566504037	2.4126917697331467	3.065617462747387	3.7368803621185256	4.457593145298957	5.236346215266688	6.4265575612066215	7.167700084802696	8.13323935285631	9.290796154142667	10.4310620161015	11.666317910990209	12.973821297591384	14.405830460687893	15.933215123514577	17.23141224022291	18.924162160376216	20.24978248659126	21.786693686053813	23.39497131025672	25.225553144858424	27.104538596240047	28.996795118888976	30.58712100353528	32.46869458914746	34.04899833698609	35.997477945792355	37.59997356799084	39.710239099549554	41.62848709787553	43.262425797640944	45.03788587980044	47.07876738730603	48.698278615403254	50.47478496459212	52.12904327140167
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80
P212M2-S271-L001_2 - illumina_universal_adapter	0.00022026674302580424	0.00022026674302580424	0.00022026674302580424	0.00022026674302580424	0.00022026674302580424	0.00022026674302580424	0.00022026674302580424	0.00022026674302580424	0.00022026674302580424	0.00022026674302580424	0.00022026674302580424	0.00022026674302580424	0.00022026674302580424	0.0005231335146862851	0.0010187336864943446	0.0032489344596306124	0.007957136091807178	0.024367008447229596	0.05867355367349861	0.11285917245784645	0.22313021068513972	0.42927234881441423	0.7592594632099472	1.309678520688554	2.157457681251996	3.416915384530667	4.874750823246952	6.848891507615722	8.794149715305235	11.125535523518982	13.776280575777268	16.675266247425633	19.6747761539224	22.69518386766374	26.289276313615787	29.933506976949083	33.42178878622011	37.0183592330312	40.891915109197235	44.389530721703984	48.14485842355092	51.519730393506535	54.456822211698366	57.447025848302296	59.42091873258516
	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75
P212M2-S271-L002_1 - illumina_universal_adapter	0.0025962000285582004	0.0025962000285582004	0.0025962000285582004	0.002650287529153163	0.002650287529153163	0.002704375029748125	0.0029207250321279755	0.003082987533912863	0.003191162535102788	0.0033534250368876754	0.0037861250416473756	0.004327000047597	0.004435175048786925	0.004543350049976851	0.004705612551761738	0.004867875053546625	0.005030137555331513	0.005192400057116401	0.005787362563660988	0.006706850073775351	0.007085462577940088	0.008059037588649414	0.010060275110663026	0.013035087643385963	0.018606100204667103	0.02396076276356839	0.04078197544860173	0.05603465061638116	0.07431622581747849	0.10303668863340358	0.13435335147788688	0.17161963938781602	0.2804436905848806	0.37974834167723176	0.47710584274816425	0.6745252199197774	0.8756766346324429	1.1761327004374598	1.4460293284063226	1.88262363320886	2.3960221888562443	3.038203083420234	3.7154867658703545	4.426250611188757	5.191588744607476	6.388436957772806	7.127867178406539	8.108581739194399	9.261132289372455	10.385557339241132	11.620158627821745	12.936053429796587	14.341517132756689	15.85499357440493	17.13226990095497	18.8187181695059	20.145322296598547	21.663504350798547	23.27639361854033	25.07063827577702	26.946879583915674	28.821444179535884	30.389927609289202	32.26849467995344	33.832434759656785	35.77487916852367	37.37684276114527	39.474896909223865	41.384888817733774	43.02498409827483	44.79012968019143	46.84534652779881	48.47478657072265	50.23230581505536	51.854876745403644
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80
P212M2-S271-L002_2 - illumina_universal_adapter	0.00021635000237985003	0.00021635000237985003	0.00021635000237985003	0.00021635000237985003	0.00021635000237985003	0.00021635000237985003	0.00021635000237985003	0.00021635000237985003	0.00021635000237985003	0.00021635000237985003	0.00021635000237985003	0.00021635000237985003	0.0002704375029748125	0.0008113125089244375	0.0015414937669564314	0.0035427312889700444	0.009654618856200807	0.026178350287961852	0.05903650689940157	0.1115284262268127	0.2194329899137629	0.42328877965617656	0.7613627021249898	1.3071055831281613	2.139322911032552	3.38612093099733	4.829472928124202	6.796635324762988	8.741621846157841	11.052915965332076	13.692358950615947	16.55664367587308	19.54035360244389	22.55646194187108	26.138406668772475	29.77838728381226	33.270303365973334	36.86612153677734	40.7307545855383	44.24473836794212	48.0179364969473	51.38518089023699	54.34276655402043	57.36596035602557	59.3787185156659
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80
P212S6aM4-S76-L001_1 - illumina_universal_adapter	0.0020791081759983974	0.0020791081759983974	0.0020791081759983974	0.0022051147321195124	0.0022051147321195124	0.0022051147321195124	0.00226811801018007	0.00226811801018007	0.00226811801018007	0.00226811801018007	0.0028036458736948083	0.026713389897676378	0.1483412181935826	0.3999763107674492	0.7464943401005154	1.192746558603444	1.7677144741840918	2.3956366449746382	3.050681726970254	3.6895979697823678	4.4575449260625035	5.426692850829029	6.688333493991692	8.391501109802743	10.238473707787016	12.431775325270173	14.864268887910239	17.52700793022261	20.566191558946812	23.68879152782319	27.101049067582984	30.50870736804436	33.967366822095755	37.43938297109599	40.957391513080424	45.06602428524356	48.42164187802692	51.96349716075727	55.30125332421046	58.055032103320336	61.01171293942424	63.90526449091146	66.46773381619046	68.57903666727779	70.10645663893892
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80
P212S6aM4-S76-L001_2 - illumina_universal_adapter	0.03950305534396955	0.03950305534396955	0.03950305534396955	0.039818071734272334	0.039818071734272334	0.039818071734272334	0.039944078290393446	0.039944078290393446	0.040007081568454006	0.040007081568454006	0.04044810451487791	0.06511388787558617	0.1899863849916111	0.4456221857223231	0.8025357559353814	1.260664092352725	1.8528949061219655	2.494079266944259	3.1693484011973143	3.8288037126571695	4.627370262074736	5.6166162325425795	6.9143892556729725	8.658319992389204	10.528131278670429	12.814268226375818	15.358813119046584	18.16324653371715	21.309252220393027	24.486129513318577	27.939748705125126	31.424712027766805	34.9483908647767	38.49821606218171	42.078755357641256	46.12797603859329	49.58206775498529	53.258907560960395	56.62640127165817	59.442395787852846	62.46860074129657	65.39781214816607	67.97074001760312	70.08223187852464	71.62420560741775
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80
P212S6aM4-S76-L002_1 - illumina_universal_adapter	0.002574241760228844	0.002574241760228844	0.002574241760228844	0.002574241760228844	0.002574241760228844	0.002574241760228844	0.0026998145290204945	0.0026998145290204945	0.0026998145290204945	0.00276260091341632	0.0036102171027599644	0.025365699295913487	0.14214837427214885	0.3953030761561171	0.7478172313464791	1.1989060100382871	1.7818775891535266	2.417746697122249	3.077945529044354	3.714065782550659	4.483858248435677	5.455979838036242	6.722883502375209	8.40618646802729	10.26755161982593	12.446521697090855	14.861097681801116	17.523805457643675	20.55604249884787	23.66908561676949	27.10036152400135	30.503320771870698	33.965989871300465	37.45151321465032	40.97461420906108	45.10988245133113	48.46157661634129	52.024923683149765	55.36123518398294	58.10779417618613	61.070432510287546	63.95069510806165	66.5069485691611	68.60517535609299	70.13226579736825
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80
P212S6aM4-S76-L002_2 - illumina_universal_adapter	0.0374834714843078	0.0374834714843078	0.03754625786870362	0.037922976175078574	0.037922976175078574	0.037922976175078574	0.03817412171266188	0.03817412171266188	0.03817412171266188	0.03817412171266188	0.0389589515176097	0.060808613287356955	0.18255141263086253	0.4410429571884759	0.801091478506337	1.2642980293865393	1.8623383407567768	2.5172631163896324	3.199248823697088	3.855680472555443	4.654009350148364	5.649989765819344	6.954628047180201	8.686935785853223	10.568863478541498	12.847601120611388	15.383260647628997	18.20149029762002	21.34278728851976	24.512463725166416	27.978209357431588	31.454722854620638	34.97779245583919	38.53216106967908	42.11964950128775	46.19285340258253	49.653262192174054	53.3540172612328	56.73556635202317	59.558473587651676	62.589454901167954	65.506353354237	68.06907381292922	70.15866747200668	71.68717060693086
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80
P212S6aM5-S115-L001_1 - illumina_universal_adapter	0.0037389658020591503	0.003908918793061839	0.003908918793061839	0.004248824775067216	0.004418777766069905	0.004588730757072594	0.004758683748075283	0.00509858973008066	0.0056084487030887255	0.005778401694091414	0.02234881831685356	0.4023637061988654	2.349345171125667	6.223168671545451	11.475820787970047	17.81608707031635	25.05251547421983	32.20345752364896	38.19243097359271	42.92545182002658	47.07162498852817	50.99991842256432	54.92608744421293	58.73966260932226	61.83008779771515	64.51109623078256	66.97464981186204	69.26136730580322	71.43557591970061	73.40830526276432	75.16910322604768	76.78586602945626	78.24134344440327	79.61490351768701	80.89617911685627	82.03392941512378	83.05857599787899	83.99272261292526	84.84605658074977	85.6376976128403	86.34266261951944	86.9590821178862	87.53003919115973	88.04661130731239	88.41209521446368
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80
P212S6aM5-S115-L001_2 - illumina_universal_adapter	0.004418777766069905	0.004588730757072594	0.004928636739077971	0.005438495712086037	0.0056084487030887255	0.005778401694091414	0.005948354685094103	0.006118307676096791	0.006798119640107546	0.007307978613115612	0.02455820719988851	0.4142604155690536	2.4011808333814866	6.326330137084083	11.673646069497178	18.12523156095024	25.486745366231702	32.771015537102436	38.86994857222492	43.6977182111428	47.929462710614246	51.93525470854762	55.923881454389715	59.79846974326901	62.92968364950255	65.63796953762589	68.1283756912838	70.43888660396534	72.64309192077471	74.63859496463277	76.41910747487245	78.05448013079582	79.52210918459954	80.91359929843405	82.20379742963097	83.35191486034962	84.38905298794353	85.33169725253995	86.1952283998246	86.99247788061822	87.69795274627037	88.31777130445718	88.89136264909126	89.41464790838853	89.7851454287744
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80
P212S6aM5-S115-L002_1 - illumina_universal_adapter	0.002481488098783078	0.00264692063870195	0.00264692063870195	0.003143218258458566	0.003143218258458566	0.0033086507983774377	0.0033086507983774377	0.0034740833382963096	0.004466678577809541	0.004797543657647284	0.02018276987010237	0.4133332009873014	2.3764384359345945	6.270803141894798	11.502110919209365	17.827093217927594	25.04557666474765	32.24875760162521	38.34072816786771	43.03942588291346	47.208408605139	51.13817587464184	55.06231843778744	58.88587801666237	62.0375333346568	64.72721828492777	67.20151006822438	69.53559777393974	71.76529754696631	73.72873364699343	75.50580999080195	77.13945632250082	78.60361701705278	79.96727744360405	81.20520913981696	82.3446257585082	83.36402106948827	84.28018647555899	85.15441473276027	85.9322785354588	86.62511001263906	87.25896478933821	87.84641573859011	88.36388872345636	88.72362178150993
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80
P212S6aM5-S115-L002_2 - illumina_universal_adapter	0.0046321111177284125	0.004797543657647284	0.004962976197566156	0.005459273817322772	0.005624706357241644	0.005790138897160516	0.005955571437079388	0.00612100397699826	0.007279031756430363	0.0076926131062275424	0.02299512304872319	0.42615422283101395	2.4245793050509863	6.39214790992529	11.736859693354244	18.197579391075905	25.564124961123355	32.92694829902263	39.14605377219277	43.954515977474706	48.225074279210425	52.23606892581343	56.22539190968707	60.114297341829946	63.30780709242384	66.03306003877739	68.53911486973843	70.91654590091252	73.17660254501419	75.1739523157247	76.9757608242511	78.63000350716985	80.11831735254998	81.50513833468989	82.7593651360848	83.92243860798445	84.9608586610552	85.89050681912929	86.77863140968375	87.56741376001693	88.27538231459975	88.92255441076239	89.51786340566045	90.04683395205103	90.41219171646186
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80
P212S6bM4-S77-L001_1 - illumina_universal_adapter	0.0019819900927369803	0.0019819900927369803	0.002049176197575522	0.002049176197575522	0.002049176197575522	0.002082769249994793	0.002082769249994793	0.002082769249994793	0.002082769249994793	0.0020995657762044283	0.0025362754576549497	0.013554796651175791	0.07324965080022011	0.20028177852369283	0.38897395396273726	0.6499919712604718	1.0154507885297195	1.4724002840628514	1.9623549535979166	2.492167779828447	3.167673674401355	4.197703847681038	5.514870636514439	7.1963540788348315	9.035036209951203	11.162719371030562	13.786471137185291	16.607229359252837	19.913457578357473	23.660779372253348	27.274736748044717	30.965471045140326	34.21850466573905	38.08960006127373	42.10897519018707	45.69024652597449	49.14875205169568	52.50998889413687	55.61622087566337	58.64767472250459	61.84783287859538	64.37863266870599	66.66983001243614	68.75459804904989	70.24031797839697
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80
P212S6bM4-S77-L001_2 - illumina_universal_adapter	0.03742266039506773	0.03742266039506773	0.037557032604744814	0.03759062565716409	0.03759062565716409	0.03759062565716409	0.03759062565716409	0.03759062565716409	0.03762421870958336	0.037674608288212265	0.038111317969662786	0.0497345141067305	0.11288945265495971	0.24408711887842205	0.4394139221702724	0.7083431033127453	1.0866176700799448	1.562983949911415	2.067165277146042	2.614664845475318	3.311871851911075	4.367751879027387	5.720577693003843	7.448251582400735	9.313690579769055	11.51018910872929	14.216730952571313	17.09531961437863	20.481448908662507	24.382190172957188	28.10112583755878	31.90886473623071	35.218754598049046	39.15841341357146	43.243311791228585	46.909859090582316	50.478096322031064	53.9605536941272	57.169546823004254	60.26642313943199	63.50837105273236	66.07639194492353	68.41601367371607	70.54085822186599	72.050849131586
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80
P212S6bM4-S77-L002_1 - illumina_universal_adapter	0.001638437612642586	0.0016718751149414142	0.0016718751149414142	0.0016718751149414142	0.0016718751149414142	0.0016718751149414142	0.0017387501195390708	0.0017387501195390708	0.0017387501195390708	0.001755468870688485	0.0023239064097685656	0.01307406339884186	0.07247578623271031	0.19815063862285642	0.38384580763939924	0.6422341066535948	1.0142597572303584	1.4715008824156857	1.9631659162176567	2.492498296359258	3.164307873796166	4.17697934966733	5.489066939873352	7.1607247110498236	8.992798899504924	11.116531701761556	13.751908445443705	16.57747770220159	19.882774804440768	23.648823969606646	27.26905218724734	30.951942284196033	34.21657938363983	38.12505558984758	42.1623330549104	45.76549142762754	49.23299385351833	52.61437799223849	55.71187773644159	58.73278888162923	61.93606816435469	64.46268943180989	66.75747177707619	68.84778379578513	70.33953108584276
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80
P212S6bM4-S77-L002_2 - illumina_universal_adapter	0.03574468995744744	0.03574468995744744	0.03577812745974626	0.035811564962045093	0.035811564962045093	0.035811564962045093	0.035811564962045093	0.035811564962045093	0.035811564962045093	0.035828283713194506	0.03634656499882634	0.04789922204307152	0.10965828878900735	0.23944595396190935	0.43147752966408015	0.6981081729949369	1.0831410119659446	1.5607957323047066	2.067892173417587	2.6102317419534327	3.30461163344205	4.345521080004574	5.696095235356547	7.41994894762149	9.284340482048407	11.481201101832575	14.20097410131697	17.09005789369148	20.481155626829448	24.39705495854753	28.11395099533413	31.911163912642518	35.23197601594835	39.19682785103191	43.29981000811193	46.992998855768676	50.5665483202002	54.07238684247659	57.27655221901297	60.36183055612585	63.60854515433748	66.16480876758061	68.49548627156469	70.61818251125004	72.12522745860939
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80
P212S6bM5-S116-L001_1 - illumina_universal_adapter	0.003499712245882005	0.003499712245882005	0.003499712245882005	0.003499712245882005	0.003694140703986561	0.003694140703986561	0.003694140703986561	0.003888569162091117	0.004082997620195673	0.004180211849247951	0.012832278234900685	0.2518820674744521	1.4656989314211941	3.833934765363737	7.117539780062527	11.208800609727644	16.06338756591125	21.081683283818883	25.4076192624162	28.986366676517708	32.33773000886594	35.66673406853214	39.12853276508376	42.68764290491671	45.76593146785709	48.579602899317166	51.31443359101585	53.979270037796894	56.54514239940272	59.025757882129696	61.32205518657355	63.54408082002146	65.64070009799195	67.67393569862034	69.57058530743028	71.31956650230981	72.9515017654104	74.46726602479352	75.86472056742002	77.16389152447465	78.35729340032043	79.46514675460018	80.46907809802306	81.4160419032213	82.06047502760885
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80
