Sample	1	2	3	4	5	6	7	8	9	10	11	12	13	14
P387S6aM4-S101-L001_rmdup	13.891695291978175	7.487154391974553	5.99803343166175	5.215869311551925	4.825642831983093	4.229998821727348	3.496174220129488	3.3233632436025258	2.6194144838212634	2.2301916395831	2.4588314910895557	1.758267349790405	1.7099942229924898	1.8926359256710255
P387S6aM4-S101-L002_rmdup	13.753291472554183	7.61569294303413	6.030150753768844	4.836829836829837	4.765225476522548	4.292302234835048	3.4421992481203008	3.4513274336283186	2.63245584805065	2.1970631095168702	2.5814451583812423	1.7590556648536049	1.770423513075677	1.9757880310644131
P387S6aM5-S136-L001_rmdup	14.871794871794872	7.31981981981982	7.042253521126761	4.700352526439483	4.30622009569378	5.381727158948686	2.910360884749709	2.728226652675761	3.1710079275198186	3.761061946902655	2.6285714285714286	1.629802095459837	1.8604651162790697	1.473922902494331
P387S6aM5-S136-L002_rmdup	13.205741626794259	7.888631090487238	6.105990783410138	5.136612021857923	4.667444574095683	3.7252619324796274	3.596287703016241	3.1827515400410675	3.1440162271805274	2.410901467505241	1.8743109151047408	2.050113895216401	1.0204081632653061	1.5659955257270695
P387S6bM4-S102-L001_rmdup	13.979129749950777	6.966319360310153	5.9611439604199346	5.319750990379174	4.633116512609837	3.9550613321105126	3.2152527075812274	3.0076814886941468	2.621348439409086	2.5101838599581634	2.136093371504074	2.0826259196378043	1.6610549943883275	1.7649687220732797
P387S6bM4-S102-L002_rmdup	14.190448171030695	7.3921473582161905	6.011060351045924	5.399909624943516	4.5397656161110485	4.040637266220273	3.405642351354389	3.0057303492269436	2.6588052063633327	2.6599252582985273	2.1985269869187642	1.9916261174606769	1.8212290502793296	1.7414601473543203
P387S6bM5-S137-L001_rmdup	12.64236902050114	8.041237113402062	6.141618497109826	5.222841225626741	4.1551246537396125	4.169514695830485	2.5499655410062028	2.628120893561104	2.699144173798552	1.7461383478844863	2.442244224422442	1.725327812284334	1.416048550236008	1.799307958477509
P387S6bM5-S137-L002_rmdup	13.72093023255814	7.267833109017497	5.956552207428171	6.048387096774194	4.957599478147423	3.5832780358327807	3.2839665164198326	2.8223220012828736	1.9876627827278959	1.893939393939394	2.648171500630517	1.8659295093296473	1.423728813559322	1.2
P387S6cM4-S103-L001_rmdup	14.173932483791637	7.033981261362047	5.592507126374372	5.006435006435007	5.061349693251533	4.504735090862554	3.6213786213786214	3.347784200385356	3.0310528269206976	2.3175542406311638	2.2531396207830583	1.9600404653515429	1.7057026476578412	1.4986550531574228
P387S6cM4-S103-L002_rmdup	14.450226995903002	7.174700473669546	5.470876428960262	5.127211675061346	4.934043632673769	4.423421119918179	3.75633263313975	3.335750543872371	3.093551994036526	2.2972972972972974	2.232087803674929	1.9830743968675002	1.6656071201525746	1.5402387370042356
P387S6cM5-S138-L001_rmdup	13.454376163873372	7.650602409638554	4.597014925373134	5.349344978165939	5.213004484304933	4.87264673311185	3.556485355648536	2.9702970297029703	2.5089605734767026	2.252488213724463	2.320675105485232	1.5435501653803747	2.542841348811498	1.3771186440677965
P387S6cM5-S138-L002_rmdup	14.319138979878336	7.105719237435008	5.329670329670329	4.612159329140461	4.230565838180857	4.574132492113565	3.2955715756951593	3.054989816700611	2.4264326277749095	2.825979176995538	2.4279210925644916	1.8796992481203008	2.2715539494062984	1.3034410844629822
P387S6dM4-S104-L001_rmdup	14.023866348448689	7.688776681202662	6.055261610817166	5.132955536181343	4.586655018019002	3.715919085312225	3.4246575342465753	2.925669389020986	2.679607553539403	2.536646221020896	2.284075215128014	2.1826912583215106	2.0068684267010086	1.7909159564138526
P387S6dM4-S104-L002_rmdup	14.05138902057457	7.792953058647997	6.110981034886444	5.241979336595977	4.650399387241492	3.8499506416584404	3.4171502256608637	2.9716297370055913	2.6672311600338694	2.635431918008785	2.2763535794064462	2.1658685241619504	1.9392372333548804	1.8378378378378377
P387S6eM4-S105-L001_rmdup	13.943263896158275	7.442034405385191	6.564770734151841	5.111032781106803	4.6199175014731875	3.8553069966682534	3.1351602415234554	2.889209912212468	2.504020215943028	2.2922956502292298	2.3028209556706964	2.052478134110787	1.9408608288617422	1.7912504305890458
P387S6eM4-S105-L002_rmdup	14.13678065054212	7.807620237351655	6.737500000000001	5.189947399181765	4.6606704824202785	3.75904185936203	3.138652563807772	2.852386237513873	2.467860422405877	2.284377089369289	2.218917991536086	2.0641399416909625	1.8636363636363635	1.8777739842949812
P387aM3-S509-L001_rmdup	13.151685820838724	6.923803796924663	5.845771144278607	4.925602873268343	4.142857142857142	3.4956091738426123	3.255736890067103	2.8609010194015125	2.589641434262948	2.4287135278514587	2.059611520428667	2.204950578693926	1.9960927546080014	2.300562727573651
P387aM3-S509-L002_rmdup	13.531103375208112	6.772048026258962	5.748460233865929	5.106999744223719	4.092586380409259	3.443267259056733	3.0853902601734493	2.8608795161026648	2.4975024975024978	2.428817592516616	2.0654618139418672	2.2958540072323603	2.1580317407003107	2.241221880966216
P387bM3-S510-L001_rmdup	12.850116136084164	7.0650073432789675	6.007519398448124	4.741948001552192	4.0008907363420425	3.733312635827383	3.493712822829606	3.175895765472313	2.3802395209580838	2.42960944595822	2.222054835793914	2.085394626683918	2.2581859239744073	2.122854561878952
P387bM3-S510-L002_rmdup	13.090040927694407	7.280878033699182	6.118993872944212	4.690039470629208	4.033651318260347	3.6524026928731717	3.4630408653846154	3.1873389768126614	2.4287540416572675	2.3467468973298233	2.3098337220675647	1.9160860345349893	2.086000451841253	2.133393218055244
P387cM3-S511-L001_rmdup	13.476533764896278	7.4331595066633565	5.411255411255411	4.9703264094955495	4.216621808987848	3.7609187965059854	3.2454361054766734	2.998583346450496	2.8157747380209583	2.58296681327469	2.1690943635212157	2.0644634842921255	1.7777777777777777	1.9388576025744169
P387cM3-S511-L002_rmdup	13.42445511636498	7.375558127997355	5.593073593073592	4.792778005744768	4.164617150352517	3.651526192211157	3.3044464242326073	2.9841319965264073	2.818145323163388	2.520064205457464	2.067713676900008	2.0924574209245743	1.8266677395992599	1.9552623109108462
R21E1S1S2-S58-L001_rmdup	17.668614439932654	9.84697016302676	8.457782883400345	7.259894910300655	6.544416743209553	5.741130838934029	4.738435768586522	3.916230366492147	3.6537175512189193	3.035878564857406	2.726446531354135	2.631071083949823	2.4475411426169615	2.411050914044926
R21E1S1S2-S58-L002_rmdup	17.68193935769988	9.991037680707633	8.335438241980297	7.257887988992777	6.62155471199868	5.652981922622065	4.826016260162602	3.8117134559535333	3.574042449377897	3.0518729424326008	2.645615532323448	2.469856087125632	2.3133406979010984	2.3222431337522726
R36E1S1S2-S59-L001_rmdup	18.39675078560612	10.119296589840664	8.32575199641872	7.298540429317825	6.499030942992716	5.6521927876604146	4.848263064661858	4.178110694964627	3.7062371743050804	3.3853377054099756	3.0722078417049117	2.8223101910911796	2.7257006753890827	2.5740583731565696
R36E1S1S2-S59-L002_rmdup	18.48741217798595	10.006063628633244	8.330740341406583	7.364873256150906	6.511498004589781	5.655168717000349	4.840191244680886	4.1838068717413	3.7220549462550117	3.3901119905744923	3.099369160591504	2.812305113492003	2.705658894419701	2.5893711711305256
R44E1S1S2-S62-L001_rmdup	13.397129186602871	8.11541929666366	4.918032786885246	4.976525821596244	4.081632653061225	3.095684803001876	3.2757051865332123	2.070750647109577	2.803738317757009	1.8932874354561102	1.5570934256055362	2.4496937882764653	1.7873100983020553	1.1073253833049403
R44E1S1S2-S62-L002_rmdup	13.84	7.9816513761467895	5.151793928242871	5.21901211556384	4.384328358208956	3.0303030303030303	2.8284671532846715	2.304964539007092	2.9234737747205504	1.7421602787456445	1.5584415584415585	2.240143369175627	1.702508960573477	1.1206896551724137
