# BEAST v1.10.4
# Generated Wed Jun 16 16:24:26 EDT 2021 [seed=543545]
# -seed 543545 -threads 10 -beagle_SSE -beagle_double beast_strict_clock.xml
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	constant.popSize	gtr.rates.rateAC	gtr.rates.rateAG	gtr.rates.rateAT	gtr.rates.rateCG	gtr.rates.rateCT	gtr.rates.rateGT	frequencies1	frequencies2	frequencies3	frequencies4	clock.rate	meanRate	treeLikelihood	branchRates	coalescent
58050000	-5948894.31165267	-469.8403035531324	-5948424.471349116	6919.071288822719	6665.571288822719	44550.70771636785	5863.7314168982975	0.5779535386489508	1.7599605307619006	0.4290635494816061	0.3731741357776532	1.674758838389561	1.1850894069403024	0.26258135637619806	0.23627471513650256	0.23887098831567105	0.2622729401716339	2.1397011391923447E-9	2.139701139192344E-9	-5948424.471349116	0.0	-471.75348773678706
58060000	-5948899.0353395855	-470.7203633542006	-5948428.314976231	5828.439020255077	5574.939020255077	41549.009123925935	6633.566798130472	0.6051226133490164	1.597878989530321	0.4480408157432862	0.42422068726502465	1.855412000750071	1.0693248933622546	0.26280814232287547	0.23653522370731309	0.23900819521712893	0.26164843875268795	2.382993496833528E-9	2.3829934968335275E-9	-5948428.314976231	0.0	-472.4214645399544
58070000	-5948889.681922628	-456.2580089249802	-5948433.423913702	4158.000292168949	3904.5002921689493	31541.701476815135	5226.716828824939	0.8708792027701476	1.7002518848452652	0.35103974178281827	0.4472714602601042	1.8136037918481387	0.8169539184934999	0.2623691184203036	0.23648397136641242	0.23921524102983321	0.2619316691834563	2.919761744147952E-9	2.9197617441479523E-9	-5948433.423913702	0.0	-457.9581224941526
58080000	-5948883.431476699	-465.3279086952917	-5948418.1035680035	5715.0917557603525	5461.5917557603525	38382.40480337703	7146.099176183823	0.6013942486465857	1.8960245134465419	0.43112385915855717	0.35127800796840297	1.7538247889831882	0.9663545817966981	0.26268279475058043	0.23627534428132901	0.23905027804343182	0.2619915829246641	2.4303996125985915E-9	2.43039961259859E-9	-5948418.1035680035	0.0	-466.9051052319543
58090000	-5948901.546803552	-477.5047817996853	-5948424.042021752	7034.279541152358	6780.779541152358	49111.085777988825	7112.687360905156	0.6940596557505194	1.6781102581746075	0.29954787776301106	0.2796254464317863	1.9111332445564129	1.1375235173236369	0.2627849565175093	0.23631348700307933	0.23925504785578075	0.2616465086236359	2.099741510769102E-9	2.099741510769101E-9	-5948424.042021752	0.0	-479.28301854131433
58100000	-5948896.507822117	-473.61953104277404	-5948422.888291074	6296.495974518943	6042.995974518943	45542.400847933706	7291.365094277895	0.5536157263452035	1.782569345920067	0.45578107231445775	0.32877643391729366	1.798105405875837	1.0811520156271146	0.2623675193542973	0.23628203800254247	0.23928388331871192	0.2620665593244537	2.187837276052641E-9	2.1878372760526412E-9	-5948422.888291074	0.0	-475.31469048610256
58110000	-5948908.8433664	-485.540171435847	-5948423.303194964	8930.258214194157	8676.758214194157	58068.33425599009	10038.567455381777	0.7147764928091769	1.5901458559288788	0.4322078896411058	0.44284644694555675	1.79301418581895	1.0270091288563055	0.26278631831885957	0.2363785947961805	0.23888896692553593	0.2619461199594294	1.6970653895309834E-9	1.6970653895309848E-9	-5948423.303194964	0.0	-487.16408319056495
58120000	-5948910.2313465355	-488.72381095168225	-5948421.507535584	8169.1201940394485	7915.6201940394485	58430.20472276732	10776.550177168407	0.6136653978017473	1.8333146880225684	0.37240226191956965	0.3344607449229557	1.8709072995785339	0.9752496077545986	0.2628019541911414	0.23628996746548478	0.23881012191544737	0.2620979564279318	1.7693134803347868E-9	1.7693134803347864E-9	-5948421.507535584	0.0	-490.2590404861894
58130000	-5948891.56454071	-463.71480267841594	-5948427.849738032	4920.30310341407	4666.80310341407	35300.183401435315	7522.4988589132645	0.5871895076931886	1.614603797080793	0.4868191389558943	0.273130845062371	2.1633515631811964	0.8749051480265305	0.2628659598628289	0.2364015488395127	0.2389479809171827	0.2617845103804812	2.550661004705665E-9	2.5506610047056645E-9	-5948427.849738032	0.0	-465.17466680281353
58140000	-5948892.7144927615	-461.21098358856364	-5948431.503509173	5051.501961118649	4798.001961118649	36097.397806823494	5811.064844475182	0.6615157831697293	1.845593044404642	0.3186498438908823	0.5016962789809474	1.6426080763565198	1.0299369731972532	0.26268940034411936	0.23655424772665873	0.2390846271677996	0.26167172476142786	2.48957164614282E-9	2.489571646142819E-9	-5948431.503509173	0.0	-462.95226967933144
58150000	-5948890.247971456	-467.46021422723504	-5948422.787757228	4640.024726097015	4386.524726097015	36833.51042333863	6367.800599853039	0.6864135752528568	1.6907480607499465	0.4600753641519326	0.37980272736385606	1.68684112994764	1.096119142533742	0.26274813029898797	0.23622703666202702	0.23903867668554246	0.2619861563534482	2.801386102591464E-9	2.801386102591464E-9	-5948422.787757228	0.0	-469.06108849441614
58160000	-5948888.406778109	-468.01085267106737	-5948420.395925438	5914.663193481192	5661.163193481192	39976.133232818785	6305.331889254513	0.6722107865631402	1.764829030525418	0.45997202082857896	0.3404756829679899	1.7381662461965819	1.0243462329182655	0.2627776973266834	0.23642833734464885	0.23894784120873988	0.26184612411993347	2.4666386664227157E-9	2.4666386664227153E-9	-5948420.395925438	0.0	-469.72615631358707
58170000	-5948903.555253066	-478.2199253372871	-5948425.335327729	6549.379312895846	6295.879312895846	48071.72582008777	7390.903880786394	0.5594988924153386	1.6603748787222434	0.46716225482897783	0.3114182409614382	1.7704755153429446	1.231070217729032	0.2628995489460277	0.23663307024592287	0.23855063641645555	0.26191674439159945	1.9584187119154945E-9	1.958418711915494E-9	-5948425.335327729	0.0	-479.9839442945226
58180000	-5948893.009269753	-469.4018206285792	-5948423.607449124	6172.307421944406	5918.807421944406	42644.337954673516	6595.41940856649	0.5019068975832344	1.9209628998922421	0.3875706480476692	0.403820327409652	1.7786788324605747	1.0070603946066021	0.26244660746166804	0.23647727529547233	0.23900149787898	0.2620746193638851	2.3805479566463716E-9	2.380547956646372E-9	-5948423.607449124	0.0	-471.12221037248503
58190000	-5948908.476315743	-481.7286992944663	-5948426.747616448	8763.222815491505	8509.722815491505	56444.518860336924	8012.587408394927	0.5497737515993206	1.8456779764525801	0.6000472717875465	0.36472565530421985	1.5585635411142031	1.0812118037421043	0.2626628146684756	0.23621336204662913	0.23883874134303168	0.26228508194186917	1.7951926220124586E-9	1.7951926220124582E-9	-5948426.747616448	0.0	-483.53574189842925
58200000	-5948918.358965726	-499.3461876510282	-5948419.0127780745	10411.828947835193	10158.328947835193	71355.93650612311	12879.997661524507	0.7731440503609304	1.777858351435375	0.33716706660155144	0.340759574908932	1.8262834661411058	0.9447874905520801	0.2630657295558707	0.2363017468437189	0.238776114904518	0.261856408695898	1.4291968834015314E-9	1.4291968834015319E-9	-5948419.0127780745	0.0	-500.90977880138064
58210000	-5948927.495407707	-498.91183450552097	-5948428.583573202	11659.227462330437	11405.727462330437	75986.24529434892	11616.633040235596	0.7269232026143845	1.654023871036797	0.40153153232176886	0.39215734459771123	1.6855929463588224	1.139771103070491	0.26275690881093056	0.23638342071325041	0.2387017335193878	0.2621579369564368	1.3516604973766118E-9	1.3516604973766118E-9	-5948428.583573202	0.0	-500.6379878300508
58220000	-5948909.884289099	-479.94944762563154	-5948429.934841474	7160.488114253296	6906.988114253296	50903.42945108115	7906.275729893507	0.5952190575345204	1.8444530451168286	0.35653483778909795	0.2074972606254668	1.8672328597419319	1.1290629391921296	0.26272778408988046	0.23612852214055757	0.2390172824520304	0.26212641131753717	1.7869014002235438E-9	1.7869014002235424E-9	-5948429.934841474	0.0	-481.72050817830984
58230000	-5948883.293633711	-454.35708244689164	-5948428.936551264	5190.71789038291	4937.21789038291	33607.70747219275	4934.447487487021	0.625280744162105	1.8065940225056547	0.31715301201952284	0.34683670178710974	1.9549482215991087	0.9491872979264743	0.262609343353458	0.23680329564063843	0.23870641903284665	0.2618809419730627	3.1504691403272323E-9	3.150469140327231E-9	-5948428.936551264	0.0	-456.1084226183201
58240000	-5948904.899397581	-482.63589232901245	-5948422.263505252	7172.749785600956	6919.249785600956	51069.896998397635	10753.78841191571	0.6283880408512118	1.6447833161237644	0.4553117389478936	0.3702229290241447	1.8347984156583543	1.0664955593946064	0.2624837949449409	0.23672734129063958	0.238742809133199	0.2620460546312262	1.7584313747624663E-9	1.7584313747624663E-9	-5948422.263505252	0.0	-484.10901569431445
58250000	-5948915.924355355	-488.29998398186325	-5948427.624371373	8959.517631848325	8706.017631848325	59756.73818781083	10650.277664776286	0.7544209767996275	1.85679194201677	0.42681355212649863	0.31121732935975954	1.6345867793567943	1.0161694203405256	0.26233938286457703	0.2362039261690288	0.2396243581132434	0.26183233285315644	1.6193735361613005E-9	1.6193735361613009E-9	-5948427.624371373	0.0	-489.9025072771719
58260000	-5948906.558068768	-479.5481092082878	-5948427.00995956	6313.087766490169	6059.587766490169	47754.15562073263	9359.34593438345	0.5656418884388164	1.975079495191221	0.478159406592976	0.22507936702993359	1.9814542670194086	0.77458557572762	0.2628373458668857	0.23663295867346115	0.23868543548153032	0.26184425997812855	1.995231525263009E-9	1.9952315252630108E-9	-5948427.00995956	0.0	-481.06337624905535
58270000	-5948911.338280711	-495.77419976136827	-5948415.56408095	8867.572746136619	8614.072746136619	64885.55902475201	9474.510662335873	0.7763198363828395	2.001317890493814	0.2932822669938184	0.3571788930253741	1.6860943959712802	0.8858067171328489	0.2625034007400328	0.23655556046580548	0.23879851130935364	0.26214252748481376	1.5474278139585639E-9	1.5474278139585635E-9	-5948415.56408095	0.0	-497.55759448910226
58280000	-5948918.258829629	-485.7819517462656	-5948432.476877883	8858.561316966943	8605.061316966943	57936.726972912	8292.608556172712	0.5488783092998546	1.729664864279272	0.43869181011914493	0.27443806671469884	2.0174440545228753	0.9908828950641287	0.2623541465442885	0.23643511458604569	0.2390039207159853	0.2622068181536861	1.8287602790301185E-9	1.8287602790301169E-9	-5948432.476877883	0.0	-487.5584225474478
58290000	-5948913.519017621	-490.8702683883008	-5948422.648749232	8468.546569020295	8215.046569020295	59466.41161467115	8598.79123563096	0.6498867073335411	1.7957296428230398	0.40554304577349193	0.1942383992429076	1.9100505509505175	1.0445516538764765	0.26267858296843133	0.23639802207553764	0.2389037513474087	0.26201964360862795	1.6685679230125808E-9	1.6685679230125814E-9	-5948422.648749232	0.0	-492.6693552155737
58300000	-5948921.937479117	-484.2027491789749	-5948437.734729938	9426.411439574476	9172.911439574476	59054.141771208946	8458.119731083494	0.7099314460563785	1.5636720715890509	0.4415288161754881	0.49540811447254574	1.7261557237981104	1.0633038279084006	0.26294334930059704	0.23642059481699063	0.23897385386588735	0.26166220201653057	1.5919259895431912E-9	1.5919259895431906E-9	-5948437.734729938	0.0	-486.0383680485613
58310000	-5948908.938325543	-476.45746097115125	-5948432.480864571	6215.104611180365	5961.604611180365	45977.80174959005	8141.648756869134	0.592132617128818	1.8241483446060391	0.40587384894269485	0.20653674188918333	1.7458176570683295	1.2254907903649102	0.26250157368309684	0.23652618381891918	0.23907721813944688	0.2618950243585426	2.301654988659471E-9	2.30165498865947E-9	-5948432.480864571	0.0	-478.0217123119416
58320000	-5948926.27833486	-511.854832643893	-5948414.423502216	13117.898198070525	12864.398198070525	88855.14822368893	14502.952110707869	0.6701226637933515	1.7733703802694503	0.3616938388071073	0.32299442530137157	1.9445894968963677	0.9272291949323268	0.2625791860265341	0.23644296974066253	0.2388520005133011	0.2621258437195077	1.1136735905991482E-9	1.1136735905991484E-9	-5948414.423502216	0.0	-513.5341379005155
58330000	-5948973.889013044	-556.6877283449251	-5948417.201284699	34877.53002654358	34624.03002654358	230437.04300302968	36835.90833349019	0.6541920316353972	1.8214784056354643	0.39610795647133495	0.29176265248566735	2.0476075912478913	0.7888513625242204	0.2623917204183589	0.23635914774818087	0.23902377161375984	0.2622253602197058	4.1259107605423606E-10	4.1259107605423606E-10	-5948417.201284699	0.0	-558.407882862157
58340000	-5948981.426262482	-557.6648609238555	-5948423.761401558	28311.294743276612	28057.794743276612	214822.08584836964	33443.62060725093	0.6291291589173612	1.4601212301780528	0.5255332725324191	0.3341045423653993	1.9604781287599318	1.0906336672468124	0.2629173832490549	0.23627460131886122	0.2388289647506962	0.2619790506813932	4.671041326126233E-10	4.671041326126231E-10	-5948423.761401558	0.0	-559.3844908793387
58350000	-5948944.462136851	-516.0296713209727	-5948428.43246553	14097.915013499973	13844.415013499973	101240.67255924294	19212.046271874395	0.6419720361724511	1.862040882088222	0.47064531689665123	0.398717236206001	1.598135517849336	1.0284890107873152	0.262469371831992	0.23624733117317734	0.23933709494540528	0.26194620204943087	9.759804614961197E-10	9.759804614961199E-10	-5948428.43246553	0.0	-517.559026397936
